"Nombre_fichero",N_Pistas,melody,bass,piano_rh,piano_lh,mixdown,accomp
Edith_Piaf_Mon_Dieu.kar,12,7,5,,,,4 6 8 9 10 11 12
El_Rey.kar.kar,8,7,3,,,,1 4 5 6
Ella_Baila_Sola_C_mo_repartimos_los_amigos_4.kar,11,6,4,,,,3 5 7 8 9
Elsa_A_la_meme_heure_dans_2_ans.kar,11,6,4,,,,3 5 7 8 9 10
Elton_John_Believe.kar,17,3,4,,,,5 6 7 8 9 10 12 13 14 15 16
Elton_John_Believe_4.kar,17,3,4,,,,5 6 7 8 9 10 12 13 14 15 16
Elton_John_Blessed.kar,18,3,5,,,,6 7 8 9 10 11 13 14 15 16 17 18
Elton_John_Dont_Go_Breaking_My_Heart.kar,9,3,4,,,,5 6 7 8
Elton_John_Goodbye_yellow_brick_road_1.kar,16,1,3,,,,4 5 6 7 8 14
Elton_John_I_guess_thats_why_they_calI_it_the_blues_1.kar,11,3,5,,,,6 7 8 9 10 11
Elton_John_Island_Girl_1.kar,15,3,5,,,,6 7 8 9 10 11 12 13 14 15
EltonJohn_Nikita_1.kar,12,3,5,,,,6 7 8 9 10 11 12
Elvis_Presley_Heartbreak_Hotel9.kar,8,7,5,,,,3 4 8
Emilie_Jolie_Chanson_dEmilie_et_du_grand_oiseau.kar,14,3,5,,,,4 6 7 8 9 10 12 13
Enfants_Teletubbies.kar,10,3,6,,,,4 5 8 9 10
Engelbert_Humperdinck_Cuando_calienta_el_sol_4.kar,17,8,5,,,,6 7 9 10 11 13 14 15 16 17
Enrico_Macias_Enfants_de_tous_pays.kar,11,3,4,,,,5 6 7 8 9
Enrico_Macias_Mon_coeur_dattache.kar,14,3,4,,,,5 6 7 8 9 10 12 13
Erasure_Breath_of_life.kar,16,6,4,,,,3 5 7 8 9 10 12 13 14 15 16
Erasure_Respect.kar,19,3,15 16,,,,4 5 6 7 8 9 14
Eric_Clapton_Bad_Love.kar,12,3,6,,,,4 5 7 8 9 10 11
Eric_Clapton_Bad_love_4.kar,12,3,6,,,,4 5 7 8 9 10 11
Eric_Clapton_Change_the_world.kar,14,8,7,,,,3 4 5 6 9
Eric_Clapton_Change_the_world_6.kar,14,8,7,,,,3 4 5 6 9
Eric_Clapton_Cocaine.kar,9,9,7,,,,3 4 5 6
Eric_Lapointe_2_fois_la_meme_histoire.kar,10,9,4 7,,,,3 5 8 10
Eric_Lapointe_Dlamour_Jen_Veux_Plus.kar,9,9,4,,,,3 5 6 7 8
Eros_Ramazzotti_Cosas_de_la_vida.kar,12,6,4,,,,3 5 7 8 9 10 11
Eros_Ramazzotti_Cose_della_Vita_4.kar,12,6,4,,,,3 5 7 8 9 10 11
estmadr.kar,11,3,5,,,,4 7 8 9 10
Etienne_Daho_Le_premier_jour.kar,19,6,4,,,,3 5 7 8 9 10 11 14 15 16 17 18
Eurithmics_Sweetdreams_4.kar,16,3,5,,,,4 6 7 8 9 10 11 12 13 14 15
Eurythmics_Sweet_Dreams.kar,16,3,5,,,,4 6 7 8 9 10 11 12 13 14 15
Everly_Brothers_All_I_Have_To_Do_Is_Dream.kar,11,6 9,4,,,,5 7 8
Everytm.kar,18,3,5,,,,4 6 7 8 9 10 11 13 14 15
Faith_Hill_It_matters_to_me.kar,10,10,3,,,,4 5 6 7 8
Faith_Hill_The_way_you_love_me.kar,12,1,11,,,,2 3 4 5 6 7 8 9 10
Falco_a_meta_Gianluca_Grignani.kar,12,5,3,,,,4 6 7 8 9 10
Fantasy.kar,17,3,6,,,,4 5 7 8 9 10 11 12 13 14 15 16
Faudel_Tellement_je_taime.kar,13,6,4,,,,3 5 7 8 9 10 11
Felix_Leclerc_Le_tour_de_lile.kar,8,8,3,,,,5 6 7
Fifth_Dimension_Age_Of_Aquarius.kar,24,11,9,,,,8 10 12 13 14 15 16 20 21 22 23 24
FILM_MAMBO_KING_Bella_Maria_de_Mi_Corazon.kar,11,10,4,,,,3 5 6 7 8
Fleetwood_Mac_Angel.kar,10,3,5,,,,6 7 8 9 10
Fleetwood_Mac_Gold_dust_woman.kar,11,3,5,,,,6 7 8 9 10 11
Fleetwood_Mac_Landslide_2.kar,8,3,,,,,4 5 6 7 8
Florent_Pagny_Caruso.kar,12,12,4,,,,3 5 6 7 8 9 10 11
Florent_Pagny_Chanter.kar,18,3,5,,,,4 6 7 8 9 10 11 13 14 15 16 17 18
Florent_Pagny_Dors.kar,11,4,2,,,,1 3 5 6 7 8 9 11
Florent_Pagny_Savoir_aimer.kar,17,3,5,,,,4 6 7 8 9 10 12 13 14 15 16
Florent_Pagny_Si_tu_veux_messayer.kar,10,5,3,,,,4 6 7 8 9
Fm.kar,12,3,5,,,,4 6 7 8 9 10 11
Foreigner_Everytime_you_go_away.kar,18,3,5,,,,4 6 7 8 9 10 11 13 14 15
Foreigner_Head_game.kar,21,3,5,,,,4
Four_Seasons_Big_Girls_Dont_Cry.kar,10,3,8,,,,4 5 6 7
Four_Seasons_Cmon_Marianne.kar,12,7,3,,,,5 6 9 10
Four_Seasons_December_1963_Oh_What_A_Night.kar,13,3,9,,,,4 5 6 7 8 10 11 13
Four_Seasons_Will_you_still_love_me_tomorrow.kar,28,5,3,,,,4 6 7 8 9 10 12
France_Damour_Mon_frere.kar,11,11,4,,,,3 5 6 7 8 9
France_Gall_Babacar.kar,15,7,5 12,,,,4 6 8 9 10 11 14 15
France_Gall_Bonsoir_John_John.kar,14,3,4,,,,5 6 7 8 9 10
France_Gall_Samba_mambo.kar,11,6,4,,,,3 5 7 8 9 10
Francis_Cabrel_Elle_ecoute_pousser_de_fleurs.kar,8,4,,,,,5 6 8
Francis_Cabrel_Encore_et_encore_1.kar,9,3,7,,,,4 5 6
Francis_Cabrel_Il_faudra_leur_dire.kar,12,6 7 11,4,,,,5 8 12
Francis_Cabrel_La_cabane_du_pecheur.kar,7,4,,,,,3 5 6
Francis_Cabrel_La_cabane_du_pecheur_1.kar,10,3,9,,,,4 5 6 7 8
Francis_Cabrel_La_corrida.kar,9,4,,,,,3 5 6 8 9
Francis_Cabrel_Le_pas_des_ballerines.kar,10,5,4,,,,3 6 7 9 10
Francis_Cabrel_Les_chemins_de_traverse.kar,10,6,4 9,,,,5 7 8
Francis_Cabrel_Les_chevaliers_cathares.kar,18,6,4,,,,3 5 7 13 14 15 16 17 18
Francis_Cabrel_Quelquun_de_linterieur.kar,9,3,8,,,,4 5 6 7
Francis_Cabrel_Sarbacane.kar,10,6,4,,,,3 5 7 8 9
Francis_Lalanne_On_se_retrouvera.kar,12,12,10,,,,3 4 5 6 7 8 9
Francisco_Latino.kar,13,12,3,,,,1 4 5 6 7 8 9 10 13
Frank_Alamo_Biche_oh_ma_biche.kar,10,6,4,,,,3 5 7
Frank_Sinatra_Besame_mucho.kar,14,5,3,,,,4 6 7
Frank_Sinatra_It_was_a_very_good_year.kar,23,20 22,15,,,,17 18 19 23
Frank_Sinatra_Love_and_mariage.kar,16,1,7,,,,3 4 5 6 8 9 10 12
Frank_Sinatra_My_Way.kar,7,7,3,,,,5 6
Frank_Sinatra_Nicen_easy.kar,40,27,12,,,,13 14 15 16 17 18 19 20 21 22 23 24 25 26
Frank_Sinatra_The_way_you_look_tonight.kar,10,5,9,,,,4 6 7 8 10
Frank_Sinatra_Who_can_i_turn_to.kar,17,11 13 14 15 16 17,5,,,,7 8
Frankie_Goes_To_Hollywood_Relax.kar,17,5,3,,,,4 6 7 8 9 10 12 13 14 15 16 17
Frankie_Valli_My_eyes_adored_you.kar,15,12,3,,,,4 5 6 7 8 9 11
Frederic_Francois_Chiquita.kar,10,4,2,,,,1 3 5 6 7 8 9
From_FILM_MAMBO_KING_Bella_Maria_de_Mi_Corazon.kar,11,10,4,,,,3 5 6 7 8
G_Squad_Bebe.kar,13,4,2,,,,1 3 5 6 7 8 9 11 12 13
G_Squad_Sans_toi.kar,10,4,2,,,,1 3 5 6 7 8 9
Garbage_Stupid_Girl.kar,28,7,5,,,,3 4 6 8
Garth_Brooks_Beaches_of_cheyenne.kar,32,3,5,,,,6 7 8 9 10 11 12 13
Garth_Brooks_Longneck_bottle.kar,13,5,3,,,,4 6 7 8 9 10 12 13
Genesis_I_Cant_Dance.kar,13,5,,,,,4 6 7 8 13
Genesis_Invisible_touch_4.kar,14,3,5,,,,4 6 7 8 9 10 12
Genesis_Jesus_He_Knows_Me.kar,48,9,4,,,,5 6 7 8 10 11 12 13 14 15 16
George_Jones_He_stopped_loving_her_today.kar,12,8,3,,,,4 5 6 7 9 10 12
George_Jones_The_wind_owupa_bove.kar,12,9 11,3,,,,5 7 12
George_Michael_One_More_Try.kar,7,3,6,,,,4 5
George_Moustaki_Il_est_trop_tard.kar,7,4,2,,,,1 3 5 6
George_Strait_Were_all_y_shouldnt_be_doing_this.kar,13,3,12,,,,4 5 6 7 8 9 10 11
Georges_Brassens_Il_suffit_de_passer_le_pont.kar,6,3,4,,,,5 6
Georges_Brassens_Je_me_suis_fait_tout_petit.kar,7,6,1,,,,2 3 5 7
Georges_Brassens_La_princesse_et_le_croque_notes.kar,10,5,3,,,,4 6 7 8 9
Georges_Brassens_Le_mauvais_sujet_repenti.kar,5,3,5,,,,4
Georges_Brassens_Le_verger_du_roi_Louis.kar,5,3,5,,,,4
Georges_Brassens_Mourir_pour_des_idees.kar,7,3,5,,,,4
Georges_Brassens_Sauf_le_respect_que_je_vous_dois.kar,7,4,1,,,,2 3 5 6 7
Georges_Hamel_Sur_ma_table_un_verre_vide.kar,12,3,1 12,,,,2 4 5 6 7 8 9 11
Georgius_La_plus_bath_des_javas.kar,7,6,,,,,3 4 5
Geraldine_Bouge_ton_attitude.kar,16,1,3,,,,2 4 5 6 7 8 9 11 12 13 14 15
Gerard_Danyel_Il_pleut_dans_ma_maison.kar,9,3,5,,,,4 6 7
Gerry_Boulet_Un_beau_grand_bateau.kar,17,3,4,,,,5 6 7 8 9 10 11 13 14 15 16 17
Gilbert_Becaud_Les_marches_de_Provence.kar,13,3,4,,,,5 6 7 8 9 11 12
Gilbert_Becaud_Lindifference.kar,15,1,4,,,,2 3 5 6 7 8 9 11 12 13 14 15
Gilbert_Becaud_Quand_Jules_est_au_violon.kar,10,5,3,,,,4 6 7 8
Gilbert_Montagne_Elle_vit_la_salsa.kar,10,4,2,,,,1 3 5 6 7 8 9
Gilbert_Montagne_Les_sunlights_des_tropiques.kar,13,6,4,,,,3 5 7 8 9 10 11 13
GLORIA_ESTEFAN_CON_LOS_A_OS_QUE_ME_QUEDAN.kar,10,3,4,,,,5 6 8 9
Gloria_Estefan_Con_Los_Anos_Que_Me_Quedan.kar,10,3,4,,,,5 6 8 9
Gloria_Estefan_Dulce_amor_4.kar,13,6,4,,,,5 7 8 9 10 11 12
Gloria_Estefan_Get_on_your_feet_4.kar,12,5,3,,,,4 6 7 8 9 10 12
Gloria_Estefan_No_pretendo_9.kar,12,10,4,,,,3 5 6 7 8 9
Gloria_Estefan_OYE_MI_CANTO.kar,11,3,4,,,,5 6 7 8
Gloria_Estefan_Oye_mi_canto_1.kar,11,3,4,,,,5 6 7 8
Gordon_Lightfoot_Minstrel_Of_The_Dawn.kar,13,8,3,,,,5 6 7
Gozar_la_vida.mid.kar,15,4,15,,,,3 5 6 7 8 9 11 12 13 14
Greame_Allwright_Jolie_bouteille_sacree_bouteille.kar,11,6,4,,,,5 7 8 9 10
Guns_n_Roses_Since_I_dont_have_you.kar,12,3,4,,,,5 6 7 8 9 10
Gunsn_Roses_Anithing_goes_tonight.kar,7,3,4,,,,5
Guy_Beart_Leau_vive.kar,7,3,1,,,,2 4 5 6 7
Guy_Beart_Vive_la_rose.kar,8,4,2,,,,1 3 5 6 7
Guy_Mardel_Navoue_jamais.kar,12,6,4,,,,3 5 7 8 9 11
Hart_Rogers_Young_at_heart.kar,14,11 13 14,5,,,,7 8
Heatwave_Always_and_Forever.kar,23,7,4,,,,3 5 6 8 9 10 11 15 16 17
Helene_Segara_Elle_tu_laimes.kar,33,5,2,,,,1 3 4 6 7 8 9 10 11 12 13 14 15
Helene_Segara_Il_y_a_trop_de_gens_qui_taiment.kar,14,6,4,,,,5 7 8 9 10 11 12 13
Henri_Salvador_Adieu_madras_adieu_foulards.kar,17,7,8,,,,10 11 17
Henri_Salvador_Une_chanson_douce.kar,7,6 7,5,,,,4
Hermans_Hermits_Kind_Of_Hush.kar,11,11,3,,,,4 5 6 7 8 9
Herve_Cristiani_Il_est_libre_Max.kar,15,8,3,,,,5 6 7 12 14 15
Ho_voglia_di_innamorarmi_F_Baccini.kar,16,6,4,,,,5 7 8 9 10 11 13 14 15
Hubert_Felix_Thiefaine_Scorbut.kar,13,6,4,,,,5 7 8 9 10 11 13
Huey_Lewis_News_Hip_To_Be_Square.kar,17,6,4 5,,,,3 7 8 9 10 12 13 14 15 16 17
Hugues_Aufray_Les_crayons_de_couleur.kar,10,3,4,,,,5 6 7 8
I_Watussi_Edoardo_Vianello.kar,18,6,4,,,,3 5 7 8 9 10
Image_Les_demons_de_minuit.kar,16,8,4,,,,3 5 6 7 9 12 13 14 15 16
In_questo_mondo_di_ladri_Antonello_Venditti.kar,15,15,4,,,,3 5 6 7 8 9 10 11 13 14
Indochine_Laventurier.kar,18,6,4,,,,3 5 7 8 9 10 11 13 14 15 16 17 18
Irene_Cara_Fame_BSO_1.kar,17,3,4,,,,5 6 7 8 9 10 11 15 16 17
Iron_Maiden_Wasting_Love1.kar,19,7,3,,,,4 5 6
Irving_Berlin_A_pretty_girl_is_like_a_melody.kar,5,3,5,,,,4
Jackson_M._Thriller.kar,16,3,5,,,,4 6 7 8 9 10 12 13 14 15 16
Jacques_Brel_Quand_on_a_que_lamour.kar,11,7,5,,,,4 6 8 9 10 11
Jacques_Dutronc_Et_moi_et_moi_et_moi.kar,8,4,6,,,,5 7
Jacques_Dutronc_Lhotesse_de_lair.kar,13,6,4,,,,3 5 7 8 9 10 11 13
James_Taylor_Shower_The_People.kar,11,8,3,,,,5 6 7 9
Jean_Ferrat_On_ne_voit_pas_le_temps_passer.kar,9,5,3,,,,4 6 7 8
Jean_Ferrat_Que_la_montagne_est_belle.kar,13,11,8,,,,3 4 5 6 7 9 10
Jean_Jacques_Goldman_Elle_a_fait_un_bebe_toute_seule.kar,9,9,4,,,,3 5 6 8
Jean_Jacques_Goldman_Je_marche_seul.kar,14,3,5,,,,4 6 7 8 9 10 11
Jean_Jacques_Goldman_Le_coureur.kar,11,4,2,,,,1 3 5 6 7 8 9
Jean_Jacques_Goldman_Vivre_cent_vies.kar,13,6,4 11,,,,3 5 7 8 9 10 13
Jean_Jacques_Lafont_Le_geant_de_papier.kar,13,6,4,,,,3 5 7 8 9 10 11
Jean_Louis_Aubert_Temps_a_nouveau.kar,13,6,4,,,,3 5 7 8 9 10 11 13
Jean_Luc_Lahaye_Femme_femme.kar,13,1,3,,,,2 4 5 6 7 8 9 11 12 13
Jean_Pierre_Francois_Il_a_neige_sur_les_lacs.kar,15,5,3,,,,4 6 7 8 9 10 12 13 14 15
Jean_Pierre_Francois_Nuit_sans_soleil.kar,18,3,11,,,,4 5 6 7 8 9 10
Jean_Schulthe_Confidence_pour_confidence.kar,13,6,4,,,,3 5 7 8 9 10 11 13
Jennifer_Lopez_My_love_dont_cost_a_thing.kar,16,4,2,,,,3 5 6 7 8 9 10 11 12 13 14 15
Jerry_Lewis_Great_balls_of_fire_7.kar,10,6 7,5,,,,4 8 9
Jesus_Christ_Superstar_I_Dont_Know_How_To_Love_Him.kar,11,8 10 11,3,,,,5 7
Jim_Croce_Ill_Have_To_Say_I_Love_You_In_A_Song.kar,10,8,3,,,,5 6 7
Jimi_Hendrix_Hey_Joe_4.kar,12,12,4,,,,3 5 6 7 8 9 10
Jimmy_Buffet_Son_Of_A_Son_Of_A_Sailor.kar,15,3,4,,,,5 6 7 8 9 10 11
Joan_Baez_Where_have_all_the_Flowers_gone.kar,8,8,3,,,,5 6 7
Joan_Jett_and_The_Blackhart_I_hate_myself_for_loving_you.kar,10,3,4,,,,5 6 7 8 9
Joaquin_Sabina_Nos_sobran_los_motivos.kar,8,6,4,,,,3 5
Joe_Cocker_Dont_let_me_be_missunderstood.kar,13,5,3,,,,4 6 7 8 9 10 13
Joe_Cocker_You_can_leave_you_hat_on.kar,7,7,3,,,,5 6
Joe_Dassin_Aux_Champs_Elysees_1.kar,11,5,4,,,,3 6 7 8 9 10
Joe_Dassin_Le_chemin_de_papa_2.kar,13,3,5,,,,4 6 7 8 9 10 12
Joe_Dassin_Le_petit_pain_au_chocolat.kar,13,3,4,,,,5 6 7 8 9 10 12
Joe_Dassin_On_sest_aime_comme_on_se_quitte_2.kar,15,10,8,,,,7 9 11 12 13 14
Joe_Dassin_Salut_les_amoureux_2.kar,16,,1,,,,2 3 4 5 6
John_Lennon_Ballad_Of_John_And_Yoko.kar,10,3,7,,,,4 5 6 8
John_Lennon_Imagine_2.kar,7,3,7,,,,4 6
John_Lennon_John_Lennon_Jealous_Guy.kar,10,5,3,,,,4 6 7 8
John_Lennon_Power_to_the_people.kar,15,3,5,,,,4 6 8
John_Lennon_Strawberry_fiels_forever.kar,16,16,4 10 11,,,,3 5 6 7 8 13 14 15
Johnny_Halliday_Aussi_dur_que_du_bois.kar,17,9,3,,,,4 5 6 7 8
Johnny_Halliday_Fils_de_personne.kar,8,3,5,,,,4 6 7
Johnny_Halliday_Il_faut_boire_a_la_source.kar,11,3,1,,,,2 4 5 6 7 8 10 11
Johnny_Halliday_Je_veux_te_graver_dans_ma_vie.kar,9,3 4 5 6,7 8,,,,
Johnny_Halliday_Jla_croise_tous_les_matins.kar,11,7,5,,,,4 6 8 9 10
Johnny_Halliday_Le_bon_vieux_temps_du_rock_and_roll.kar,13,6,4,,,,3 5 7 8 9 10 11 13
Johnny_Halliday_On_me_recherche.kar,12,6,1,,,,3 4 5 7 8 9 10 11 12
Johnny_Halliday_Quand_le_masque_tombe.kar,11,5,3,,,,4 6 7 8 9 10
Johnny_Halliday_Quand_revient_la_nuit.kar,12,6,4,,,,3 5 7 8 9 10 11
Johnny_Halliday_Sang_pour_sang.kar,14,6,4,,,,5 7 8 9 10 11 12 13
Johnny_Halliday_Si_jetais_un_charpentier.kar,4,,,,,,3 4
Johnny_Halliday_Un_jour_viendra_2.kar,12,6,4 8,,,,3 5 7 9 10 11
Johnny_Rivers_Memphis_Tennesee.kar,14,8,4,,,,3 5 6 7
Johnny_Rivers_Secret_agent_man.kar,8,7,3,,,,4 5 6
Johny_Hates_Jazz_Shattered_Dreams.kar,14,3 4,5,,,,6 7 8 9 10 11 13 14
JOSE_EL_FRANCES_Ya_no_quiero_tu_querer.kar,11,6,4,,,,3 5 7 8 9
JOSE_MANUEL_SOTO_D_JATE_QUERER.kar,8,4,3 6,,,,5 8
Jose_Manuel_soto_La_pared.kar,12,7,4,,,,5 6 8 9 10
Jose_Velez_Bailemos_un_vals.kar,14,4,5,,,,3 6 7 10
JosT_Feliciano_Cenizas.kar,12,8,4,,,,3 5 6 7 10 11
Juan_Gabriel_Te_sigo_amando_11.kar,13,13,4,,,,5 6 7 8 9 10
Juan_Luis_Guerra_Woman_del_Callao.kar,13,9,3,,,,1 4 5 6 8
Juan_Luis_Guerra_Woman_del_Callao_16.kar,13,9,3,,,,1 4 5 6 8
Julie_Daraiche_Dans_ma_belle_petite_maison_Karaqeb.ifran.kar,7,6,3 7,,,,2 4
Julio_Iglesias_Gozar_la_vida.mid.kar,15,4,15,,,,3 5 6 7 8 9 11 12 13 14
Karen_Young_Nobodys_Child.kar,12,4,5,,,,6 7 8 9 10 11
Kate_Bush_Babooshka.kar,15,3,14,,,,4 5 6 7 8 9 10 11 12 13
Kenny_Chesney_She_thinks_my_tractor_s_sexy.kar,14,3,13,,,,4 5 6 7 8 9 10 11 12
Kenny_Loggins_Footloose.kar,12,5,3,,,,4 6 7 8 10
Khaled_Aicha.kar,18,7,5,,,,4 6 8 9 10 11 12 14 15 16 17 18
KING_AFRICA_Comadre_compadre.kar,8,4,2,,,,1 3 5 6
Ku_Minerva_Estoy_llorando_por_tf_4.kar,17,7,4,,,,3 5 8 9 11 12 13
La_Chicane_Tu_mmanques.kar,10,8,7,,,,3 5 9
La_Compagnie_Creole_Ba_moin_en_tibo.kar,10,5 6 7,3,,,,4 8 9
La_Compagnie_Creole_Ca_fait_rire_les_oiseaux.kar,12,3,5,,,,4 6 7 8 9 10
La_Compagnie_Creole_Cest_bon_pour_le_moral.kar,12,4,6,,,,5 7 8 9 10 11
La_Compagnie_Creole_Premiere_biguine_partie.kar,9,,2,,,,1 3 4 5 6 7
La_DTcada_Prodigiosa_Cien_mil_kil_metros_1.kar,20,19,4,,,,5 6 7 8 9 10 11 12 13 14 15 16 17 18
La_Oreja_de_Van_Gogh_La_estrella_y_la_luna.kar,13,7,4,,,,5 6 8 9 10 11 12
La_Oreja_de_Van_Gogh_Soledad.kar,11,11,3,,,,4 5 6 7 8 10
La_Orquesta_Mondrag_n_Chocolate_y_ron_4.kar,10,6,4,,,,3 5 7 8
LA_UNION_LOBO_HOMBRE_EN_PARIS.kar,15,11,4,,,,3 5 7 8 9 10
Laam_Jamais_loin_de_toi.kar,12,1 12,3,,,,2 4 5 6 7 8 9 11
Laam_Les_enfants_de_lAn_2000.kar,17,3 17,5,,,,4 6 7 8 9 10 11 13 14 15 16
LaBamba_RitchieValens.kar,6,6,3,,,,5
Lara_Fabian_Urgent_desir.kar,12,4,2,,,,1 3 5 6 7 8 9 11
Lasoled.kar,16,11,9,,,,8 10 12 13 14 15
LAULTIM2.kar,12,6,4,,,,3 5 7 8 9 10
Laura_Pausini_Gente_4.kar,14,5,3,,,,4 6 7 8 10 12 13
Laura_Pausini_La_soledad.kar,16,11,9,,,,8 10 12 13 14 15
Laura_Pausini_Porque_no_volveran.kar,10,5,3,,,,4 6 7 8
Le_ragazze_Neri_per_caso.kar,14,5,3,,,,4 6 7 8 9 10 12 13
Led_Zeppelin_Immigrant_Song.kar,7,3,5,,,,6 7
Led_Zeppelin_Stairway_To_Heaven.kar,17,3,5,,,,6 7 8 9 10 11 12 13 14 15 16 17
Led_Zeppelin_Stairway_to_heaven_1.kar,17,3,5,,,,6 7 8 9 10 11 12 13 14 15 16 17
Lenny_Kravitz_Are_you_gonna_go_my_way_4.kar,7,6,4,,,,5 7
Leo_Ferrer_Ho_he_hein_bon.kar,9,7,5 8,,,,4 6
Leo_Ferrer_Le_sud.kar,18,3,5,,,,4 6 7 8
Leo_Ferrer_Les_cornichons.kar,10,,1,,,,2 3 4 5 6 7 9 10
Les_Baronets_Cest_fou_mais_cest_tout.kar,10,3,5,,,,4 6 7 8
Les_Chats_Sauvages_Cest_pas_serieux.kar,11,,6,,,,7 8 9 10 11
Les_Chats_Sauvages_Derniers_baisers.kar,11,7 8,3,,,,5 6
Les_Chats_Sauvages_Viens_danser_le_twist.kar,14,3,4,,,,5 6 7 8 9 10
Les_Compagnons_de_la_chanson_Tom_Dooley.kar,10,8,9,,,,5 6 7
Les_Gendarmes_Oh_Carole.kar,12,11,6,,,,4 5 7 8 9 10
Les_Sultans_La_poupee_qui_fait_non.kar,7,6,4,,,,3 5
Levis_Bouliane_Vole_ma_colombe.kar,13,12,1 5,,,,2 3 6 7 8 9 10 11 13
Liane_Foly_Il_est_mort_le_soleil.kar,15,6,4,,,,3 5 7 8 9 10 11 13 14 15
Liane_Foly_La_vie_ne_mapprends_rien.kar,15,,5,,,,4 6 8 9 10 11 12 15
Libre2.kar,15,5,4 14,,,,6 7 8 9 10 11 12 13
Lionel_Richie_Say_you_say_me_4.kar,17,3,5,,,,4 6 7 8 9 10 11 12 13 14 15 16
Lola_Flores_Ay_pena_penita_pena.kar,14,6,4,,,,3 5 7 8 9 10 11 13
Loona_Baila_mi_ritmo.kar,15,7,5,,,,6 8 9 10 11 12 13 14
LORCA_Besame_en_la_boca.kar,10,6,4,,,,3 5 7 8 9
Los_Angeles_Momentos.kar,8,4,,,,,3 5 6 7
Los_Brincos_Flamenco.kar,14,5,3,,,,4 6 7 8 9 10 12 13 14
Los_Brincos_Flamenco_4.kar,14,5,3,,,,4 6 7 8 9 10 12 13 14
Los_Caracoles_Fenomeno.kar,10,6,4,,,,3 5 7 8 9
Los_Centellas_El_toro_y_la_luna_16.kar,11,11,7,,,,6 8 9
Los_Centellas_ElToroYlaLuna.kar,11,11,7,,,,6 8 9
Los_Cucas_La_ultima_carta.kar,12,6,4,,,,3 5 7 8 9 10
Los_Cucas_La_vida_es_un_carnaval_4.kar,16,6,4,,,,3 5 7 8 9 10 11 13 14 15
Los_del_Rfo_Macarena_Mix.kar,13,3,5,,,,6 7 8 9 10 12 13
Los_enanitos_verdes_Igual_que_ayer.kar,11,9,4,,,,3 5 6 7 8
LOS_HERMANOS_ROSARIO_MORENA_VEN_KAR_BY_ANX.kar,10,5,3,,,,4 6 7 8 9
Los_Manolos_Amigos_para_Siempre.kar,14,10,4,,,,3 9
Los_Mismos_Tres_cosas.kar,13,6,4,,,,3 5 7 8 9 10 11
Los_Panchos_Algo_contigo.kar,17,4,5,,,,6 7 8 9 10 13 14 15 16
Los_Panchos_Caminemos2.kar,19,3,4,,,,5 6 7 8 9
Los_Panchos_Cuando_calienta_el_sol_4.kar,17,8,5,,,,6 7 9 10 11 13 14 15 16 17
Los_Panchos_Mix2.kar,18,5,12,,,,3 4 7 8 9 10 13 14 15 18
Los_Peritas_Hay_otra1.kar,23,5,17,,,,3 7 9 14 15 16 19
Louis_Armstrong_What_A_Wonderful_World.kar,13,3,6,,,,4 5 7 8
Lucho_Gatica_Mil_noches.kar,18,5,17,,,,3 4 6 7 8 9 10 12 13 14 15 16 18
Lucho_Gatica_Si_me_comprendieras.kar,19,7,19,,,,8 11 14 18
Lucho_Gatica_Son_golpes_que_da_la_vida.kar,19,7,19,,,,3 5 6 9 10 11 12 15 17 18
Lucienne_Boyer_Parlez_moi_damour.kar,9,6 7,,,,,3 4 5
Luis_Mariano_Granada.kar,15,1,2 5,,,,3 4 6 7 8 10 11 12 13 14
Luis_Miguel_Ahora_te_puedes_marchar.kar,22,3,4,,,,5 6 7 8 9 10 11 14 15
Luis_Miguel_C_mo.kar,13,11,4,,,,3 5 6 7 8 9 10
Luis_Miguel_La_barca.kar,7,6,4,,,,3 5
Luis_Miguel_La_Barca_4.kar,7,6,4,,,,3 5
Luis_Miguel_LaIncondicional.kar,24,3,6,,,,5 7 8 9 10 11 12 23
Luis_Miguel_LaMediaVuelta.kar,11,9 11,4,,,,3 5 6 7 8
Luis_Miguel_Sabor_a_mf.kar,11,5,3,,,,4 6 7 8 9 10
Luis_Miguel_VoyAPagarLaLuz.kar,11,10,4,,,,3 5 6 7 8 9
Luna_bonita.kar,11,4,3,,,,5 6 7 8 9
Lyne_Charbonneau_Et_je_pleure_toutes_les_larmes_de_mon_coeur.kar,9,4,1,,,,2 3 5 6 7 8
Madonna_Bedtime_Story_5.kar,20,9,3 4,,,,5 6 7 8
Madonna_Borderline_4.kar,16,3,5,,,,4 6 7 8 9 10 11 12 13 15
Madonna_Cherish.kar,18,3,7,,,,4 5 6 8 9 10
Madonna_Cherish_4.kar,18,3,7,,,,4 5 6 8 9 10
Madonna_Crazy_for_you_4.kar,13,3,6,,,,4 5 7 8 9 10 11 12
Madonna_Deeper_And_Deeper.kar,17,3,13,,,,4 5 6 7 8 9 10 11 12 15
Madonna_Escapade_1.kar,14,3,5,,,,4 6 7 8 9 10 11 12 13
Madonna_Live_to_tell_4.kar,20,3,9 14,,,,4 5 6 7 8 10 11 12 13
Madonna_Papa_Dont_Preach.kar,14,8,7,,,,3 4 5 6
Madonna_Papa_dont_preach_6.kar,14,8,7,,,,3 4 5 6
Madonna_Take_a_bow_4.kar,17,3,8,,,,4 5 6 7
