"Nombre_fichero",N_Pistas,melody,bass,piano_rh,piano_lh,mixdown,accomp
Cole_Porter_What_Is_This_Thing_Called_Love.kar,17,3,5,,,,6 7 8 9 10 11 12 13 14 15 16 17
Collin_Raye_Little_Rock.kar,16,6,4,,,,3 5 7 8 9 10 11 13 14 15 16
Communards_Never_can_say_goodbye_1.kar,10,3,4,,,,5 6 7 8
Compagnie_Creole_Ca_fait_rire_les_oiseaux.kar,12,3 7,5,,,,4 6 8 9 10
Compagnie_Creole_Cest_bon_pour_le_moral.kar,12,4,6,,,,5 7 8 9 10 11
Conway_Twitty_Its_Only_Make_Believe.kar,16,11,4,,,,5 6 7 8 9 10
Corazon.kar.kar,16,13,3,,,,1 4 5 7 8 9 10
Corona_Rhythm_Of_The_Night.kar,12,3,4,,,,5 6 7 8 9 10 12
Corona_Rhythm_of_the_night_4.kar,12,3,4,,,,5 6 7 8 9 10 12
Corrs_Heaven_Knows.kar,23,4,12,,,,5 6 7 8 9 10 11 13 14 15 17
Coshai_trovato_in_lui_Bruno_Martino.kar,16,5,3,,,,4 6 7 8 9
Cpartio.kar.kar,19,12,10,,,,9 11 13 14
Cranberries_Twenty_One.kar,25,10,11,,,,3 4 5 6 7 8 9 17
Creedance_Clearwater_Revival_Down_On_The_Corner.kar,7,6,4,,,,3 5
Creedance_Clearwater_Revival_Fortunate_Son.kar,8,3,5,,,,4 6 7
Creedance_Clearwater_Revival_I_Heard_It_Through_The_Grapev.kar,11,3,5,,,,4 6 7 8 9 10
Creedance_Clearwater_Revival_Lookin_Out_My_Back_Door.kar,9,4,8,,,,5 6 7
Creedence_Clearwater_Revival_Fortunate_Son.kar,8,3,5,,,,4 6 7
Cristian_Castro_Azul.kar,15,7,4,,,,5 6 8 9 10 11 12 13 14 15
Cristian_Castro_Despues_de_ti.kar,7,3,,,,,5 6 7
Cristiani_Herve_Il_est_libre_Max.kar,15,8,3,,,,5 6 7 12 14 15
Cutting_Crew_I_Just_Died_in_Your_Arms_Tonight.kar,27,5,3,,,,4 6 7 8 9 10
Dalida_Besame_mucho.kar,14,5,3,,,,4 6 7
Dalida_Darladirladada.kar,10,,3,,,,1 2 4 5 6 7 8
Dalida_O_sole_mio.kar,13,3,4,,,,5 6 7 8 9 10 12
Dalida_Paroles_paroles.kar,9,6,4,,,,3 5 7 8
Dana_International_Diva_1.kar,17,1,17,,,,4 6 7 8 9 10 12 13 14 15
Dani_Daraiche_Mon_amour_mon_ami.kar,9,8,3,,,,4 5 7 9
Dani_Daraiche_Quand_je_tai_connue_belle.kar,14,14,3,,,,4 5 6 7 8 9 10
Dani_Daraiche_Ton_coeur_blesse.kar,14,12,6,,,,7 8 9 10 13 14
Daniel_Balavoine_Tous_les_cris_les_s.o.s.kar,15,6,4,,,,3 5 7 8 9 10 11 13 14 15
Daniel_Balavoine_Vendeur_de_larmes.kar,15,6,4,,,,3 5 7 8 9 10 11 13 14
Daniel_Belanger_Ensorcele.kar,17,3,4 16,,,,5 6 7 8 9 10 12 13 14 17
Daniel_Boucher_Les_boules_a_mites.kar,15,6,4,,,,3 5 7 8 9 10 11 13 14 15
Daniel_Gerard_Butterfly.kar,9,4,2,,,,1 3 5 6 7 8
Daniel_Gerard_Il_pleut_dans_ma_maison.kar,9,3,5,,,,4 6 7
Daniel_Gerard_Memphis_Tennessee.kar,14,8,4,,,,3 5 6 7
Daniel_Guichard_Je_viens_pas_te_parler_damour.kar,10,6,4,,,,3 5 7 8 9
Daniel_Guichard_La_tendresse.kar,17,8,6,,,,5 7 9 10 12 13 15 16 17
Danielle_Dumas_Pas_souvent.kar,13,2,1,,,,3 4 12
Danny_Brillant_Quand_je_vois_tes_yeux.kar,16,3,5,,,,4 6 7 8 9 11 12 13 14 15
Danny_Brillant_Toi_et_moi.kar,15,6,4,,,,3 5 7 8 9 10 11 13 14 15
Danny_Brillant_Viens_a_Saint_Germain.kar,8,,3,,,,4 5 6 8
Danny_Brillant_Ya_que_les_filles_qui_minteressent.kar,12,,4,,,,5 6 7 8 9 10 11 12
Dany_Aube_Mon_coeur_se_brise.kar,14,3,9,,,,4 5 6 7 8 10
Daraiche_Bobby_McGee.kar,14,2,1,,,,3 4 5 6
Daraiche_Dans_ma_belle_petite_maison.kar,8,7,4 8,,,,3 5
Daraiche_Le_coin_des_amours.kar,12,,1,,,,2 3 4 5 7 8
Daraiche_Les_cowboys_du_Quebec.kar,16,6,4,,,,5 7 8 9 10 12 13
Daraiche_Ton_coeur_blesse.kar,14,12,6,,,,7 8 9 10 13 14
Dario_Moreno_La_marmite.kar,9,5,3,,,,4 6 7 8
Dave._Vanina.kar,18,3,5,,,,4 6 7 8 9 10 11 13
David_Bowie_China_girl.kar,15,6,4,,,,5 7 8 9 10 11 12 14 15
David_Charvet_Jusquau_Bout.kar,17,5,3,,,,2 4 6 7 8 9 10 12 13 14 15 16 17
David_Civera_Caminar_por_la_vida.kar,16,7,8,,,,4 5 6 9 10 11 12 14 15
David_Hallyday_Tu_ne_mas_pas_laisse_le_temps.kar,15,6,4,,,,3 5 7 8 9 10 11 13 14 15
Deana_Carter_Strawberry_wine.kar,19,9,6,,,,4 5 7 8 10 11 12 13
desatame.kar,19,6,4,,,,3 5 7 8 9 10 11 13 14 15 16
Desireless_Voyage_voyage.kar,13,3,5,,,,4 6 7 8 9 10 11
Diane_Tell_La_legende_de_Jimmy.kar,14,3 14,5,,,,4 6 7 8 9
Diary.kar,8,3,4,,,,5 6 7
Dick_Rivers_Rien_quun_seul_mot.kar,11,6,10,,,,3 4 5 7 8 9
Dick_Rivers_Un_baiser_de_toi.kar,15,15,4,,,,5 6 7 8 9 10 11 12 13 14
Didier_Barbelivien_A_toutes_les_filles.kar,16,7,5,,,,4 6 8 9 10 11 12 14 15
Diego_Torres_La_ultima_noche.kar,13,7,5,,,,4 6 8 9 10 11 12
Dire_Straits_Calling_Elvis_1.kar,16,3,15,,,,4 5 6 7 8 9 10 11 12 13 14
Dire_Straits_Money_For_Nothing.kar,15,3,5,,,,4 6 7 8 9 10 12 13 14
Dire_Straits_Money_for_Nothing_4.kar,15,3,5,,,,4 6 7 8 9 10 12 13 14
Dirty_Dancing_Shes_like_the_wind.kar,25,19,9,,,,3 4 5 6 7 10 11 12 13 14 15 16 18 20 22 23 25
Divers_Comptines_A_la_claire_fontaine.kar,10,3,,,,,4 5 6 7
Divers_Comptines_Ah_vous_dirai_je_Maman.kar,9,,5,,,,3 4 6 7 8 9
Divers_Comptines_Ah_vous_dirai_je_Maman_b.kar,9,3,5,,,,4 6 7 8 9
Divers_Comptines_Au_chant_de_lalouette.kar,10,,3,,,,4 5 6 7
Divers_Comptines_Cadet_Rousselle.kar,4,3,,,,,4
Divers_Comptines_Dans_cette_etable.kar,11,3,8,,,,4 5 6 7
Divers_Comptines_Hakuna_matata.kar,14,13,5,,,,3 4 6 7 8 9 10 11
Divers_Comptines_Hardi_les_gars.kar,3,3,,,,,
Divers_Comptines_Hymne_au_pastis.kar,13,6,4 13,,,,3 5 7 8 9 10 11
Divers_Comptines_Jai_du_bon_tabac.kar,12,5,6,,,,3 4
Divers_Comptines_Jai_vu_Maman_embrasser_le_pere_Noel.kar,11,3,10,,,,4 5 6 7 8 9
Divers_Comptines_La_casquette_du_pere_Bugeau.kar,10,5,6,,,,3 4
Divers_Comptines_Ne_pleure_pas_Jeannette.kar,6,3 4,,,,,5
Divers_Comptines_Nini_peau_dchien.kar,8,1,2,,,,3 4 5 6 8
Divers_Comptines_Noel_blanc.kar,11,3,4,,,,5 6 7 8 9 10 11
Divers_Comptines_O_Douce_Nuit.kar,13,3,4,,,,5 6 7 8 9 10
Divers_Comptines_Sur_la_route_de_Louviers.kar,4,3,,,,,4
Divers_Comptines_Ya_pas_que_de_leau.kar,15,6,4,,,,3 5 7 8 9 10 11 13 14
domenico_modugno_llora_el_telefono.kar,17,3,5,,,,4 6 7 8 9 10 11 13 14 15 16 17
Donald_Lautrec_Des_betises.kar,18,3,4,,,,5 6 7 8
Donna_con_te_Anna_Oxa.kar,18,6,4,,,,3 7 8 9 10 11 13
Donna_Summer_I_feel_love_4.kar,17,3,4 5 6,,,,7 8
Donna_Summer_Last_dance_6.kar,12,11,5,,,,6 7 8 9
Donna_Summer_She_works_hard_for_the_money_7.kar,12,10,3,,,,4 5 6 7 8 11
Dontturn.kar,16,3,5,,,,4 6 7 8 9 10 11 12 13 14 15
Doobie_Brothers_China_Grove.kar,14,3,6,,,,4 7 8 9 10 11 12 13
Doobie_Brothers_Long_train_running_4.kar,10,6,4,,,,3 5 7 8 9
Douce_Nuit.kar,13,3,,,,,4 5 6 7 8 9 10
Downunde.kar,28,5,3,,,,4 6 7 8 9 10 12
Dr_Hook_Queen_of_the_Silver_Dollar.kar,19,4 5 19,8,,,,3 6 7 9 10 11 16
Dr_Hook_Sylvias_Mother.kar,13,3,8,,,,4 5 6 7 9 10
Dr_Hook_Sylvias_Mother2.kar,15,8,6,,,,7 9 10 11 12 13
Dr_Hook_When_Your_In_Love_With_A_Beautiful_Woman.kar,14,6,4,,,,5 7 8 9 10 11 12 13
Duncan_Dhu_ESOS_OJOS_NEGROS.kar,11,5,6,,,,3 4 7
Duran_Duran_Hungry_like_the_wolf_12.kar,19,12,3,,,,4 5 6 7 8 11
Duran_Duran_Ordinary_World.kar,13,3,5,,,,4 6 7 8 9 10 11 12
Duran_Duran_Ordinary_world_4.kar,13,3,5,,,,4 6 7 8 9 10 11 12
Duran_Duran_Relax.kar,17,5,3,,,,4 6 7 8 9 10 12 13 14 15 16 17
Durand_Thibault_Le_Jour_J.kar,14,1,3,,,,2 4 5 6 7 8 9 11 12 13 14
E_Poi_Mina.kar,12,5,3,,,,4 6 7 8 9 10
Eagles_Best_of_my_love_6.kar,12,7,3,,,,4 5 6
Eagles_Desperado.kar,12,11,6,,,,4 5 8
Eagles_Desperado_9.kar,12,11,6,,,,4 5 8
Eagles_Hotel_california.kar,10,3,4,,,,5 6 7 8
Eagles_Hotel_California_4.kar,10,3,4,,,,5 6 7 8
Eagles_Lyin_eyes_9.kar,12,11,6,,,,4 5 7 8 9
Earth_Wind_And_Fire_After_the_love_has_gone.kar,16,3,6,,,,4 5 7 8 9 10 11 13 14 15 16
Earth_Wind_And_Fire_Boogie_Wonderland.kar,17,6,4,,,,3 5 7 8 9 10 11 12 13 14 15 16
Earth_Wind_And_Fire_Fantasy2.kar,17,3,6,,,,4 5 7 8 9 10 11 12 13 14 15 16
Earth_Wind_and_Fire_Fantasy_4.kar,17,3,6,,,,4 5 7 8 9 10 11 12 13 14 15 16
Earth_Wind_And_Fire_Lets_groove2.kar,13,3,6,,,,4 5 7 8 9 10 11 12
Earth_Wind_And_Fire_September.kar,12,3,5,,,,4 6 7 8 9 10 11
Eddie_Santiago_Que_locura_fue_enamorarme_de_ti.kar,19,3,4,,,,6 7 8 9 10
Eddy_Mitchell_18_ans_demain.kar,13,5,2,,,,1 3 6 7 8 9 10 12 13
Eddy_Mitchell_A_credit_et_en_stereo.kar,10,7,5,,,,4 6 8 9
Eddy_Mitchell_Be_bop_a_lula.kar,11,8 10,3,,,,5 6 11
Eddy_Mitchell_Cest_bon_detre_seul.kar,10,4,2,,,,1 3 5 6 7 8 9
Eddy_Mitchell_Happy_Birthday_rock_nroll.kar,12,4,2,,,,1 3 5 6 7 8 9 11
Eddy_Mitchell_Jvous_derange.kar,13,7,5,,,,4 6 8 9 10 11
Eddy_Mitchell_La_fille_du_motel.kar,14,7,5,,,,4 6 8 9 10 11 12 14
Eddy_Mitchell_Les_tuniques_bleues_et_les_indiens.kar,13,6,4,,,,3 5 7 8 9 10 11 13
Eddy_Mitchell_Mman.kar,13,7,5,,,,4 6 8 9 10 11 12
Eddy_Mitchell_Pas_de_Boogie_woogie.kar,10,6,4,,,,3 5 7 8 9
Eddy_Mitchell_Pauvre_baby_doll.kar,14,7,5,,,,4 6 8 9 10 11 12 14
Eddy_Mitchell_Sur_la_route_de_Memphis.kar,13,6,4,,,,3 5 7 8 9 10 11 13
Eddy_Mitchell_Tu_peux_preparer_lcafe_noir.kar,11,1,3,,,,2 4 5 6 7 8 10
Edith_Piaf_Le_prisonnier_de_la_tour.kar,5,3,5,,,,4
Edith_Piaf_Les_amants_dun_jour.kar,12,7,5,,,,4 6 8 9 10 11 12
Edith_Piaf_Les_trois_cloches.kar,20,5 17,8 19,,,,6 7 9 11 12 13 14 15 16 18 20
Edith_Piaf_Lhomme_a_la_moto.kar,18,10,9,,,,4 5 6 7 8 11 12 13 14 15
Edith_Piaf_Milord.kar,11,1,4,,,,3 5 6 7 8 9 10
Edith_Piaf_Mon_Dieu.kar,12,7,5,,,,4 6 8 9 10 11 12
El_duo_dinamico_Si_no_fuera_por_ti.kar,15,7,4,,,,5 6 8 9 10 11 12 13
El_Rey.kar.kar,8,7,3,,,,1 4 5 6
EL_ULTIMO_DE_LA_FILA_por_Stapelton_LA_PUERTA_DEL_BAILE.kar,13,12,3 4,,,,5 8 9 10 11
Ella_Baila_Sola_C_mo_repartimos_los_amigos_4.kar,11,6,4,,,,3 5 7 8 9
Elsa_A_la_meme_heure_dans_2_ans.kar,11,6,4,,,,3 5 7 8 9 10
Elton_John_Believe.kar,17,3,4,,,,5 6 7 8 9 10 12 13 14 15 16
Elton_John_Believe_4.kar,17,3,4,,,,5 6 7 8 9 10 12 13 14 15 16
Elton_John_Blessed.kar,18,3,5,,,,6 7 8 9 10 11 13 14 15 16 17 18
Elton_John_Blessed_4.kar,18,3,5,,,,6 7 8 9 10 11 13 14 15 16 17 18
Elton_John_Dont_Go_Breaking_My_Heart.kar,9,3,4,,,,5 6 7 8
Elton_John_Goodbye_yellow_brick_road_1.kar,16,1,3,,,,4 5 6 7 8 14
Elton_John_I_guess_thats_why_they_calI_it_the_blues.kar,11,3,5,,,,6 7 8 9 10 11
Elton_John_I_guess_thats_why_they_calI_it_the_blues_1.kar,11,3,5,,,,6 7 8 9 10 11
Elton_John_Island_Girl_1.kar,15,3,5,,,,6 7 8 9 10 11 12 13 14 15
Elton_John_Rocket_man.kar,11,3,4,,,,5 6 7 9 10
Elton_John_Yellow_Brick_Road.kar,12,3,4,,,,5 6 7 8 9 10 11
EltonJohn_Nikita_1.kar,12,3,5,,,,6 7 8 9 10 11 12
Elvis_Presley_Heartbreak_Hotel9.kar,8,7,5,,,,3 4 8
Elvis_Presley_Suspicious_Minds.kar,11,3,5,,,,6 7 8 9 10 11
Emilie_Jolie_Chanson_dEmilie_et_du_grand_oiseau.kar,14,3,5,,,,4 6 7 8 9 10 12 13
Enfants_Ah_Vous_dirais_je_maman.kar,9,3,5,,,,4 6 7 8 9
Enfants_Teletubbies.kar,10,3,6,,,,4 5 8 9 10
Engelbert_Humperdinck_Cuando_calienta_el_sol_4.kar,17,8,5,,,,6 7 9 10 11 13 14 15 16 17
Enrico_Macias_Enfants_de_tous_pays.kar,11,3,4,,,,5 6 7 8 9
Enrico_Macias_Mon_coeur_dattache.kar,14,3,4,,,,5 6 7 8 9 10 12 13
Enrico_Macias_Toi_Paris_tu_mas_pris_dans_tes_bras.kar,14,1,3,,,,2 4 5 6 7 8 9 11 12 13
Enzo_Enzo_Juste_quelquun_de_bien.kar,13,7,8,,,,4 5 6 9 10 11 12
Erasure_Breath_of_life.kar,16,6,4,,,,3 5 7 8 9 10 12 13 14 15 16
Erasure_Chains.kar,23,3,5 6,,,,4 7 8 9 14 15 16 17 18
Erasure_Respect.kar,19,3,15 16,,,,4 5 6 7 8 9 14
Eric_Clapton_After_Midnight.kar,14,13,10 12,,,,4 5 6 7 8 9
Eric_Clapton_After_midnight_13.kar,14,13,10 12,,,,4 5 6 7 8 9
Eric_Clapton_Bad_Love.kar,12,3,6,,,,4 5 7 8 9 10 11
Eric_Clapton_Bad_love_4.kar,12,3,6,,,,4 5 7 8 9 10 11
Eric_Clapton_Change_the_world.kar,14,8,7,,,,3 4 5 6 9
Eric_Clapton_Change_the_world_6.kar,14,8,7,,,,3 4 5 6 9
Eric_Clapton_Cocaine.kar,9,9,7,,,,3 4 5 6
Eric_Lapointe_2_fois_la_meme_histoire.kar,10,9,4 7,,,,3 5 8 10
Eric_Lapointe_Dlamour_Jen_Veux_Plus.kar,9,9,4,,,,3 5 6 7 8
Eric_Lapointe_Terre_promise.kar,17,13,5,,,,6 7 8 9 10 11 15 16 17
Eric_Morena_Oh_mon_bateau.kar,12,6,4,,,,3 5 7 8 9 10 11
Eros_Ramazzotti_Cosas_de_la_vida.kar,12,6,4,,,,3 5 7 8 9 10 11
Eros_Ramazzotti_Cose_della_Vita_4.kar,12,6,4,,,,3 5 7 8 9 10 11
estmadr.kar,11,3,5,,,,4 7 8 9 10
Etienne_Daho_Le_premier_jour.kar,19,6,4,,,,3 5 7 8 9 10 11 14 15 16 17 18
Eurithmics_Sweetdreams_4.kar,16,3,5,,,,4 6 7 8 9 10 11 12 13 14 15
Eurythmics_Sweet_Dreams.kar,16,3,5,,,,4 6 7 8 9 10 11 12 13 14 15
Everly_Brothers_All_I_Have_To_Do_Is_Dream.kar,11,6 9,4,,,,5 7 8
Everytm.kar,18,3,5,,,,4 6 7 8 9 10 11 13 14 15
Fabrizio_De_Andre_Amore_che_Vieni_Amore_che_Vai.kar,8,7 8,3,,,,5 6
Faith_Hill_It_matters_to_me.kar,10,10,3,,,,4 5 6 7 8
Faith_Hill_The_way_you_love_me.kar,12,1,11,,,,2 3 4 5 6 7 8 9 10
Falco_a_meta_Gianluca_Grignani.kar,12,5,3,,,,4 6 7 8 9 10
Fantasy.kar,17,3,6,,,,4 5 7 8 9 10 11 12 13 14 15 16
Faudel_Tellement_je_taime.kar,13,6,4,,,,3 5 7 8 9 10 11
Felix_Grey_A_toutes_les_filles_que_jai_aimees.kar,16,7,5,,,,4 6 8 9 10 11 12 14 15
Felix_Leclerc_Le_tour_de_lile.kar,8,8,3,,,,5 6 7
Fifth_Dimension_Age_Of_Aquarius.kar,24,11,9,,,,8 10 12 13 14 15 16 20 21 22 23 24
FILM_MAMBO_KING_Bella_Maria_de_Mi_Corazon.kar,11,10,4,,,,3 5 6 7 8
Fleetwood_Mac_Angel.kar,10,3,5,,,,6 7 8 9 10
Fleetwood_Mac_Angel_1.kar,10,3,5,,,,6 7 8 9 10
Fleetwood_Mac_Gold_dust_woman.kar,11,3,5,,,,6 7 8 9 10 11
Fleetwood_Mac_Landslide.kar,8,3,,,,,4 5 6 7 8
Fleetwood_Mac_Landslide_2.kar,8,3,,,,,4 5 6 7 8
Fleetwood_Mac_Rhiannon_2.kar,13,3,5,,,,6 7 8 9 10 11 12 13
Florent_Pagny_Caruso.kar,12,12,4,,,,3 5 6 7 8 9 10 11
Florent_Pagny_Chanter.kar,18,3,5,,,,4 6 7 8 9 10 11 13 14 15 16 17 18
Florent_Pagny_Dors.kar,11,4,2,,,,1 3 5 6 7 8 9 11
Florent_Pagny_Est_ce_que_tu_me_suis.kar,14,7,5,,,,4 6 8 9 10 11 12 14
Florent_Pagny_Et_un_jour_une_femme.kar,17,5,3,,,,2 4 6 7 8 9 10 12 14 15 16 17
Florent_Pagny_Mourir_les_yeux_ouvert.kar,9,1 9,2,,,,3 4 5 6 7
Florent_Pagny_Savoir_aimer.kar,17,3,5,,,,4 6 7 8 9 10 12 13 14 15 16
Florent_Pagny_Si_tu_veux_messayer.kar,10,5,3,,,,4 6 7 8 9
Fm.kar,12,3,5,,,,4 6 7 8 9 10 11
Foreigner_Everytime_you_go_away.kar,18,3,5,,,,4 6 7 8 9 10 11 13 14 15
Foreigner_Head_game.kar,21,3,5,,,,4
Foreigner_That_was_yesterday.kar,18,9 13 14,3,,,,4 5 6 7 8 10 11 15
Four_Seasons_Big_Girls_Dont_Cry.kar,10,3,8,,,,4 5 6 7
Four_Seasons_Cmon_Marianne.kar,12,7,3,,,,5 6 9 10
Four_Seasons_December_1963_Oh_What_A_Night.kar,13,3,9,,,,4 5 6 7 8 10 11 13
Four_Seasons_Will_you_still_love_me_tomorrow.kar,28,5,3,,,,4 6 7 8 9 10 12
France_Damour_Mon_frere.kar,11,11,4,,,,3 5 6 7 8 9
France_Gall_Babacar.kar,15,7,5 12,,,,4 6 8 9 10 11 14 15
France_Gall_Bonsoir_John_John.kar,14,3,4,,,,5 6 7 8 9 10
France_Gall_Laisse_tomber_les_filles.kar,15,12,3,,,,10 11
France_Gall_Mademoiselle_Chang.kar,13,7,5,,,,4 6 8 9 10 11 12
France_Gall_Resiste.kar,25,3,,,,,4 5 6 7 14 24
France_Gall_Sacre_Charlemagne.kar,8,,4,,,,3 5 6 8
France_Gall_Samba_mambo.kar,11,6,4,,,,3 5 7 8 9 10
Francis_Cabrel_Elle_ecoute_pousser_de_fleurs.kar,8,4,,,,,5 6 8
Francis_Cabrel_Encore_et_encore_1.kar,9,3,7,,,,4 5 6
Francis_Cabrel_Il_faudra_leur_dire.kar,12,6 7 11,4,,,,5 8 12
Francis_Cabrel_La_cabane_du_pecheur.kar,7,4,,,,,3 5 6
Francis_Cabrel_La_cabane_du_pecheur_1.kar,10,3,9,,,,4 5 6 7 8
Francis_Cabrel_La_corrida.kar,9,4,,,,,3 5 6 8 9
Francis_Cabrel_Le_pas_des_ballerines.kar,10,5,4,,,,3 6 7 9 10
Francis_Cabrel_Les_chemins_de_traverse.kar,10,6,4 9,,,,5 7 8
Francis_Cabrel_Les_chevaliers_cathares.kar,18,6,4,,,,3 5 7 13 14 15 16 17 18
Francis_Cabrel_Quelquun_de_linterieur.kar,9,3,8,,,,4 5 6 7
Francis_Cabrel_Sarbacane.kar,10,6,4,,,,3 5 7 8 9
Francis_Cabrel_Tout_le_monde_y_pense.kar,13,6,9,,,,3 4 5 7 8 10 11 13
Francis_Cabrel_Vite_croisee.kar,5,3,,,,,4
Francis_Lalanne_On_se_retrouvera.kar,12,12,10,,,,3 4 5 6 7 8 9
Francisco_Latino.kar,13,12,3,,,,1 4 5 6 7 8 9 10 13
Francois_Deguelt_Le_ciel_le_soleil_et_la_mer.kar,11,7,4,,,,5 6 8 9 10 11
Francoise_Hardy_Message_personnel.kar,11,7,5,,,,4 6 8 9 10
Frank_Alamo_Biche_oh_ma_biche.kar,10,6,4,,,,3 5 7
Frank_Sinatra_A_mi_manera2.kar,10,3,4,,,,5 6 7 8 9
Frank_Sinatra_All_or_nothing_a_tall.kar,18,18,5,,,,6 7 8 9 10 11 12 14 15 16 17
Frank_Sinatra_Besame_mucho.kar,14,5,3,,,,4 6 7
Frank_Sinatra_It_was_a_very_good_year.kar,23,20 22,15,,,,17 18 19 23
Frank_Sinatra_Love_and_mariage.kar,16,1,7,,,,3 4 5 6 8 9 10 12
Frank_Sinatra_My_Way.kar,7,7,3,,,,5 6
Frank_Sinatra_Nicen_easy.kar,40,27,12,,,,13 14 15 16 17 18 19 20 21 22 23 24 25 26
Frank_Sinatra_The_way_you_look_tonight.kar,10,5,9,,,,4 6 7 8 10
Frank_Sinatra_Who_can_i_turn_to.kar,17,11 13 14 15 16 17,5,,,,7 8
Frank_Sinatra_Young_at_heart.kar,14,11 13 14,5,,,,7 8
Frankie_Goes_To_Hollywood_Relax.kar,17,5,3,,,,4 6 7 8 9 10 12 13 14 15 16 17
Frankie_Valli_My_eyes_adored_you.kar,15,12,3,,,,4 5 6 7 8 9 11
Frankie_Valli_My_eyes_adored_you_14.kar,15,12,3,,,,4 5 6 7 8 9 11
Frederic_Francois_Chiquita.kar,10,4,2,,,,1 3 5 6 7 8 9
Frederic_Lerner_Si_tu_mentends.kar,14,5,3,,,,2 4 6 7 8 9 10 12 13 14
From_FILM_MAMBO_KING_Bella_Maria_de_Mi_Corazon.kar,11,10,4,,,,3 5 6 7 8
G_Squad_Bebe.kar,13,4,2,,,,1 3 5 6 7 8 9 11 12 13
G_Squad_Sans_toi.kar,10,4,2,,,,1 3 5 6 7 8 9
Garbage_Stupid_Girl.kar,28,7,5,,,,3 4 6 8
Garth_Brooks_Beaches_of_cheyenne.kar,32,3,5,,,,6 7 8 9 10 11 12 13
Garth_Brooks_Honky_tonk_bar_association.kar,24,24,8 9,,,,3 4 5 6 7 10 11 22 23
Garth_Brooks_Longneck_bottle.kar,13,5,3,,,,4 6 7 8 9 10 12 13
Garth_Brooks_The_thunder_rolls.kar,42,8,3,,,,4 5 6 7
Gene_Vincent_Be_Bop_A_Lula.kar,11,8 10,3,,,,5 6 11
Genesis_I_Cant_Dance.kar,13,5,,,,,4 6 7 8 13
Genesis_I_cant_dance_4.kar,13,5,,,,,4 6 7 8 13
Genesis_Invisible_touch_4.kar,14,3,5,,,,4 6 7 8 9 10 12
Genesis_Jesus_He_Knows_Me.kar,48,9,4,,,,5 6 7 8 10 11 12 13 14 15 16
Genesis_Jesus_He_knows_me_7.kar,48,9,4,,,,5 6 7 8 10 11 12 13 14 15 16
Genesis_Trick_of_the_Trail.kar,39,11,5,3,4,,3 4 6 7 8 9 10 12 23 24 25 26 27
George_Jones_He_stopped_loving_her_today.kar,12,8,3,,,,4 5 6 7 9 10 12
George_Jones_The_wind_owupa_bove.kar,12,9 11,3,,,,5 7 12
George_Michael_One_More_Try.kar,7,3,6,,,,4 5
George_Moustaki_Il_est_trop_tard.kar,7,4,2,,,,1 3 5 6
George_Strait_Stay_out_of_my_arms.kar,17,11,4,,,,3 5 6 7 8 9 10
George_Strait_Were_all_y_shouldnt_be_doing_this.kar,13,3,12,,,,4 5 6 7 8 9 10 11
George_Strait_You_look_so_good_in_love.kar,12,5,3,,,,4 6 7 8
Georges_Brassens_A_mon_frere_revenant_dItalie.kar,20,3,5,,,,4
Georges_Brassens_Entre_la_rue_Didot_et_la_rue_de_Vanves.kar,7,4,6,,,,3 5
Georges_Brassens_Il_suffit_de_passer_le_pont.kar,6,3,4,,,,5 6
Georges_Brassens_Je_me_suis_fait_tout_petit.kar,7,6,1,,,,2 3 5 7
Georges_Brassens_Je_rejoindrai_ma_belle.kar,5,3,5,,,,4
Georges_Brassens_La_princesse_et_le_croque_notes.kar,10,5,3,,,,4 6 7 8 9
Georges_Brassens_Le_mauvais_sujet_repenti.kar,5,3,5,,,,4
Georges_Brassens_Le_mouton_de_Panurge.kar,5,3,5,,,,4
Georges_Brassens_Le_temps_ne_fait_rien_a_laffaire.kar,8,4,1,,,,2 3 5 6 7 8
Georges_Brassens_Le_verger_du_roi_Louis.kar,5,3,5,,,,4
Georges_Brassens_Le_vieux_normand.kar,6,3,5,,,,4
Georges_Brassens_Les_sabots_dHelene.kar,7,7,5,,,,4 6
Georges_Brassens_Mourir_pour_des_idees.kar,7,3,5,,,,4
Georges_Brassens_Sauf_le_respect_que_je_vous_dois.kar,7,4,1,,,,2 3 5 6 7
Georges_Brassens_Supplique_pour_etre_enterre_a_la_plage_de_Sete.kar,10,6,4,,,,3 5 7 8 9
Georges_Hamel_Je_bois_pour_oublier.kar,11,11,4 5,,,,6 7 8 9 10
Georges_Hamel_Sur_ma_table_un_verre_vide.kar,12,3,1 12,,,,2 4 5 6 7 8 9 11
Georges_Hamel_Une_fleur_a_la_boutonniere.kar,6,3,2,,,,4 5 6
Georges_Harisson_Here_Comes_The_Sun.kar,12,3,7,,,,4 5 6 8 9 10
Georges_Harisson_The_inner_light.kar,15,4,,,,,3 5 6 7
Georgius_La_plus_bath_des_javas.kar,7,6,,,,,3 4 5
Geraldine_Bouge_ton_attitude.kar,16,1,3,,,,2 4 5 6 7 8 9 11 12 13 14 15
Gerard_Danyel_Il_pleut_dans_ma_maison.kar,9,3,5,,,,4 6 7
Gerard_Lenorman_Il_parle_aux_oiseaux.kar,8,4,2,,,,1 3 5 6 7
Gerard_Lenorman_La_Ballade_des_gens_heureux.kar,13,7,5,,,,4 6 8 9 10
