"Nombre_fichero",N_Pistas,melody,bass,piano_rh,piano_lh,mixdown,accomp
Renaissance_Renaissance-Late_Victoria_Ave_Maris_Stella-2-Gloria-c.mid,4,1 2,4,,,,3
Renaissance_Renaissance-Late_Victoria_Ave_Maris_Stella-6-Agnus_Dei-2t.mid,5,1 4,5,,,,2 3
Renaissance_Renaissance-Late_Victoria_Ave_Regina-1-Kyrie-1c.mid,8,1 5,4 8,,,,2 3 6 7
Renaissance_Renaissance-Late_Victoria_Ave_Regina-2-Gloria-1t.mid,8,1 3 5,4 8,,,,2 6 7
Renaissance_Renaissance-Late_Victoria_Ave_Regina-2-Gloria.mid,8,1 5,4 8,,,,2 3 6 7
Renaissance_Renaissance-Late_Victoria_Ave_Regina-6-Agnus_Dei-1t.mid,8,1 3 5,4 8,,,,2 6 7
Renaissance_Renaissance-Late_Victoria_Beata_Es_Virgo_Maria-2b.mid,6,1,6,,,,2 3 4 5
Renaissance_Renaissance-Late_Victoria_Benedictus_Dominus.mid,4,1 2,4,,,,3
Renaissance_Renaissance-Late_Victoria_Conditor_Alme_Siderum-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_De_Beata_Maria-6-Agnus_Dei.mid,7,1 2,7,,,,3 4 5 6
Renaissance_Renaissance-Late_Victoria_Domine_In_Virtute_Tua-1b.mid,8,1 4 5,8,,,,2 3 6 7
Renaissance_Renaissance-Late_Victoria_Dum_Complerentur-1-Kyrie-s.mid,6,1,6,,,,2 3 4 5
Renaissance_Renaissance-Late_Victoria_Dum_Complerentur-4-Sanctus-b.mid,6,1 6,,,,,2 3 4 5
Renaissance_Renaissance-Late_Victoria_Dum_Complerentur-5-Benedictus-2c.mid,7,1 2 4,7,,,,3 5 6
Renaissance_Renaissance-Late_Victoria_Dum_Complerentur-6-Agnus_Dei-2t.mid,7,1 2 6,7,,,,3 4 5
Renaissance_Renaissance-Late_Victoria_Ecce_Dominus_Veniet-s.mid,5,1,5,,,,2 3 4
Renaissance_Renaissance-Late_Victoria_Ecce_Dominus_Veniet.mid,5,1,5,,,,2 3 4
Renaissance_Renaissance-Late_Victoria_Ecce_Sacerdos_Magnus-c.mid,4,1 2,4,,,,3
Renaissance_Renaissance-Late_Victoria_Estote_Fortes_In_Bello-t.mid,4,3,4,,,,1 2
Renaissance_Renaissance-Late_Victoria_Falsobordon-1-2t.mid,5,1 4,5,,,,2 3
Renaissance_Renaissance-Late_Victoria_Falsobordon-2-s.mid,5,1,5,,,,2 3 4
Renaissance_Renaissance-Late_Victoria_Falsobordon-5-1t.mid,5,1 3,5,,,,2 4
Renaissance_Renaissance-Late_Victoria_Gaude_Maria_Virgo-2s.mid,5,1 2,5,,,,3 4
Renaissance_Renaissance-Late_Victoria_Gaude_Maria_Virgo-b.mid,5,1 2,5,,,,3 4
Renaissance_Renaissance-Late_Victoria_Gaudeamus-4-Sanctus-t.mid,6,1,6,,,,2 3 4 5
Renaissance_Renaissance-Late_Victoria_Gaudeamus-5-Benedictus-1s.mid,6,1,6,,,,2 3 4 5
Renaissance_Renaissance-Late_Victoria_Gaudeamus-6-Agnus_Dei-2t.mid,7,1 2 6,7,,,,3 4 5
Renaissance_Renaissance-Late_Victoria_Hic_Vir_Despiciens_Mundum-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Iste_Sanctus-c.mid,4,1 2,4,,,,3
Renaissance_Renaissance-Late_Victoria_Iste_Sanctus-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Jesu_Nostra_Redemptio-c.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Jesu_Nostra_Redemptio-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Laetatus_Sum-1-Kyrie-4s.mid,12,1 9,8 12,,,,2 3 4 5 6 7 10 11
Renaissance_Renaissance-Late_Victoria_Laetatus_Sum-4-Sanctus_y_Benedictus.mid,12,1 2 5 9,4 8 12,,,,3 6 7 10 11
Renaissance_Renaissance-Late_Victoria_Laetatus_Sum-5-Agnus_Dei-1t.mid,12,7,4 8 12,,,,1 2 3 5 6 9 10 11
Renaissance_Renaissance-Late_Victoria_Laetatus_Sum-5-Agnus_Dei-4s.mid,12,1 2 5 9,4 8 12,,,,3 6 7 10 11
Renaissance_Renaissance-Late_Victoria_Lauda_Sion_Salvatorem-1c.mid,8,1 2 5,4 8,,,,3 6 7
Renaissance_Renaissance-Late_Victoria_Letaniae_De_Beata_Virgine.mid,8,1 2 5 6,4 8,,,,3 7
Renaissance_Renaissance-Late_Victoria_LJ2-Vau_Et_Egressus_Est-b.mid,5,1 2,5,,,,3 4
Renaissance_Renaissance-Late_Victoria_LJ6-Aleph_Ego_Vir-2c.mid,6,4,6,,,,1 2 3 5
Renaissance_Renaissance-Late_Victoria_LJ8-Aleph_Quomodo_Obscuratum-2s.mid,5,1 2,5,,,,3 4
Renaissance_Renaissance-Late_Victoria_LJ9-Incipit_Oratio_Jeremiae-2t.mid,8,1 2,7 8,,,,3 4 5 6
Renaissance_Renaissance-Late_Victoria_LJbis2-Vau_Et_Egressus_Est-b.mid,5,1 2,5,,,,3 4
Renaissance_Renaissance-Late_Victoria_LJbis2-Vau_Et_Egressus_Est-c.mid,5,3,5,,,,1 2 4
Renaissance_Renaissance-Late_Victoria_LJbis7-Heth_Misericordiae_Domini-1s.mid,6,1 2,6,,,,3 4 5
Renaissance_Renaissance-Late_Victoria_LJbis8-Aleph_Quomodo_Obscuratum-1s.mid,5,1,5,,,,2 3 4
Renaissance_Renaissance-Late_Victoria_LJbis8-Aleph_Quomodo_Obscuratum-2s.mid,5,1 2,5,,,,3 4
Renaissance_Renaissance-Late_Victoria_LJbis9-Incipit_Oratio_Jeremiae-1t.mid,8,1 2 5,7 8,,,,3 4 6
Renaissance_Renaissance-Late_Victoria_Magi_Viderunt_Stellam-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Magi_Viderunt_Stellam.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Magnificat_Primi_Toni-2c.mid,9,1 2 5 6,8,,,,3 4 7 9
Renaissance_Renaissance-Late_Victoria_Magnificat_Primi_Toni-impares-1t.mid,6,1 2 4,6,,,,3 5
Renaissance_Renaissance-Late_Victoria_Magnificat_Quarti_Toni-impares-1c.mid,5,1 2,5,,,,3 4
Renaissance_Renaissance-Late_Victoria_Magnificat_Quinti_Toni-impares-2t.mid,5,1 4,5,,,,2 3
Renaissance_Renaissance-Late_Victoria_Magnificat_Secundi_Toni-impares-s.mid,5,1,5,,,,2 3 4
Renaissance_Renaissance-Late_Victoria_Magnificat_Septimi_Toni-impares.mid,5,1,5,,,,2 3 4
Renaissance_Renaissance-Late_Victoria_Magnificat_Sexti_Toni-impares-1t.mid,5,1 3,5,,,,2 4
Renaissance_Renaissance-Late_Victoria_Magnificat_Tertii_Toni-impares-1t.mid,5,1 3,5,,,,2 4
Renaissance_Renaissance-Late_Victoria_Misa_Quarti_Toni-2-Gloria-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Nigra_Sum_Sed_Formosa-2t.mid,6,1 2 5,6,,,,3 4
Renaissance_Renaissance-Late_Victoria_Nunc_Dimittis-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Nunc_Dimittis.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_O_Decus_Apostolicum.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_O_Lux_Et_Decus_Hispaniae-b.mid,5,1 2,5,,,,3 4
Renaissance_Renaissance-Late_Victoria_O_Magnum_Mysterium-2-Gloria-c.mid,4,1 2,4,,,,3
Renaissance_Renaissance-Late_Victoria_O_Magnum_Mysterium-2-Gloria-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_O_Magnum_Mysterium-3-Credo-t.mid,4,1 3,4,,,,2
Renaissance_Renaissance-Late_Victoria_O_Magnum_Mysterium-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_O_Quam_Gloriosum-5-Benedictus-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_O_Sacrum_Convivium-1t.mid,4,1 2,3 4,,,,
Renaissance_Renaissance-Late_Victoria_O_Sacrum_Convivium_a_6.mid,6,1,6,,,,2 3 4 5
Renaissance_Renaissance-Late_Victoria_OD-01-Taedet_Animam_Meam-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_OD-02-Introitus.mid,6,1 2,6,,,,3 4 5
Renaissance_Renaissance-Late_Victoria_OD-08-Communio.mid,6,1 2,6,,,,3 4 5
Renaissance_Renaissance-Late_Victoria_OD-09-Versa_Est_In_Luctum-2s.mid,6,1 2,6,,,,3 4 5
Renaissance_Renaissance-Late_Victoria_OD-10-Libera_Me-2s.mid,6,1 2,6,,,,3 4 5
Renaissance_Renaissance-Late_Victoria_OD-10-Libera_Me-c.mid,6,1 2,6,,,,3 4 5
Renaissance_Renaissance-Late_Victoria_Pasion_San_Mateo.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Pro_Victoria-1-Kyrie-2b.mid,9,1 2 6,5 9,,,,3 4 7 8
Renaissance_Renaissance-Late_Victoria_Pro_Victoria-4-Sanctus-2s.mid,9,1 2,9,,,,3 4 5 6 7 8
Renaissance_Renaissance-Late_Victoria_Pro_Victoria-6-Agnus_Dei-1t.mid,9,1 2 6,5,,,,3 4 7 8 9
Renaissance_Renaissance-Late_Victoria_Pro_Victoria-6-Agnus_Dei-3s.mid,9,1 2 6,5 9,,,,3 4 7 8
Renaissance_Renaissance-Late_Victoria_Quam_Pulchri_Sunt-2-Gloria-c.mid,4,1 2,4,,,,3
Renaissance_Renaissance-Late_Victoria_Quam_Pulchri_Sunt-3-Credo-b.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Quam_Pulchri_Sunt-6-Agnus_Dei-1b.mid,7,1 2 3,6 7,,,,4 5
Renaissance_Renaissance-Late_Victoria_Quia_Viderunt_Oculi-c.mid,5,1 2,5,,,,3 4
Renaissance_Renaissance-Late_Victoria_Quicumque_Christum_Quaeritis-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Requiem_a_4_voces-01-Introitus-t.mid,4,1 3,4,,,,2
Renaissance_Renaissance-Late_Victoria_Requiem_a_4_voces-03-Graduale-c.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Requiem_a_4_voces-06-Agnus_Dei-s.mid,8,1,4,,,,2 3 5
Renaissance_Renaissance-Late_Victoria_Salve-2-Gloria-3s.mid,8,1 2 5,4 8,,,,3 6 7
Renaissance_Renaissance-Late_Victoria_Simile_Est_Regnum_Coelorum-4-Sanctus-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Simile_Est_Regnum_Coelorum-5-Benedictus-b.mid,4,1 4,,,,,2 3
Renaissance_Renaissance-Late_Victoria_Surge_Propera-2-Gloria-2t.mid,5,1 4,5,,,,2 3
Renaissance_Renaissance-Late_Victoria_SV02-Confitebor_Tibi-b.mid,4,1 4,,,,,2 3
Renaissance_Renaissance-Late_Victoria_SV02-Confitebor_Tibi.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_SV03-Beatus_Vir-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_SV08-Beatus_Vir-2s.mid,4,1 2,4,,,,3
Renaissance_Renaissance-Late_Victoria_Te_Lucis_Ante_Terminum-c.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Te_Lucis_Ante_Terminum-t.mid,4,1 3,4,,,,2
Renaissance_Renaissance-Late_Victoria_Tibi_Christe-b.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_TR06-Seniores_Populi-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_TR07-Tamquam_Ad_Latronem-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_TR09-Animam_Meam_Dilectam-c.mid,4,1 2,4,,,,3
Renaissance_Renaissance-Late_Victoria_TR09-Animam_Meam_Dilectam-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_TR11-Iesum_Tradidit_Impius-t.mid,4,1 4,,,,,2 3
Renaissance_Renaissance-Late_Victoria_TR11-Iesum_Tradidit_Impius.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_TR14-O_Vos_Omnes-t.mid,4,1 2,4,,,,3
Renaissance_Renaissance-Late_Victoria_TR16-Astiterunt-Reges.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Trahe_Me_Post_Te-3-Credo-1c.mid,6,1 2 3,6,,,,4 5
Renaissance_Renaissance-Late_Victoria_Trahe_Me_Post_Te-5-Benedictus-1c.mid,5,1 2,5,,,,3 4
Renaissance_Renaissance-Late_Victoria_Trahe_Me_Post_Te-6-Agnus_Dei-2t.mid,6,1 5,6,,,,2 3 4
Renaissance_Renaissance-Late_Victoria_Urbs_Beata_Jerusalem-t.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Vexilla_Regis_More_Hispano-b.mid,6,1 2,5 6,,,,3 4
Renaissance_Renaissance-Late_Victoria_Vexilla_Regis_More_Hispano-t.mid,6,1 2 3 4,6,,,,5
Renaissance_Renaissance-Late_Victoria_Victimae_Paschale-2s.mid,8,1 2 5,8,,,,3 4 6 7
Renaissance_Renaissance-Late_Victoria_Victimae_Paschale.mid,8,1 2,4 8,,,,3 5 6 7
Renaissance_Renaissance-Late_Victoria_Victoria_Apocrifo-Ave_Maria.mid,4,1 2,4,,,,3
Renaissance_Renaissance-Late_Victoria_Victoria_Apocrifo-Jesu_Dulcis_Memoria-t.mid,4,1 3,4,,,,2
Renaissance_Renaissance-Late_Victoria_Vidi_Speciosam-1-Kyrie-1s.mid,6,1,6,,,,2 3 4 5
Renaissance_Renaissance-Late_Victoria_Vidi_Speciosam-a_8-1t.mid,8,3,4 8,,,,1 2 5 6 7
Renaissance_Renaissance-Middle_Anonymous_christmas_coventry-Midd.mid,10,2,,,,,3 4
Renaissance_Renaissance-Middle_Cavalli_cavalli-lormindo_mai_voli.mid,6,3,5 6,,,,1 2 4
Renaissance_Renaissance-Middle_Certon_certon-je_ne_lose_dire.mid,7,1,4,,,,2 3
Renaissance_Renaissance-Middle_Gervaise_bransle_gay_V.mid,10,2,5,,,,3 4
Renaissance_Renaissance-Middle_HenryVIII_hen8cn24.mid,9,2,4,,,,3
Renaissance_Renaissance-Middle_Janequin_La_Guerre_Clement_Janequin.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Middle_Senfl_wohl_kumbt_der_mai_i.mid,10,2,5,,,,3 4
Renaissance_Renaissance-Middle_Susato_hoboeckentanz.mid,10,2,5,,,,3 4
Renaissance_Renaissance-Middle_Susato_susato-labattaille.mid,14,1 2,5 13,,,,3 4 6 7 8 9 10 11 12
requiem.mid,14,,4,,,,1 2 3
Requiem_a_4_voces_05_Sanctus_y_Benedictus_b.mid,4,1,4,,,,2 3
romantic_gianni_schicchi.mid,2,1,,,,,
Romanticism_Post-romanticism_Bruckner_bruckner_locus_iste.mid,4,1,4,,,,2 3
Romanticism_Post-romanticism_Mahler_1394mahl4mov1.mid,16,3 4 11,15,,,,1 2 5 6 7 8 9 12 13 14 16
Romanticism_Post-romanticism_Rachmaninoff_RACH1_1.mid,10,,,,,,1 2
Romanticism_Post-romanticism_Rachmaninoff_symph_no1_op25_mov3.mid,12,1,12,,,,2 3 4 5 6 7 8 9 10 11
Romanticism_Post-romanticism_Rachmaninoff_symph_no5_op100_mov3.mid,24,2 5 17,21,,,,1 3 4 6 7 8 9 11 12 13 14 15 16 18 19 20 22 23 24
Romanticism_Post-romanticism_Saint_Saens_893aquar07.mid,21,2 12,15,,,,5 7 8 9 10 13 14
Romanticism_Post-romanticism_Saint_Saens_gp_danse.mid,22,12 17,22,,,,1 2 3 4 5 6 7 8 9 10 11 13 14 16 18 19 20 21
Romanticism_Post-romanticism_Saint_Saens_Saint-Saens_carnaval12.mid,21,4 6,16,,,,7 8 9 10 12 13 14 15
Romanticism_Romantic-Nationalism_Arriaga_Arrgescl.mid,20,1 2 12,16,,,,3 4 5 6 7 8 9 10 11 13 14 15
Romanticism_Romantic-Nationalism_Barbieri_Barbieri_barberillo.mid,31,1 2 3 22,26,,,,4 5 6 7 8 9 10 11 12 13 14 15 19 20 21 23 24 25
Romanticism_Romantic-Nationalism_Breton_547tbeapolo.mid,19,1 2 3,14,,,,4 5 6 7 9 10 11 12 13 15
Romanticism_Romantic-Nationalism_Breton_Breton_EscenasAndaluzas-2.mid,19,1 2 3 4,14,,,,5 6 7 9 10 11 12 13 15
Romanticism_Romantic-Nationalism_Dvorak_684dvop221.mid,15,1 3,10,,,,2 4 6 7 8 9
Romanticism_Romantic-Nationalism_Dvorak_dvop22-3.mid,15,1,10,,,,3 4 6 7 8 9
Romanticism_Romantic-Nationalism_Grieg_991gpanita.mid,7,1,7,,,,2 3 4 5 6
Romanticism_Romantic-Nationalism_Grieg_AveMStellaGrieg.mid,4,1,4,,,,2 3
Romanticism_Romantic-Nationalism_Grieg_holberg_suite_op40_1mov_edvard_grieg.mid,6,1 2 3,6,,,,4 5
Romanticism_Romantic-Nationalism_Moszkowski_gp_ffl.mid,16,1 2 3 4,10 16,,,,5 6 7 8 9 12 13 14 15
Romanticism_Romantic-Nationalism_Mussorgsky_pictures-promenade.mid,9,3 4 6,7 9,,,,5 8
Romanticism_Romantic-Nationalism_Sousa_washpost.mid,21,1 11 12,8 16,,,,2 3 4 5 6 7 9 13 14 15
Romanticism_Romantic-Nationalism_Tchaikovsky_nutcrac1.mid,11,5 7 10 11,6 9,,,,8
Romanticism_Romantic-Nationalism_Tchaikovsky_waltzofflowers.mid,16,7 12,16,,,,5 6 8 9 10 11 13 14 15
Romanticism_Romanticism_Beethoven_3rdSymph_2NDMOV.mid,18,1 2 9,13,,,,3 4 5 6 7 8 10 11 12
Romanticism_Romanticism_Beethoven_3rdSymph_3RD2.mid,18,1 2 9,13,,,,3 4 5 6 7 8 10 11 12
Romanticism_Romanticism_Beethoven_3rdSymph_SYM3-2.mid,18,1 2 9,13,,,,3 4 5 6 7 8 10 11 12
Romanticism_Romanticism_Beethoven_5thSymph_B5TH-4G.mid,23,1,23,,,,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22
Romanticism_Romanticism_Beethoven_5thSymph_BEET5M4.mid,23,1 2 3 4 5,10 17 23,,,,6 8 9 11 12 13 14 15 16 18 19 20 21 22
Romanticism_Romanticism_Beethoven_6thSymph_6SYMPH_4.mid,22,1 2 5,22 16,,,,3 4 6 7 8 9 10 11 12 13 14 15 18 19 20 21
Romanticism_Romanticism_Beethoven_8thSymph_8THSY1.mid,16,2,8,,,,3 4 5 6 7 9
Romanticism_Romanticism_Beethoven_8thSymph_SYM8_F_1.mid,17,5 6 12,16,,,,7 8 9 10 11 13 14 15
Romanticism_Romanticism_Beethoven_B9-1-MAA.mid,19,1,14,,,,2 3 4 5 6 7 8 9 10 11 12 13 15 16
Romanticism_Romanticism_Beethoven_Sonate12_Opus26.mid,5,1,5,,,,2 3 4
Romanticism_Romanticism_Beethoven_Symphonie7_Opus92_Mvt1-cvikl.mid,12,1 2 8,11 12,,,,3 4 5 6 7 9 10
Romanticism_Romanticism_Beethoven_Symphonie7_Opus92_Mvt3-cvikl.mid,12,1 2,12,,,,3 4 5 6 7 8 9 10 11
Romanticism_Romanticism_Beethoven_Symphonie8_Opus93_Mvt1-viens.mid,18,5 6 12,16,,,,7 8 9 10 11 13 14 15
Romanticism_Romanticism_Beethoven_Symphonie8_Opus93_Mvt4-lucarelli.mid,18,9,13,,,,1 2 3 4 5 6 7 8 10 11 12
Romanticism_Romanticism_Beethoven_symphony7m4.mid,14,10,13 14,,,,3 4 5 6 7 8 9 11 12
Romanticism_Romanticism_Bizet_TOREADOR.mid,3,1,3,,,,2
Romanticism_Romanticism_Brahms_440symph2-3.mid,12,2 7,10 12,,,,1 3 4 5 6 8 9 11
Romanticism_Romanticism_Brahms_BRAHMS_R1.mid,20,1 2 8,4,7 14,6 13,,3 5 6 7 9 10 11 12 13 14 15
Romanticism_Romanticism_Brahms_jbwaltz3-op39.mid,6,3,6,,,,4 5
Romanticism_Romanticism_Brahms_lullaby.mid,7,6,,,,,5 7
Romanticism_Romanticism_Carulli_843guitar.mid,5,1 3,2 4,,,,
Romanticism_Romanticism_Chopin_19_Polish_Songs_for_Voice_and_Piano_Op74_17.Hymn_From_The_Tomb.mid,2,2,,,,,1
Romanticism_Romanticism_Chopin_19_Polish_Songs_for_Voice_and_Piano_Op74_19.Reverie.mid,2,1,,,,,2
Romanticism_Romanticism_Chopin_Krakowiak_Op14.mid,17,1 2,8 9,,,,3 4 5 6 7 16
Romanticism_Romanticism_Delibes_Delibes_La_Valse.mid,15,1 2 3 11,15,,,,4 5 6 7 8 9 12 13 14
Romanticism_Romanticism_Gounod_1194goun-unk.mid,10,1 2 4,7 9,,,,3 5 6 8
Romanticism_Romanticism_Gounod_AveVerumGounod.mid,5,1,4,,,,2 3 5
Romanticism_Romanticism_Gounod_GP_4_FAU.mid,16,1 2 3 12,10 16,,,,4 5 6 7 8 9 13 14 15
Romanticism_Romanticism_Gounod_GP_6_FAU.mid,11,1 7,11,,,,2 3 4 5 6 8 9 10
Romanticism_Romanticism_Jullien_Jullien_Tarantelle.mid,20,1 2 3 4 5 16,13 20,,,,6 7 8 9 10 11 12 17 18 19
Romanticism_Romanticism_Mendelssohn_4403precm.mid,5,2,5,,,,3 4
Romanticism_Romanticism_Mendelssohn_Eli02.mid,10,1,9,,,,2 3 4 5 6 7 8
Romanticism_Romanticism_Mendelssohn_Eli28.mid,4,1,,,,,2 3
Romanticism_Romanticism_Mendelssohn_GMMVIOL_2.mid,14,1,5 6,,,,2 3 4 7 8 9
Romanticism_Romanticism_Mendelssohn_mendel05.mid,7,6,,,,,3
Romanticism_Romanticism_Rossini_barber-overture.mid,15,7 11,15,,,,5 6 8 9 10 12 13 14
Romanticism_Romanticism_Rossini_GUILLTEL.mid,3,1,3,,,,2
Romanticism_Romanticism_Rossini_rossini.mid,16,1 2 3 4 13,16,,,,5 6 7 8 14 15
Romanticism_Romanticism_Rossini_WTELLCEN.mid,16,3 5 8,,,,,1 2 4 6 7 9 10
Romanticism_Romanticism_Sarasate_Sarasate_Zapateado.mid,17,1 2 13 14,17,,,,3 4 5 6 7 8 9 10 15 16
Romanticism_Romanticism_Schubert_avemaria_R1.mid,4,1 4,3,,,,2
Romanticism_Romanticism_Schubert_Divertissement_Hongroise_D.818_Op.54_1.Andante.mid,4,1,4,,,,2 3
Romanticism_Romanticism_Schubert_First_Waltz_No.2.mid,6,1,5,,,,2 3 4 6
Romanticism_Romanticism_Schubert_First_Waltzes_D.365_Op.9.mid,4,1,4,,,,2 3
Romanticism_Romanticism_Schubert_shubavem.mid,4,3,1,,,,2 4
Romanticism_Romanticism_Schubert_Six_Moments_Musicaux_D.780_Op.94_No.3_in_Fm_3.mid,4,3,4,,,,2
Romanticism_Romanticism_Schumann_Concerto_Piano_and_Orch_Op.92_intro.mid,21,1 2 3 9,13 14,,,,4 5 6 7 8 10 11 12
Romanticism_Romanticism_Strauss_Johann_rad.mid,9,2 3 9,1,,,,4 6 7 8
Romanticism_Romanticism_Verdi_1609verdilux.mid,5,1 2,3,4,5,,4 5
Romanticism_Romanticism_Wagner_VALKYRIE.mid,29,4 8 18,5 20,,,,1 2 3 6 7 17 19
Romanticism_Romanticism_Wolf_wolf_2_einklang.mid,4,1,4,,,,2 3
round_roundel.mid,9,2 3 4,,,,,
rusong18.mid,7,1,4,,,,2 3 5 6
s18.mid,4,1,4,,,,2 3
schman01.mid,5,5,1,,,,2 3 4
schub01.mid,5,5,1,,,,2 3 4
schub04.mid,5,5,1,,,,2 3 4
schub06.mid,5,5,1,,,,2 3 4
schutz_sinfonia.mid,4,1,4,,,,2 3
Se_Vuol_Ballare_Signor_Contino.mid,18,11,13,,,,5 6 7 8 9 10 12
senfl_ach_elslein_liebes_elselein_mein.mid,10,2,5,,,,3 4
silver_swanne.mid,11,2,6,,,,3 4 5
Simile_Est_Regnum_Coelorum_6_Agnus_Dei_1b.mid,8,1 5,4 8,,,,2 3 6 7
Sonata_c.Mid,8,1,,,,,2 3 4 5 6 7 8
soy_contento_y_vos_servido.mid,9,2,4,,,,3
spagnoletta_xxvii.mid,10,2,5,,,,3 4
Super_Flumina_Babylonis_1b.mid,8,1,4 8,,,,2 3 5 6 7
SUS_ALL2.mid,4,1,,,,,2 3 4
susato_pour_quoy.mid,8,1 2,5,,,,3 4
SV06_Lauda_Jerusalem_b.mid,4,1 4,,,,,2 3
SV09_Nisi_Dominus_1s.mid,4,1,4,,,,2 3
tallis_pour_forth_thy_spirit.mid,9,1 5,4 8,,,,2 3 6 7
the_choice.mid,11,2 3,6,,,,4 5
Tosca_Di_G._Puccini_Vissi_Darte_Vissi_DAmore.mid,7,3,,,,,4
Tosca_Di_G.Puccini_Recondita_Armonia.mid,4,3,,,,,4
TR08_Tenebrae_Factae_Sunt_1b.mid,4,3,4,,,,1 2
TR09_Animam_Meam_Dilectam_b.mid,4,1 4,,,,,2 3
TR17_Aestimatus_Sum_1b.mid,4,3,4,,,,1 2
triste_espana_sin_ventura.mid,10,2,5,,,,3 4
trumpets.mid,7,7,6,,,,1 2 3 4 5
valkry.mid,9,1 4,3 6,,,,2 5
vdg5_rvn.mid,33,24,19,,,,17 18 20 21 22 23 25 26 28 29 30 31 32 33
Verdi.G_La_Traviata_Addio_Del_Passato.mid,4,3,,,,,4
Vexilla_Regis_b.mid,4,1,4,,,,2 3
Victoria_Apocrifo_Date_Ei_De_Fructu_b.mid,4,1 4,,,,,2 3
victoria_benedictus.mid,6,1 2 3 4,,,,,5 6
victoria_salve_regina.mid,8,1 5,4 8,,,,2 3 6 7
Vidi_Speciosam_1_Kyrie_1s.mid,6,1,6,,,,2 3 4 5
VIOLIN_C.MID,8,1,3,,,,2 4 5
viv_el_gran_re_don_fernando.mid,10,2,,,,,3 4 5
vive_le_roy.mid,9,1,4,,,,2 3
vivldi06.mid,5,5,1,,,,2 3 4
vom_gimmel_och_da_komm_ich_her.mid,10,2,5,,,,3 4
WAMJOKE3.mid,6,3,6,,,,4 5
watermk.mid,3,1,2,,,,3
x.cgi_mid_mozart_wamk357.mid,7,,,,,,1 2
x.cgi_mid_mozart_wamk358.mid,7,,,,,,1 2
x.cgi_mid_mozart_wamk497.mid,7,,,,,,1 2
XXCentury_Expressionism_Schoenberg_pierrot_lunaire_17_parodie.mid,5,,,,,,1 2 3 4 5
XXCentury_Impressionism_Debussy_011_childr_4.mid,9,2,7,,,,1 3 4 5 6 8 9
XXCentury_Impressionism_Debussy_012_debima04.mid,8,1,5,,,,2 3 4
XXCentury_Impressionism_Debussy_013_apresmid.mid,8,1,8,,,,2 3 4 5 6 7
XXCentury_Impressionism_Debussy_0_pr1no2.mid,11,2 3,10 11,,,,4 5 6 7 8 9
XXCentury_Impressionism_Debussy_debussy-prelude_2livre_18.mid,8,,5,,,,1 2 3 4
XXCentury_Impressionism_Debussy_debussy_tambourin.mid,8,1,6 7,,,,2 3 4 5
XXCentury_Impressionism_Ravel_ravel-wind_quintet.mid,5,1 2,5,,,,3 4
XXCentury_Misc_Balasanyan_balasanyan-horsemen.mid,26,1 2 3 4 5 6,10 26,,,,7 8 9 16 17 18 20 22 23 24 25
