"Nombre_fichero",N_Pistas,melody,bass,piano_rh,piano_lh,mixdown,accomp
Laetatus_Sum_5_Agnus_Dei_1b.mid,12,4,8 12,,,,1 2 3 5 6 7 9 10 11
lasso_gallans.mid,9,1,4,,,,2 3
lasso_kyrie_eleison.mid,5,1,4,,,,2 3
lasso_matona_mia_cara.mid,7,1,4,,,,2 3
Le_Nozze_Di_Figaro_Di_W.A.Mozart_Porgi_Amor.mid,14,11 14,13,,,,3 4 5 6 7 8 9 10 12
Le_Nozze_Di_Figaro_Di_W.A.Mozart_Voi_Che_Sapete.mid,12,11,12,,,,3 4 5 6 7 8 9 10
Leroy_Anderson_Blue_tango.mid,14,5 6 8 11 12 13,7,,,,9
Letaniae_De_Beata_Virgine_1b.mid,8,1 5,4 8,,,,2 3 6 7
Light_Character_polka_Stra.MID,4,4,1,,,,2 3
LJ5_Lamed_Matribus_Suis_Dixerunt_1s.mid,5,1,5,,,,2 3 4
LJ6_Aleph_Ego_Vir_1c.mid,6,3,6,,,,1 2 4 5
LJ8_Aleph_Quomodo_Obscuratum_1s.mid,5,1,5,,,,2 3 4
LJbis8_Aleph_Quomodo_Obscuratum_1s.mid,5,1,5,,,,2 3 4
LJbis9_Incipit_Oratio_Jeremiae_1b.mid,8,7 8,,,,,1 2 3 4 5 6
loopz3.mid,2,,,,,,1 2
Lucis_Creator_Optime_b.mid,4,1 3 4,,,,,2
lust_mag_mein_herz.mid,10,2,5,,,,3 4
Madama_Butterfly_Di_G.Puccini_Un_Bel_Di_Vedremo.mid,7,3,,,,,4
Magnificat_Primi_Toni_pares_1c.mid,6,1 2 3,6,,,,4 5
Magnificat_Quinti_Toni_impares_1t.mid,5,1 3,5,,,,2 4
Magnificat_Tertii_Toni_impares_1t.mid,5,1 3,5,,,,2 4
mainerio_schiarazzula.mid,11,3 4 5 6 9,1,,,,2 7 10
Medieval_ArsAntiqua_Anonymous_congaudeant_catholici-thv.mid,4,2 3,4,,,,
Medieval_ArsAntiqua_Anonymous_hac.mid,4,2 3,4,,,,
Medieval_ArsAntiqua_Anonymous_laude-jocunda-smp.mid,5,2,4,,,,
Medieval_ArsNova_Caserta_Anthonello_antho27.mid,4,2,4,,,,3
Medieval_ArsNova_Henry4_henryvi_sanctus.mid,9,2,4,,,,3
Medieval_ArsNova_Machau_machaut-b01.mid,4,2,3,,,,
Medieval_ArsNova_Machau_machaut-b05.mid,3,2,3,,,,
Medieval_ArsNova_Machau_machaut-b11.mid,4,2,,,,,3
Medieval_ArsNova_Machau_machaut-b16.mid,3,2,3,,,,
Medieval_ArsNova_Machau_machaut-b17.mid,4,2,4,,,,3
Medieval_ArsNova_Machau_machaut-b24.mid,3,2,3,,,,
Medieval_ArsNova_Machau_machaut-b29.mid,4,2,4,,,,3
Medieval_ArsNova_Machau_machaut-b35.mid,4,2,4,,,,3
Medieval_ArsNova_Machau_machaut-b39.mid,4,2,4,,,,3
Medieval_ArsNova_Perusio_matteo09.mid,4,2,4,,,,3
Medieval_ArsNova_Senleches_senle03.mid,4,2,4,,,,3
Medieval_ArsNova_Senleches_senle05.mid,4,2,4,,,,3
Medieval_ArsNova_Solage_solage-le_basile.mid,4,1 2,4,,,,3
Medieval_ArsNova_Trebor_trebor45.mid,4,2,4,,,,3
mendel05.mid,2,2,,,,,1
Merry_Widow_Waltz_F._Leha.MID,5,5,1,,,,2 3 4
mfaria04.mid,9,7,9,,,,1 2 3 4 5 6 8
mfaria14.mid,11,10,11,,,,1 2 3 4 5 6 7 8 9
minuetg.mid,3,1,3,,,,2
Misa_Quarti_Toni_1_Kyrie.mid,4,1,4,,,,2 3
Miserere_b.mid,4,4,,,,,1 2 3
Monostatos.mid,10,1 2 5 8,7,,,,3 4 6 9
monteverdi_chi_vuol_veder.mid,8,1 2 5,3,,,,4 6 7 8
monteverdi_lamento_a2.mid,3,1,3,,,,2
monteverdi_lamento_c3.mid,7,1,5 7,,,,2 3 4 6
monteverdi_morfeo_ecco_pur.mid,5,1,5,,,,2 3 4
morley_april.mid,4,1,4,,,,2 3
morley_clorinda.mid,4,1 2,4,,,,3
motet.mid,10,1 10,5,,,,2 3 4
moz24cm2.mid,11,,,,,,1 2
moz304_1.mid,2,1,,,,1,2
moz_co.mid,3,1,,,,,2 3
moz_fm3.mid,16,1 12,10,,,,2 3 4 5 6 7 8 9 11
moz_pc_a.mid,11,1,11,,,,2 3 4 5 6 7 8 9 10
moz_req.mid,2,,,,,,1 2
moza_k467a.mid,7,,,,,,1 2 3 4
moza_k525_4.mid,5,1,5,,,,2 3 4
mozart00.mid,5,5,1,,,,2 3 4
mozart15.mid,5,5,1,,,,2 3 4
mozart18.mid,5,5,1,,,,2 3 4
mozart20.mid,5,5,1,,,,2 3 4
mozart_b.mid,2,1,,,,,2
mozart_e.mid,6,1 2,6,,,,3 4 5
mozart_k.mid,2,1,,,,,2
mozart_lieder_als_luise_die_briefe.mid,4,1,4,,,,2 3
mozart_lieder_gesellenreise.mid,3,1,,,,,2 3
mozart_m.mid,2,1,,,,,2
mozart_o.mid,2,1,,,,,2
mozart_p.mid,2,1,,,,,2
mozart_requiem_01_introitus.mid,8,1 2 3 4,,,,,5 6 7
mozart_s.mid,2,1,,,,,2
Mozart_TwinkleLittleStar.mid,2,,,,,,1 2
mozart_v.mid,2,1,,,,,2
mozart_w.mid,2,1,,,,,2
MozartNo01.mid,4,1,4,,,,2 3
MozartNo05.mid,4,1,4,,,,2 3
MozartNo10.mid,4,1,4,,,,2 3
mozk218a.mid,3,1,3,,,,2
mozk218b.mid,3,1,3,,,,2
mozk218c.mid,5,1,3,,,,2
mozk219a.mid,3,1,,,,,2 3
mozk219c1.mid,6,1,6,,,,2 3 4 5
mozk309c.mid,16,,,,,,1 2
mozk466c.mid,7,3,4,1,2,,1 2
mozk74a5.mid,8,5,8,6,7,,6 7
nachtmusik3.mid,7,3,7,,,,4 5 6
Ne_Timeas_Maria_b.mid,4,4,,,,,1 2 3
Nunc_Dimittis_b.mid,4,3 4,,,,,1 2
O_Domine_Jesu_Christe_1c.mid,6,1 2,6,,,,3 4 5
O_Magnum_Mysterium_1_Kyrie_b.mid,4,4,,,,,1 2 3
O_Magnum_Mysterium_3_Credo_b.mid,4,4,,,,,1 2 3
o_mistris_mine.mid,10,2,5,,,,3 4
O_Quam_Gloriosum_2_Gloria_b.mid,4,4,,,,,1 2 3
O_Regem_Caeli_1s.mid,4,1,4,,,,2 3
OD_08_Communio_1s.mid,6,1 2,6,,,,3 4 5
pagni01.mid,4,4,,,,,1 2 3
pagni03.mid,5,5,1,,,,2 3 4
PALESTRINA_Adoramus_te_Christe.mid,5,1,4,,,,2 3
palestrina_canticum_canticorum_04.mid,5,1,5,,,,2 3 4
palestrina_canticum_canticorum_06.mid,5,1,5,,,,2 3 4
palestrina_canticum_canticorum_10.mid,5,1,5,,,,2 3 4
Palestrina_Kyrie_Papae_Marcelli.mid,10,5,9 10,,,,6 7 8
Palestrina_Super_flumina_Babilonis.mid,5,1 2,5,,,,3 4
Palestrina_Surge_Propera_Amica_Mea_s.mid,5,1,5,,,,2 3 4
pasame_por_dios_varquero.mid,9,2,4,,,,3
passereau_bel_et_bon.mid,8,1 3,7 8,,,,4 5 6
pavane_for_shawm_band.mid,12,2 3,7,,,,4 5 6
pavanne_est_il_conclud.mid,10,2,5,,,,3 4
Pietro_Mascagni_Cavalleria_Rusticana_Preludio_In_Dialetto_Siciliano.mid,18,4 9 12 14,6,,,,3 5 7 8 10 11 13 15 17 18
Praeludium#1_in_C_BWV846.MID,5,5,1,,,,2 3 4
pragav4.mid,11,2,6,,,,3 4 5
pragavx.mid,11,2,6,,,,3 4 5
PragueSymphony38_K504_1st_mvt_Mozart.mid,5,5,1,,,,2 3 4
PragueSymphony38_K504_1st_mvt_Mozart_b.mid,7,6,1,,,,3 4 5
pravol12.mid,11,2,6,,,,3 4 5
Puccini_Tosca_3.mid,37,28,12,,,,1 2 3 4 5 6 7 8 9 10 11 13 14 15 16 17 18 23 24 25 26 29 30 31 32
Purcell_StrikeTheViol.mid,8,3,5 6,,,,1 2 4
Quam_Pulchri_Sunt_2_Gloria_b.mid,4,4,,,,,1 2 3
Quam_Pulchri_Sunt_3_Credo_b.mid,4,1 4,,,,,2 3
queenofthenight.mid,4,3,,,,,4
Quem_Vidistis_Pastores_1s.mid,6,1,6,,,,2 3 4 5
Quicumque_Christum_Quaeritis_b.mid,4,4,,,,,1 2 3
rampolini_bacco.mid,8,2,5,,,,3 4
Renaissance_Renaissance-Early_Anonymous_eladondon.mid,11,2 3,5,,,,4
Renaissance_Renaissance-Early_Anonymous_sifortune.mid,9,2,4,,,,3
Renaissance_Renaissance-Early_Anonymous_this_day_thaws.mid,9,2 3,4,,,,
Renaissance_Renaissance-Early_Anonymous_verbum_carum_factum_est-Early.mid,10,2,5,,,,3 4
Renaissance_Renaissance-Early_Binchois_Binchois16.mid,3,1,2 3,,,,
Renaissance_Renaissance-Early_Compere_alons_fere_nos_barbes.mid,10,2,5,,,,3 4
Renaissance_Renaissance-Early_Cornysh_blow_thy_horne_hunter.mid,9,2,4,,,,3
Renaissance_Renaissance-Early_DelEncina_encina-mas_vale_trocar.mid,4,1 3,4,,,,2
Renaissance_Renaissance-Early_Dufay_duFay-adieu_vins_lan.mid,5,2,4,,,,3
Renaissance_Renaissance-Early_Escobar_escobar_lo_que_queda_es_lo_seguro.mid,9,2 3,4,,,,
Renaissance_Renaissance-Early_Escobar_pasame_por_dios_varquero.mid,9,2,4,,,,3
Renaissance_Renaissance-Early_Ockeghem_ockeghem-ma_bouche.mid,3,1,3,,,,2
Renaissance_Renaissance-Late_Anonymous_pippers_fancy.mid,10,1 2 3,,,,,4 5
Renaissance_Renaissance-Late_Byrd_FW058.mid,2,,,,,1,1
Renaissance_Renaissance-Late_Dowland_dowland_if_my_complaints.mid,10,2 3 4,5,,,,
Renaissance_Renaissance-Late_Gabrieli_canzone.mid,10,2,5,,,,3 4
Renaissance_Renaissance-Late_Gabrieli_gabrieli-sonata_octavi_toni.mid,12,1 7,6 12,,,,2 3 4 5 8 9 10 11
Renaissance_Renaissance-Late_Gastoldi_gastoldi-amor_v.mid,8,1 2 3,5,,,,4
Renaissance_Renaissance-Late_Lassus_wohl_kommt_der_mai.mid,10,2,5,,,,3 4
Renaissance_Renaissance-Late_Monteverdi_monteverdi_lamento_a1.mid,3,1,3,,,,2
Renaissance_Renaissance-Late_Morley_morley_lady_those_eyes.mid,9,2 3,4,,,,
Renaissance_Renaissance-Late_Palestrina_2155gpbndcts.mid,10,5 7,9 10,,,,6 8
Renaissance_Renaissance-Late_Palestrina_palestrina_canticum_canticorum_02.mid,5,1,5,,,,2 3 4
Renaissance_Renaissance-Late_Palestrina_palestrina_canticum_canticorum_03.mid,5,1 2 3,5,,,,4
Renaissance_Renaissance-Late_Palestrina_sacra_giovanni_pierluigi_da_palestrina_missa_ave_regina_coelorum_agnus_dei.mid,9,1 2,4,,,,3
Renaissance_Renaissance-Late_Praetorius_praetorius-est_ist_ein_ros.mid,8,2,5,,,,3 4
Renaissance_Renaissance-Late_Praetorius_pragav2.mid,11,2,6,,,,3 4 5
Renaissance_Renaissance-Late_Praetorius_pragav3.mid,11,2 3,6,,,,4 5
Renaissance_Renaissance-Late_Praetorius_spagnoletta_xxvii.mid,10,2,5,,,,3 4
Renaissance_Renaissance-Late_Praetorius_vom_gimmel_och_da_komm_ich_her.mid,10,2,5,,,,3 4
Renaissance_Renaissance-Late_Rosseter_ROSSETER_Whether_Men_to_Laugh_or_Weep.mid,2,1,,,,,2
Renaissance_Renaissance-Late_Victoria_Ad_Caenam_Agni_Providi.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Alma_Redemptoris-2-Gloria.mid,8,1 5,4 8,,,,2 3 6 7
Renaissance_Renaissance-Late_Victoria_Alma_Redemptoris-3-Credo-1c.mid,8,1 5,4 8,,,,2 3 6 7
Renaissance_Renaissance-Late_Victoria_Alma_Redemptoris-3-Credo-2c.mid,8,1 5,4 8,,,,2 3 6 7
Renaissance_Renaissance-Late_Victoria_Alma_Redemptoris-5-Agnus_Dei-2b.mid,8,1 5,4 8,,,,2 3 6 7
Renaissance_Renaissance-Late_Victoria_Alma_Redemptoris_Mater.mid,8,1 2 5 6,8,,,,3 4 7
Renaissance_Renaissance-Late_Victoria_Ascendens_Christus_In_Altum-1-Kyrie-1s.mid,5,1 2,5,,,,3 4
Renaissance_Renaissance-Late_Victoria_Ascendens_Christus_In_Altum-2-Gloria-t.mid,5,1 2 3,5,,,,4
Renaissance_Renaissance-Late_Victoria_Ascendens_Christus_In_Altum-3-Credo-c.mid,5,1 2 3,5,,,,4
Renaissance_Renaissance-Late_Victoria_Ascendens_Christus_In_Altum-4-Sanctus-b.mid,5,1,5,,,,2 3 4
Renaissance_Renaissance-Late_Victoria_Ascendens_Christus_In_Altum-6-Agnus_Dei-c.mid,6,1 3,6,,,,2 4 5
Renaissance_Renaissance-Late_Victoria_Ave_Maria-a_8-2b.mid,8,1 5,4 8,,,,2 3 6 7
Renaissance_Renaissance-Late_Victoria_Ave_Maria-a_8-2c.mid,8,1 5,4 8,,,,2 3 6 7
Renaissance_Renaissance-Late_Victoria_Ave_Maria-a_8-2s.mid,8,1 5,4 8,,,,2 3 6 7
Renaissance_Renaissance-Late_Victoria_Ave_Maria_de_Victoria.mid,5,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Ave_Maris_Stella-1-Kyrie-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Ave_Maris_Stella-1-Kyrie.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Ave_Maris_Stella-2-Gloria-c.mid,4,1 2,4,,,,3
Renaissance_Renaissance-Late_Victoria_Ave_Maris_Stella-3-Credo-c.mid,4,1 2,4,,,,3
Renaissance_Renaissance-Late_Victoria_Ave_Maris_Stella-6-Agnus_Dei-2t.mid,5,1 4,5,,,,2 3
Renaissance_Renaissance-Late_Victoria_Ave_Regina-1-Kyrie-1b.mid,8,1 5,4 8,,,,2 3 6 7
Renaissance_Renaissance-Late_Victoria_Ave_Regina-1-Kyrie-1c.mid,8,1 5,4 8,,,,2 3 6 7
Renaissance_Renaissance-Late_Victoria_Ave_Regina-2-Gloria-1t.mid,8,1 3 5,4 8,,,,2 6 7
Renaissance_Renaissance-Late_Victoria_Ave_Regina-2-Gloria.mid,8,1 5,4 8,,,,2 3 6 7
Renaissance_Renaissance-Late_Victoria_Ave_Regina-6-Agnus_Dei-1t.mid,8,1 3 5,4 8,,,,2 6 7
Renaissance_Renaissance-Late_Victoria_Ave_Regina_Caelorum-a_8-2c.mid,8,1 5 6,4 8,,,,2 3 7
Renaissance_Renaissance-Late_Victoria_Beata_Es_Virgo_Maria-2b.mid,6,1,6,,,,2 3 4 5
Renaissance_Renaissance-Late_Victoria_Benedicam_Dominum-2s.mid,4,1 2,4,,,,3
Renaissance_Renaissance-Late_Victoria_Benedicta_Sit-b.mid,6,1,6,,,,2 3 4 5
Renaissance_Renaissance-Late_Victoria_Benedictus_Dominus.mid,4,1 2,4,,,,3
Renaissance_Renaissance-Late_Victoria_Conditor_Alme_Siderum-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Congratulamini_Mihi-1t.mid,6,1,6,,,,2 3 4 5
Renaissance_Renaissance-Late_Victoria_De_Beata_Maria-2-Gloria-1t.mid,5,1 2 3,5,,,,4
Renaissance_Renaissance-Late_Victoria_De_Beata_Maria-6-Agnus_Dei.mid,7,1 2,7,,,,3 4 5 6
Renaissance_Renaissance-Late_Victoria_Descendit_Angelus-1s.mid,5,1 2,5,,,,3 4
Renaissance_Renaissance-Late_Victoria_Deus_Tuorum_Militum-c.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Dixit_Dominus_bis_bis-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Domine_In_Virtute_Tua-1b.mid,8,1 4 5,8,,,,2 3 6 7
Renaissance_Renaissance-Late_Victoria_Dum_Complerentur-1-Kyrie-s.mid,6,1,6,,,,2 3 4 5
Renaissance_Renaissance-Late_Victoria_Dum_Complerentur-2-Gloria-1t.mid,6,1 2 5,6,,,,3 4
Renaissance_Renaissance-Late_Victoria_Dum_Complerentur-2-Gloria-2t.mid,6,1,6,,,,2 3 4 5
Renaissance_Renaissance-Late_Victoria_Dum_Complerentur-4-Sanctus-b.mid,6,1 6,,,,,2 3 4 5
Renaissance_Renaissance-Late_Victoria_Dum_Complerentur-5-Benedictus-2c.mid,7,1 2 4,7,,,,3 5 6
Renaissance_Renaissance-Late_Victoria_Dum_Complerentur-5-Benedictus.mid,7,1 2,7,,,,3 4 5 6
Renaissance_Renaissance-Late_Victoria_Dum_Complerentur-6-Agnus_Dei-2s.mid,7,1 2,7,,,,3 4 5 6
Renaissance_Renaissance-Late_Victoria_Dum_Complerentur-6-Agnus_Dei-2t.mid,7,1 2 6,7,,,,3 4 5
Renaissance_Renaissance-Late_Victoria_Ecce_Dominus_Veniet-s.mid,5,1,5,,,,2 3 4
Renaissance_Renaissance-Late_Victoria_Ecce_Dominus_Veniet.mid,5,1,5,,,,2 3 4
Renaissance_Renaissance-Late_Victoria_Ecce_Sacerdos_Magnus-c.mid,4,1 2,4,,,,3
Renaissance_Renaissance-Late_Victoria_Ecce_Sacerdos_Magnus-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Estote_Fortes_In_Bello-t.mid,4,3,4,,,,1 2
Renaissance_Renaissance-Late_Victoria_Exultet_Coelum_Laudibus-t.mid,4,1 2 3,4,,,,
Renaissance_Renaissance-Late_Victoria_Falsobordon-1-2t.mid,5,1 4,5,,,,2 3
Renaissance_Renaissance-Late_Victoria_Falsobordon-2-s.mid,5,1,5,,,,2 3 4
Renaissance_Renaissance-Late_Victoria_Falsobordon-5-1t.mid,5,1 3,5,,,,2 4
Renaissance_Renaissance-Late_Victoria_Gaude_Maria_Virgo-2s.mid,5,1 2,5,,,,3 4
Renaissance_Renaissance-Late_Victoria_Gaude_Maria_Virgo-b.mid,5,1 2,5,,,,3 4
Renaissance_Renaissance-Late_Victoria_Gaudeamus-4-Sanctus-t.mid,6,1,6,,,,2 3 4 5
Renaissance_Renaissance-Late_Victoria_Gaudeamus-5-Benedictus-1s.mid,6,1,6,,,,2 3 4 5
Renaissance_Renaissance-Late_Victoria_Gaudeamus-6-Agnus_Dei-2t.mid,7,1 2 6,7,,,,3 4 5
Renaissance_Renaissance-Late_Victoria_Gaudeamus-6-Agnus_Dei-b.mid,7,1 2,7,,,,3 4 5 6
Renaissance_Renaissance-Late_Victoria_Hic_Vir_Despiciens_Mundum-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Hostis_Herodes_Impie-s.mid,4,1 2,4,,,,3
Renaissance_Renaissance-Late_Victoria_Hostis_Herodes_Impie.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Iste_Sanctus-c.mid,4,1 2,4,,,,3
Renaissance_Renaissance-Late_Victoria_Iste_Sanctus-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Jesu_Nostra_Redemptio-c.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Jesu_Nostra_Redemptio-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Laetatus_Sum-1-Kyrie-4s.mid,12,1 9,8 12,,,,2 3 4 5 6 7 10 11
Renaissance_Renaissance-Late_Victoria_Laetatus_Sum-2-Gloria-3b.mid,12,1 5 9,4 8 12,,,,2 3 6 7 10 11
Renaissance_Renaissance-Late_Victoria_Laetatus_Sum-3-Credo-1s.mid,12,1 2 5 9,4 8 12,,,,3 6 7 10 11
Renaissance_Renaissance-Late_Victoria_Laetatus_Sum-4-Sanctus_y_Benedictus.mid,12,1 2 5 9,4 8 12,,,,3 6 7 10 11
Renaissance_Renaissance-Late_Victoria_Laetatus_Sum-5-Agnus_Dei-1t.mid,12,7,4 8 12,,,,1 2 3 5 6 9 10 11
Renaissance_Renaissance-Late_Victoria_Laetatus_Sum-5-Agnus_Dei-4s.mid,12,1 2 5 9,4 8 12,,,,3 6 7 10 11
Renaissance_Renaissance-Late_Victoria_Laetatus_Sum-5-Agnus_Dei.mid,12,1 2 5 9,4 8 12,,,,3 6 7 10 11
Renaissance_Renaissance-Late_Victoria_Lauda_Sion_Salvatorem-1c.mid,8,1 2 5,4 8,,,,3 6 7
Renaissance_Renaissance-Late_Victoria_Laudate_Pueri_Dominum.mid,8,1 2 5,4 8,,,,3 6 7
Renaissance_Renaissance-Late_Victoria_Letaniae_De_Beata_Virgine.mid,8,1 2 5 6,4 8,,,,3 7
Renaissance_Renaissance-Late_Victoria_LJ2-Vau_Et_Egressus_Est-b.mid,5,1 2,5,,,,3 4
Renaissance_Renaissance-Late_Victoria_LJ3-Jod_Manum_Suam-2c.mid,6,3 4,6,,,,1 2 5
Renaissance_Renaissance-Late_Victoria_LJ3-Jod_Manum_Suam.mid,6,1 2,6,,,,3 4 5
Renaissance_Renaissance-Late_Victoria_LJ6-Aleph_Ego_Vir-2c.mid,6,4,6,,,,1 2 3 5
Renaissance_Renaissance-Late_Victoria_LJ6-Aleph_Ego_Vir-2s.mid,6,1 2 4,6,,,,3 5
Renaissance_Renaissance-Late_Victoria_LJ8-Aleph_Quomodo_Obscuratum-2s.mid,5,1 2,5,,,,3 4
Renaissance_Renaissance-Late_Victoria_LJ9-Incipit_Oratio_Jeremiae-2t.mid,8,1 2,7 8,,,,3 4 5 6
Renaissance_Renaissance-Late_Victoria_LJbis2-Vau_Et_Egressus_Est-b.mid,5,1 2,5,,,,3 4
Renaissance_Renaissance-Late_Victoria_LJbis2-Vau_Et_Egressus_Est-c.mid,5,3,5,,,,1 2 4
Renaissance_Renaissance-Late_Victoria_LJbis3-Jod_Manum_Suam-2c.mid,6,1 2 4,6,,,,3 5
Renaissance_Renaissance-Late_Victoria_LJbis7-Heth_Misericordiae_Domini-1s.mid,6,1 2,6,,,,3 4 5
Renaissance_Renaissance-Late_Victoria_LJbis8-Aleph_Quomodo_Obscuratum-1s.mid,5,1,5,,,,2 3 4
Renaissance_Renaissance-Late_Victoria_LJbis8-Aleph_Quomodo_Obscuratum-2s.mid,5,1 2,5,,,,3 4
Renaissance_Renaissance-Late_Victoria_LJbis9-Incipit_Oratio_Jeremiae-1t.mid,8,1 2 5,7 8,,,,3 4 6
Renaissance_Renaissance-Late_Victoria_Magi_Viderunt_Stellam-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Magi_Viderunt_Stellam.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Magnificat_Octavi_Toni-impares-1c.mid,7,1 2 3,7,,,,4 5 6
Renaissance_Renaissance-Late_Victoria_Magnificat_Octavi_Toni-impares-1s.mid,7,1 2,7,,,,3 4 5 6
Renaissance_Renaissance-Late_Victoria_Magnificat_Primi_Toni-2c.mid,9,1 2 5 6,8,,,,3 4 7 9
Renaissance_Renaissance-Late_Victoria_Magnificat_Primi_Toni-impares-1t.mid,6,1 2 4,6,,,,3 5
Renaissance_Renaissance-Late_Victoria_Magnificat_Quarti_Toni-impares-1c.mid,5,1 2,5,,,,3 4
Renaissance_Renaissance-Late_Victoria_Magnificat_Quarti_Toni-pares-2c.mid,5,1 3,5,,,,2 4
Renaissance_Renaissance-Late_Victoria_Magnificat_Quinti_Toni-impares-2t.mid,5,1 4,5,,,,2 3
Renaissance_Renaissance-Late_Victoria_Magnificat_Quinti_Toni-pares-2t.mid,7,1 2,7,,,,3 4 5 6
Renaissance_Renaissance-Late_Victoria_Magnificat_Quinti_Toni-pares-b.mid,7,1 2,7,,,,3 4 5 6
Renaissance_Renaissance-Late_Victoria_Magnificat_Secundi_Toni-impares-2c.mid,5,1,5,,,,2 3 4
Renaissance_Renaissance-Late_Victoria_Magnificat_Secundi_Toni-impares-s.mid,5,1,5,,,,2 3 4
Renaissance_Renaissance-Late_Victoria_Magnificat_Septimi_Toni-impares.mid,5,1,5,,,,2 3 4
Renaissance_Renaissance-Late_Victoria_Magnificat_Sexti_Toni-impares-1t.mid,5,1 3,5,,,,2 4
Renaissance_Renaissance-Late_Victoria_Magnificat_Sexti_Toni-pares-1c.mid,5,1 2,5,,,,3 4
Renaissance_Renaissance-Late_Victoria_Magnificat_Tertii_Toni-impares-1t.mid,5,1 3,5,,,,2 4
Renaissance_Renaissance-Late_Victoria_Magnificat_Tertii_Toni-pares-2c.mid,7,1 2 4,7,,,,3 5 6
Renaissance_Renaissance-Late_Victoria_Magnificat_Tertii_Toni-pares-2s.mid,7,1 2,7,,,,3 4 5 6
Renaissance_Renaissance-Late_Victoria_Misa_Quarti_Toni-1-Kyrie-c.mid,4,1 2,4,,,,3
Renaissance_Renaissance-Late_Victoria_Misa_Quarti_Toni-1-Kyrie.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Misa_Quarti_Toni-2-Gloria-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Misa_Quarti_Toni-3-Credo-b.mid,4,1 4,,,,,2 3
Renaissance_Renaissance-Late_Victoria_Misa_Quarti_Toni-4-Sanctus-c.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Nigra_Sum_Sed_Formosa-2t.mid,6,1 2 5,6,,,,3 4
Renaissance_Renaissance-Late_Victoria_Nisi_Dominus-2b.mid,8,1 2 5,4 8,,,,3 6 7
Renaissance_Renaissance-Late_Victoria_Nunc_Dimittis-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_Nunc_Dimittis.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_O_Decus_Apostolicum.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_O_Ildenphonse-1c.mid,8,1 2 5,4 8,,,,3 6 7
Renaissance_Renaissance-Late_Victoria_O_Lux_Et_Decus_Hispaniae-b.mid,5,1 2,5,,,,3 4
Renaissance_Renaissance-Late_Victoria_O_Magnum_Mysterium-2-Gloria-c.mid,4,1 2,4,,,,3
Renaissance_Renaissance-Late_Victoria_O_Magnum_Mysterium-2-Gloria-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_O_Magnum_Mysterium-3-Credo-t.mid,4,1 3,4,,,,2
Renaissance_Renaissance-Late_Victoria_O_Magnum_Mysterium-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_O_Quam_Gloriosum-2-Gloria-c.mid,4,2,4,,,,1 3
Renaissance_Renaissance-Late_Victoria_O_Quam_Gloriosum-3-Credo-b.mid,4,1 4,,,,,2 3
Renaissance_Renaissance-Late_Victoria_O_Quam_Gloriosum-5-Benedictus-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_O_Quam_Gloriosum_Est_Regnum.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_O_Sacrum_Convivium-1t.mid,4,1 2,3 4,,,,
Renaissance_Renaissance-Late_Victoria_O_Sacrum_Convivium_a_6-1c.mid,6,1 2,6,,,,3 4 5
Renaissance_Renaissance-Late_Victoria_O_Sacrum_Convivium_a_6.mid,6,1,6,,,,2 3 4 5
Renaissance_Renaissance-Late_Victoria_OD-01-Taedet_Animam_Meam-s.mid,4,1,4,,,,2 3
Renaissance_Renaissance-Late_Victoria_OD-02-Introitus.mid,6,1 2,6,,,,3 4 5
Renaissance_Renaissance-Late_Victoria_OD-05-Offertorium-b.mid,6,1 2,6,,,,3 4 5
Renaissance_Renaissance-Late_Victoria_OD-08-Communio.mid,6,1 2,6,,,,3 4 5
