Filename,num_track,prob_melody,prob_bass,prob_accomp,ocuppation,tag,track_label
Romanticism_Romanticism_Mendelssohn_mendel05.mid,6,0.98,0.00,0.00,0.78,melody,Melody  (BB)
arias_kv552.mid,1,0.30,0.00,0.80,0.49,melody,BBOK
arias_kv552.mid,2,0.50,0.00,0.50,0.74,accomp,Pianoforte
arias_kv552.mid,3,0.00,0.80,0.15,0.79,accomp,Pianoforte
pagni03.mid,1,0.00,1.00,0.00,0.62,bass,Bass    (BB)
pagni03.mid,2,0.00,0.00,1.00,0.48,accomp,Piano   (BB)
pagni03.mid,3,0.00,0.00,1.00,0.15,accomp,Guitar  (BB)
pagni03.mid,4,0.03,0.00,0.90,0.62,accomp,Strings (BB)
pagni03.mid,5,0.90,0.00,0.00,0.61,melody,Melody  (BB)--BBOK
Renaissance_Renaissance-Late_Victoria_Pro_Victoria-6-Agnus_Dei-3s.mid,1,1.00,0.00,0.00,0.89,melody,1s
Renaissance_Renaissance-Late_Victoria_Pro_Victoria-6-Agnus_Dei-3s.mid,2,0.90,0.00,0.10,0.87,melody,2s
Renaissance_Renaissance-Late_Victoria_Pro_Victoria-6-Agnus_Dei-3s.mid,3,0.00,0.00,1.00,0.80,accomp,1c
Renaissance_Renaissance-Late_Victoria_Pro_Victoria-6-Agnus_Dei-3s.mid,4,0.00,0.10,0.80,0.84,accomp,1t
Renaissance_Renaissance-Late_Victoria_Pro_Victoria-6-Agnus_Dei-3s.mid,5,0.00,1.00,0.00,0.78,bass,1b
Renaissance_Renaissance-Late_Victoria_Pro_Victoria-6-Agnus_Dei-3s.mid,6,0.90,0.00,0.00,0.85,melody,3s
Renaissance_Renaissance-Late_Victoria_Pro_Victoria-6-Agnus_Dei-3s.mid,7,0.00,0.00,1.00,0.84,accomp,2c
Renaissance_Renaissance-Late_Victoria_Pro_Victoria-6-Agnus_Dei-3s.mid,8,0.00,0.00,1.00,0.81,accomp,2t
Renaissance_Renaissance-Late_Victoria_Pro_Victoria-6-Agnus_Dei-3s.mid,9,0.00,0.49,0.51,0.85,bass,2b
spagnoletta_xxvii.mid,2,1.00,0.00,0.00,0.89,melody,s1 BBOK
spagnoletta_xxvii.mid,3,0.28,0.00,0.80,0.88,accomp,s2
spagnoletta_xxvii.mid,4,0.10,0.00,1.00,0.88,accomp,a
spagnoletta_xxvii.mid,5,0.00,1.00,0.00,0.88,bass,b
Renaissance_Renaissance-Late_Victoria_Victoria_Apocrifo-Jesu_Dulcis_Memoria-t.mid,1,0.90,0.00,0.00,0.98,melody,s
Renaissance_Renaissance-Late_Victoria_Victoria_Apocrifo-Jesu_Dulcis_Memoria-t.mid,2,0.00,0.00,0.80,0.99,accomp,c
Renaissance_Renaissance-Late_Victoria_Victoria_Apocrifo-Jesu_Dulcis_Memoria-t.mid,3,0.00,0.00,0.80,0.97,melody,t
Renaissance_Renaissance-Late_Victoria_Victoria_Apocrifo-Jesu_Dulcis_Memoria-t.mid,4,0.10,1.00,0.00,0.96,bass,b
Romanticism_Romanticism_Beethoven_symphony5m3.mid,3,0.80,0.00,0.15,0.74,melody,2 Flšten
Romanticism_Romanticism_Beethoven_symphony5m3.mid,4,0.50,0.00,0.60,1.00,accomp,2 Hoboen
Romanticism_Romanticism_Beethoven_symphony5m3.mid,5,0.00,0.00,0.80,0.60,accomp,2 Klarinetten in B
Romanticism_Romanticism_Beethoven_symphony5m3.mid,6,0.00,0.00,1.00,0.61,accomp,2 Fagotte
Romanticism_Romanticism_Beethoven_symphony5m3.mid,7,0.00,0.00,1.00,0.75,accomp,2 Hšrner in Es
Romanticism_Romanticism_Beethoven_symphony5m3.mid,8,0.55,0.00,0.60,0.70,accomp,1. Violine
Romanticism_Romanticism_Beethoven_symphony5m3.mid,9,0.40,0.00,0.30,0.70,accomp,2. Violine
Romanticism_Romanticism_Beethoven_symphony5m3.mid,10,0.10,0.00,1.00,0.70,accomp,Bratsche
Romanticism_Romanticism_Beethoven_symphony5m3.mid,11,0.00,0.20,0.70,0.89,accomp,Violoncell
Romanticism_Romanticism_Beethoven_symphony5m3.mid,12,0.00,0.90,0.00,0.89,bass,Kontraba§
Baroque_Baroque-Late_Pachelbel_Pachelbel_Canon_piano_solo.mid,1,0.20,0.00,0.60,0.69,accomp,CANOND.MID
Baroque_Baroque-Late_Pachelbel_Pachelbel_Canon_piano_solo.mid,2,0.00,0.00,0.90,0.77,accomp,CANOND.MID
Baroque_Baroque-Late_Pachelbel_Pachelbel_Canon_piano_solo.mid,3,0.80,0.00,0.00,0.95,melody,CANOND.MID
Baroque_Baroque-Late_Pachelbel_Pachelbel_Canon_piano_solo.mid,4,0.00,1.00,0.10,0.96,bass,CANOND.MID
Baroque_Baroque-Late_Pachelbel_Pachelbel_Canon_piano_solo.mid,5,0.00,0.00,0.90,0.77,accomp,CANOND.MID
Baroque_Baroque-Late_Pachelbel_Pachelbel_Canon_piano_solo.mid,6,0.80,0.00,0.00,0.95,melody,CANOND.MID
Baroque_Baroque-Late_Pachelbel_Pachelbel_Canon_piano_solo.mid,7,0.00,1.00,0.10,0.96,bass,CANOND.MID
Baroque_Baroque-Late_Pachelbel_Pachelbel_Canon_piano_solo.mid,8,0.90,0.00,0.00,0.95,melody,Track 8
XXCentury_Neoclassicism_Stravinsky_stravin3.mid,1,0.20,0.00,0.40,0.83,accomp,top staff
XXCentury_Neoclassicism_Stravinsky_stravin3.mid,2,0.00,0.00,1.00,0.04,accomp,middle staff
XXCentury_Neoclassicism_Stravinsky_stravin3.mid,3,0.00,0.30,0.20,0.84,accomp,bottom staff
XXCentury_Neoclassicism_Stravinsky_stravin3.mid,4,0.80,0.00,0.10,0.45,melody,soprano
XXCentury_Neoclassicism_Stravinsky_stravin3.mid,5,0.40,0.00,0.60,0.44,melody,alto
XXCentury_Neoclassicism_Stravinsky_stravin3.mid,6,0.10,0.00,0.90,0.47,accomp,tenor
XXCentury_Neoclassicism_Stravinsky_stravin3.mid,7,0.10,0.30,0.60,0.54,bass,bass
XXCentury_XX-Nationalism_Elgar_cello_conc_op85_mov4.mid,1,0.50,0.00,0.30,0.20,accomp,Flute
XXCentury_XX-Nationalism_Elgar_cello_conc_op85_mov4.mid,2,0.20,0.00,0.50,0.15,accomp,Oboe
XXCentury_XX-Nationalism_Elgar_cello_conc_op85_mov4.mid,3,0.00,0.00,1.00,0.27,accomp,Clarinet
XXCentury_XX-Nationalism_Elgar_cello_conc_op85_mov4.mid,4,0.00,0.00,1.00,0.23,accomp,Bassoon
XXCentury_XX-Nationalism_Elgar_cello_conc_op85_mov4.mid,5,0.00,0.10,1.00,0.12,accomp,Horn I,II
XXCentury_XX-Nationalism_Elgar_cello_conc_op85_mov4.mid,6,0.00,0.00,1.00,0.06,accomp,Horn III,IV
XXCentury_XX-Nationalism_Elgar_cello_conc_op85_mov4.mid,7,0.00,0.00,0.90,0.03,accomp,Trumpet
XXCentury_XX-Nationalism_Elgar_cello_conc_op85_mov4.mid,8,0.00,0.00,1.00,0.06,accomp,Trombone
XXCentury_XX-Nationalism_Elgar_cello_conc_op85_mov4.mid,9,0.00,0.40,0.80,0.04,accomp,Tuba
XXCentury_XX-Nationalism_Elgar_cello_conc_op85_mov4.mid,10,0.10,0.10,0.90,0.06,accomp,Timpani
XXCentury_XX-Nationalism_Elgar_cello_conc_op85_mov4.mid,11,0.13,0.00,0.90,0.60,melody,Solo cello
XXCentury_XX-Nationalism_Elgar_cello_conc_op85_mov4.mid,12,0.40,0.00,0.60,0.28,accomp,Violin I
XXCentury_XX-Nationalism_Elgar_cello_conc_op85_mov4.mid,13,0.20,0.00,0.80,0.25,accomp,Violin II
XXCentury_XX-Nationalism_Elgar_cello_conc_op85_mov4.mid,14,0.10,0.00,1.00,0.32,accomp,Viola
XXCentury_XX-Nationalism_Elgar_cello_conc_op85_mov4.mid,15,0.00,0.10,1.00,0.39,accomp,Cello
XXCentury_XX-Nationalism_Elgar_cello_conc_op85_mov4.mid,16,0.00,0.70,0.10,0.22,bass,Double bass
1875palestrina.mid,2,1.00,0.00,0.10,0.97,accomp,Trumpet 1
1875palestrina.mid,3,0.60,0.00,0.40,0.86,melody,Trumpet 2 BBOK
1875palestrina.mid,4,0.80,0.00,0.33,0.90,accomp,Trumpet 3
1875palestrina.mid,5,0.30,0.56,0.10,0.87,accomp,Trumpet 4
Romanticism_Romanticism_Beethoven_B9-1-MAA.mid,1,0.70,0.00,0.20,0.55,melody,Flute
Romanticism_Romanticism_Beethoven_B9-1-MAA.mid,2,0.40,0.00,0.70,0.60,accomp,Oboe
Romanticism_Romanticism_Beethoven_B9-1-MAA.mid,3,0.20,0.00,0.70,0.57,accomp,Clarinet
Romanticism_Romanticism_Beethoven_B9-1-MAA.mid,4,0.00,0.20,0.80,0.59,accomp,Bassoon
Romanticism_Romanticism_Beethoven_B9-1-MAA.mid,5,0.00,0.00,1.00,0.53,accomp,Horns 1,2
Romanticism_Romanticism_Beethoven_B9-1-MAA.mid,6,0.00,0.30,1.00,0.46,accomp,Horns 3,4
Romanticism_Romanticism_Beethoven_B9-1-MAA.mid,7,0.20,0.00,0.90,0.23,accomp,Trumpets
Romanticism_Romanticism_Beethoven_B9-1-MAA.mid,8,0.00,0.00,1.00,0.28,accomp,Timpani
Romanticism_Romanticism_Beethoven_B9-1-MAA.mid,9,0.20,0.00,0.80,1.00,accomp,Color
Romanticism_Romanticism_Beethoven_B9-1-MAA.mid,10,0.90,0.00,0.60,0.53,accomp,Violin 1
Romanticism_Romanticism_Beethoven_B9-1-MAA.mid,11,0.00,0.00,0.90,0.52,accomp,Violin 2
Romanticism_Romanticism_Beethoven_B9-1-MAA.mid,12,0.00,0.00,0.90,0.45,accomp,Viola
Romanticism_Romanticism_Beethoven_B9-1-MAA.mid,13,0.00,0.10,0.80,0.54,accomp,Celli
Romanticism_Romanticism_Beethoven_B9-1-MAA.mid,14,0.00,0.90,0.10,0.42,bass,Bass
Romanticism_Romanticism_Beethoven_B9-1-MAA.mid,15,0.10,0.00,1.00,0.01,accomp,Pizz Violins
Romanticism_Romanticism_Beethoven_B9-1-MAA.mid,16,0.00,0.20,1.00,0.07,accomp,Pizz Bass
254BOH1_tr2.mid,2,0.60,0.10,0.30,0.17,melody,MARCELLO BBOK
Purcell_StrikeTheViol.mid,1,0.60,0.00,0.30,0.54,accomp,Recorder 1
Purcell_StrikeTheViol.mid,2,0.20,0.00,0.60,0.54,accomp,Recorder 2
Purcell_StrikeTheViol.mid,3,0.30,0.00,0.90,0.72,melody,Voice--BBOK
Purcell_StrikeTheViol.mid,4,0.10,0.10,0.70,0.66,accomp,Harpsichord RT.
Purcell_StrikeTheViol.mid,5,0.00,0.90,0.00,0.67,bass,Harpsichord LT
Purcell_StrikeTheViol.mid,6,0.00,0.90,0.00,0.67,bass,Cello
Romanticism_Romanticism_Rossini_WTELLCEN.mid,1,0.20,0.00,0.90,0.90,accomp,horn                
Romanticism_Romanticism_Rossini_WTELLCEN.mid,2,0.33,0.00,0.80,0.82,accomp,timpani             
Romanticism_Romanticism_Rossini_WTELLCEN.mid,3,0.10,0.00,0.20,1.00,melody,hi strings          
Romanticism_Romanticism_Rossini_WTELLCEN.mid,4,0.20,0.30,0.70,0.76,accomp,lo strings          
Romanticism_Romanticism_Rossini_WTELLCEN.mid,5,0.80,0.00,0.20,0.84,melody,woodwinds           
Romanticism_Romanticism_Rossini_WTELLCEN.mid,6,0.00,0.00,0.80,0.60,accomp,trombone            
Romanticism_Romanticism_Rossini_WTELLCEN.mid,7,0.00,0.90,0.14,0.75,accomp,lo pizz             
Romanticism_Romanticism_Rossini_WTELLCEN.mid,8,0.10,0.00,0.20,1.00,melody,hi strings          
Romanticism_Romanticism_Rossini_WTELLCEN.mid,9,0.20,0.30,0.70,0.76,accomp,lo strings          
Romanticism_Romanticism_Rossini_WTELLCEN.mid,10,0.20,0.00,0.90,0.90,accomp,horn                
wassail.mid,1,0.00,0.70,0.00,0.89,bass,descant
wassail.mid,2,1.00,0.00,0.00,0.88,melody,melody--BBOK
Renaissance_Renaissance-Late_Victoria_Victoria_Apocrifo-Ave_Maria.mid,1,0.93,0.00,0.40,0.92,melody,s
Renaissance_Renaissance-Late_Victoria_Victoria_Apocrifo-Ave_Maria.mid,2,0.21,0.00,0.87,0.92,melody,c
Renaissance_Renaissance-Late_Victoria_Victoria_Apocrifo-Ave_Maria.mid,3,0.30,0.00,0.78,0.90,accomp,t
Renaissance_Renaissance-Late_Victoria_Victoria_Apocrifo-Ave_Maria.mid,4,0.10,0.83,0.00,0.87,bass,b
Baroque_Baroque-Early_Marini_op22_2ballet_m.mid,1,0.90,0.00,0.00,0.92,melody,Violino Primo
Baroque_Baroque-Early_Marini_op22_2ballet_m.mid,2,0.80,0.00,0.32,0.93,melody,Violino Secondo
Baroque_Baroque-Early_Marini_op22_2ballet_m.mid,3,0.10,0.00,1.00,0.91,accomp,Viola \`a b\`eneplacito
Baroque_Baroque-Early_Marini_op22_2ballet_m.mid,4,0.00,1.00,0.00,0.93,bass,Basso Continuo
Romanticism_Post-romanticism_Dupre_1511prel2.mid,1,0.50,0.00,0.80,0.87,melody,Melody
Romanticism_Post-romanticism_Dupre_1511prel2.mid,2,0.30,0.00,0.70,0.81,accomp,Pizzicato
Romanticism_Post-romanticism_Dupre_1511prel2.mid,3,0.00,0.80,0.00,0.93,bass,Pedal
Renaissance_Renaissance-Late_Victoria_Magnificat_Quinti_Toni-pares-b.mid,1,1.00,0.00,0.05,0.66,melody,1s
Renaissance_Renaissance-Late_Victoria_Magnificat_Quinti_Toni-pares-b.mid,2,0.95,0.00,0.00,0.64,melody,2s
Renaissance_Renaissance-Late_Victoria_Magnificat_Quinti_Toni-pares-b.mid,3,0.00,0.00,0.80,0.78,accomp,1c
Renaissance_Renaissance-Late_Victoria_Magnificat_Quinti_Toni-pares-b.mid,4,0.00,0.00,0.80,0.78,accomp,2c
Renaissance_Renaissance-Late_Victoria_Magnificat_Quinti_Toni-pares-b.mid,5,0.00,0.00,1.00,0.83,accomp,1t
Renaissance_Renaissance-Late_Victoria_Magnificat_Quinti_Toni-pares-b.mid,6,0.00,0.00,0.90,0.73,accomp,2t
Renaissance_Renaissance-Late_Victoria_Magnificat_Quinti_Toni-pares-b.mid,7,0.10,1.00,0.00,0.62,bass,b
LJbis8_Aleph_Quomodo_Obscuratum_1s.mid,1,1.00,0.00,0.00,0.82,melody,1s BBOK
LJbis8_Aleph_Quomodo_Obscuratum_1s.mid,2,0.47,0.00,0.53,0.83,accomp,2s
LJbis8_Aleph_Quomodo_Obscuratum_1s.mid,3,0.00,0.00,1.00,0.86,accomp,c
LJbis8_Aleph_Quomodo_Obscuratum_1s.mid,4,0.00,0.10,1.00,0.87,accomp,t
LJbis8_Aleph_Quomodo_Obscuratum_1s.mid,5,0.00,1.00,0.00,0.87,bass,b
senfl_tandernaken.mid,1,0.70,0.00,0.10,0.77,melody,Tandernaken BBOK
senfl_tandernaken.mid,2,0.40,0.00,0.80,0.76,accomp,
senfl_tandernaken.mid,3,0.30,0.20,0.90,0.80,accomp,
senfl_tandernaken.mid,4,0.10,1.00,0.10,0.78,bass,
mozk219c1.mid,1,0.97,0.00,0.10,0.61,melody,BBOK
mozk219c1.mid,2,0.20,0.00,0.90,0.68,accomp,Pista 2
mozk219c1.mid,3,0.20,0.00,0.90,0.68,accomp,Pista 3
mozk219c1.mid,4,0.20,0.00,0.90,0.68,accomp,Pista 4
mozk219c1.mid,5,0.00,0.50,0.40,0.61,accomp,Pista 5
mozk219c1.mid,6,0.00,0.50,0.40,0.61,bass,Pista 6
Renaissance_Renaissance-Late_Victoria_Pueri_Hebraeorum.mid,1,0.83,0.00,0.00,0.96,melody,s
Renaissance_Renaissance-Late_Victoria_Pueri_Hebraeorum.mid,2,0.15,0.00,0.90,0.96,accomp,c
Renaissance_Renaissance-Late_Victoria_Pueri_Hebraeorum.mid,3,0.37,0.00,1.00,0.98,accomp,t
Renaissance_Renaissance-Late_Victoria_Pueri_Hebraeorum.mid,4,0.00,0.90,0.00,0.93,bass,b
arias_kv391.mid,1,1.00,0.00,0.00,0.67,melody,BBOK
arias_kv391.mid,2,0.20,0.00,0.70,0.72,accomp,Pianoforte
arias_kv391.mid,3,0.10,0.70,0.20,0.69,accomp,Pianoforte
Baroque_Baroque-Late_Bach_f09emaj.mid,1,0.90,0.00,0.00,0.94,melody,voice 1
Baroque_Baroque-Late_Bach_f09emaj.mid,2,0.20,0.00,0.70,0.85,accomp,voice 2
Baroque_Baroque-Late_Bach_f09emaj.mid,3,0.00,0.75,0.00,0.77,bass,voice 3
Renaissance_Renaissance-Late_Victoria_O_Magnum_Mysterium-3-Credo-t.mid,1,0.70,0.00,0.30,0.91,melody,s
Renaissance_Renaissance-Late_Victoria_O_Magnum_Mysterium-3-Credo-t.mid,2,0.10,0.00,1.00,0.89,accomp,c
Renaissance_Renaissance-Late_Victoria_O_Magnum_Mysterium-3-Credo-t.mid,3,0.00,0.00,1.00,0.93,melody,t
Renaissance_Renaissance-Late_Victoria_O_Magnum_Mysterium-3-Credo-t.mid,4,0.70,0.40,0.00,0.88,bass,b
Renaissance_Renaissance-Late_Victoria_LJbis3-Jod_Manum_Suam-2c.mid,1,0.80,0.00,0.23,0.82,melody,1s
Renaissance_Renaissance-Late_Victoria_LJbis3-Jod_Manum_Suam-2c.mid,2,0.75,0.00,0.40,0.74,melody,2s
Renaissance_Renaissance-Late_Victoria_LJbis3-Jod_Manum_Suam-2c.mid,3,0.48,0.00,0.72,0.83,accomp,1c
Renaissance_Renaissance-Late_Victoria_LJbis3-Jod_Manum_Suam-2c.mid,4,0.33,0.00,0.73,0.79,melody,2c
Renaissance_Renaissance-Late_Victoria_LJbis3-Jod_Manum_Suam-2c.mid,5,0.00,0.00,0.90,0.79,accomp,t
Renaissance_Renaissance-Late_Victoria_LJbis3-Jod_Manum_Suam-2c.mid,6,0.10,1.00,0.00,0.78,bass,b
Baroque_Baroque-Late_Bach_bach_cantata_150_4.mid,1,0.70,0.00,0.60,0.77,melody,Soprani
Baroque_Baroque-Late_Bach_bach_cantata_150_4.mid,2,0.20,0.00,0.70,0.77,accomp,Alti
Baroque_Baroque-Late_Bach_bach_cantata_150_4.mid,3,0.68,0.00,0.90,0.78,accomp,Tenori
Baroque_Baroque-Late_Bach_bach_cantata_150_4.mid,4,0.00,0.90,0.30,0.66,bass,Bassi
Baroque_Baroque-Late_Bach_bach_cantata_150_4.mid,5,0.70,0.00,0.30,0.70,accomp,1
Baroque_Baroque-Late_Bach_bach_cantata_150_4.mid,6,0.50,0.00,0.60,0.76,accomp,2
Baroque_Baroque-Late_Bach_bach_cantata_150_4.mid,7,0.10,0.60,0.30,0.76,accomp,3
Romanticism_Post-romanticism_Busoni_Busoni3.mid,1,0.60,0.00,0.60,0.25,melody,Flutes
Romanticism_Post-romanticism_Busoni_Busoni3.mid,2,0.00,0.00,1.00,0.06,accomp,Flutes-2
Romanticism_Post-romanticism_Busoni_Busoni3.mid,3,0.20,0.00,0.90,0.30,melody,Oboes
Romanticism_Post-romanticism_Busoni_Busoni3.mid,4,0.00,0.00,0.90,0.23,accomp,English Horn (in F)
Romanticism_Post-romanticism_Busoni_Busoni3.mid,5,0.30,0.00,0.60,0.35,accomp,Clarinets (in A)
Romanticism_Post-romanticism_Busoni_Busoni3.mid,6,0.00,0.10,1.00,0.22,accomp,Clarinets (in A)-2
Romanticism_Post-romanticism_Busoni_Busoni3.mid,7,0.00,0.00,0.90,0.37,accomp,Bass Clarinet (in A)
Romanticism_Post-romanticism_Busoni_Busoni3.mid,8,0.00,0.20,0.90,0.43,accomp,Bassoons
Romanticism_Post-romanticism_Busoni_Busoni3.mid,9,0.00,0.10,0.70,0.30,accomp,Bassoons-2
Romanticism_Post-romanticism_Busoni_Busoni3.mid,10,0.00,0.00,1.00,0.41,accomp,Horns (in F)
Romanticism_Post-romanticism_Busoni_Busoni3.mid,11,0.00,0.60,0.40,0.08,accomp,Horns (in F)-2
Romanticism_Post-romanticism_Busoni_Busoni3.mid,12,0.00,0.00,0.70,0.04,accomp,Muted Trumpets (in C)
Romanticism_Post-romanticism_Busoni_Busoni3.mid,13,0.00,0.00,0.70,0.14,accomp,Trumpets (in C)
Romanticism_Post-romanticism_Busoni_Busoni3.mid,14,0.00,0.10,1.00,0.17,accomp,Trombones
Romanticism_Post-romanticism_Busoni_Busoni3.mid,15,0.00,0.00,0.80,0.08,accomp,Trombones-2
Romanticism_Post-romanticism_Busoni_Busoni3.mid,16,0.00,0.30,0.80,0.11,bass,K GM Tuba
Romanticism_Post-romanticism_Busoni_Busoni3.mid,19,0.00,0.00,0.90,0.30,accomp,Timpani
Romanticism_Post-romanticism_Busoni_Busoni3.mid,20,0.30,0.00,0.50,0.61,accomp,K Piano
Romanticism_Post-romanticism_Busoni_Busoni3.mid,21,0.00,0.80,0.30,0.64,accomp,K Piano-2
Romanticism_Post-romanticism_Busoni_Busoni3.mid,22,0.00,0.00,0.80,0.35,accomp,K Piano-3
Romanticism_Post-romanticism_Busoni_Busoni3.mid,23,0.00,0.10,1.00,0.01,accomp,K Piano-4
Romanticism_Post-romanticism_Busoni_Busoni3.mid,24,0.00,0.00,0.70,0.14,accomp,Tremolo Strings
Romanticism_Post-romanticism_Busoni_Busoni3.mid,25,0.00,0.00,1.00,0.21,accomp,Tremolo Strings-2
Romanticism_Post-romanticism_Busoni_Busoni3.mid,26,0.00,0.00,1.00,0.02,accomp,Pizz Violins
Romanticism_Post-romanticism_Busoni_Busoni3.mid,27,0.00,0.00,1.00,0.12,accomp,Violins
Romanticism_Post-romanticism_Busoni_Busoni3.mid,28,0.00,0.00,0.90,0.31,accomp,Violins-2
Romanticism_Post-romanticism_Busoni_Busoni3.mid,29,0.00,0.00,1.00,0.05,accomp,Pizz Violas
Romanticism_Post-romanticism_Busoni_Busoni3.mid,30,0.00,0.00,1.00,0.29,accomp,Violas
Romanticism_Post-romanticism_Busoni_Busoni3.mid,31,0.10,0.00,0.90,0.72,melody,K Solo Viola
Romanticism_Post-romanticism_Busoni_Busoni3.mid,32,0.00,0.00,1.00,0.05,accomp,Pizz Cellos
Romanticism_Post-romanticism_Busoni_Busoni3.mid,33,0.00,0.00,0.90,0.51,accomp,Cellos
Romanticism_Post-romanticism_Busoni_Busoni3.mid,34,0.00,0.00,1.00,0.22,accomp,K Solo Cello
Romanticism_Post-romanticism_Busoni_Busoni3.mid,35,0.00,0.10,0.80,0.06,accomp,Pizz Basses
Romanticism_Post-romanticism_Busoni_Busoni3.mid,36,0.00,0.20,0.50,0.07,accomp,Pizz Basses-2
Romanticism_Post-romanticism_Busoni_Busoni3.mid,37,0.00,0.80,0.30,0.39,bass,Basses
XXCentury_Neoclassicism_Hindemith_Symph_metamorphosis_mov3.mid,1,0.80,0.00,0.00,0.76,melody,Flute
XXCentury_Neoclassicism_Hindemith_Symph_metamorphosis_mov3.mid,2,0.30,0.00,0.70,0.79,melody,Clarinet
XXCentury_Neoclassicism_Hindemith_Symph_metamorphosis_mov3.mid,3,0.80,0.00,0.70,0.66,accomp,Oboe
XXCentury_Neoclassicism_Hindemith_Symph_metamorphosis_mov3.mid,4,0.00,0.50,0.80,0.54,accomp,Bassoon
XXCentury_Neoclassicism_Hindemith_Symph_metamorphosis_mov3.mid,5,0.00,0.00,0.80,0.78,accomp,Horn
XXCentury_Neoclassicism_Hindemith_Symph_metamorphosis_mov3.mid,6,0.10,0.00,0.90,0.28,accomp,Timpani
XXCentury_Neoclassicism_Hindemith_Symph_metamorphosis_mov3.mid,7,0.20,0.00,1.00,0.75,accomp,Strings
XXCentury_Neoclassicism_Hindemith_Symph_metamorphosis_mov3.mid,8,0.00,0.10,1.00,0.22,accomp,Trombones
XXCentury_Neoclassicism_Hindemith_Symph_metamorphosis_mov3.mid,9,0.20,0.20,0.82,0.78,accomp,Tuba
Baroque_Baroque-Middle_Rosenmuller_09padal_m.mid,1,1.00,0.00,0.10,0.95,melody,Cantus I
Baroque_Baroque-Middle_Rosenmuller_09padal_m.mid,2,0.20,0.00,0.30,0.95,melody,Cantus II
Baroque_Baroque-Middle_Rosenmuller_09padal_m.mid,3,0.00,1.00,0.00,0.97,bass,Bassus
Baroque_Baroque-Middle_Rosenmuller_09padal_m.mid,4,0.00,1.00,0.00,0.97,bass,Basso pro Organo
Romanticism_Romantic-Nationalism_Smetana_smetmol.mid,1,0.30,0.00,0.00,0.47,melody,Piccolo
Romanticism_Romantic-Nationalism_Smetana_smetmol.mid,2,0.60,0.00,0.80,0.66,accomp,2 Flauti
Romanticism_Romantic-Nationalism_Smetana_smetmol.mid,3,0.50,0.00,0.40,0.62,melody,2 Oboi
Romanticism_Romantic-Nationalism_Smetana_smetmol.mid,4,0.40,0.10,0.90,0.81,accomp,2 Clarinetti C (A)
Romanticism_Romantic-Nationalism_Smetana_smetmol.mid,5,0.10,0.20,0.80,0.71,accomp,2 Fagotti
Romanticism_Romantic-Nationalism_Smetana_smetmol.mid,6,0.30,0.00,0.90,0.66,accomp,4 Corni C (E)
Romanticism_Romantic-Nationalism_Smetana_smetmol.mid,7,0.20,0.00,0.70,0.30,accomp,2 Trombe C (A)
Romanticism_Romantic-Nationalism_Smetana_smetmol.mid,8,0.00,0.00,1.00,0.40,accomp,Tromboni Alto/Tenore
Romanticism_Romantic-Nationalism_Smetana_smetmol.mid,9,0.00,0.20,0.80,0.39,accomp,Trombone Basso e Tuba
Romanticism_Romantic-Nationalism_Smetana_smetmol.mid,11,0.00,0.00,1.00,0.17,accomp,Arpa
Romanticism_Romantic-Nationalism_Smetana_smetmol.mid,12,0.70,0.00,0.70,0.77,melody,Violino 1
Romanticism_Romantic-Nationalism_Smetana_smetmol.mid,13,0.30,0.00,0.70,0.77,accomp,Violino 2
Romanticism_Romantic-Nationalism_Smetana_smetmol.mid,14,0.20,0.00,0.90,0.82,accomp,Viola
Romanticism_Romantic-Nationalism_Smetana_smetmol.mid,15,0.00,0.20,0.80,0.81,accomp,Violoncello
Romanticism_Romantic-Nationalism_Smetana_smetmol.mid,16,0.00,1.00,0.00,0.57,bass,Contrabasso
Romanticism_Romantic-Nationalism_Smetana_smetmol.mid,17,0.00,0.00,0.90,0.30,accomp,Timpani
Baroque_Baroque-Late_Corelli_Corelli_Pastorale_dal_Concerto_per_la_notte_di_Natale.mid,1,0.20,0.00,0.80,0.45,mixdown,Swell Organ
Baroque_Baroque-Late_Corelli_Corelli_Pastorale_dal_Concerto_per_la_notte_di_Natale.mid,2,0.60,0.00,0.70,0.50,mixdown,Great Organ
Baroque_Baroque-Late_Corelli_Corelli_Pastorale_dal_Concerto_per_la_notte_di_Natale.mid,3,0.10,1.00,0.10,0.48,bass,Pedal
Baroque_Baroque-Late_Vivaldi_gp_v05.mid,1,0.00,0.00,0.50,0.54,accomp,No. 2 Adagio
Baroque_Baroque-Late_Vivaldi_gp_v05.mid,2,0.00,0.40,0.40,0.55,accomp,SUMMER
Baroque_Baroque-Late_Vivaldi_gp_v05.mid,3,0.90,0.00,0.10,0.65,melody,The Four Seasons
Baroque_Baroque-Late_Vivaldi_gp_v05.mid,4,0.80,0.00,0.10,0.65,melody,by Vivaldi
Baroque_Baroque-Late_Vivaldi_gp_v05.mid,5,0.00,0.00,0.70,0.57,accomp,arr : Pollen (2002)
Baroque_Baroque-Late_Vivaldi_gp_v05.mid,6,0.00,0.10,0.50,0.57,accomp,
Baroque_Baroque-Late_Vivaldi_gp_v05.mid,7,0.00,0.00,0.90,0.16,accomp,
Baroque_Baroque-Late_Vivaldi_gp_v05.mid,8,0.00,0.10,1.00,0.16,accomp,
Baroque_Baroque-Late_Vivaldi_gp_v05.mid,9,0.00,0.40,0.90,0.16,accomp,
