Filename,num_track,prob_melody,prob_bass,prob_accomp,ocuppation,tag,track_label
BLUES_RIFF.MID,3,0.00,0.00,1.00,0.75,accomp,Piano ( BB )
BLUES_RIFF.MID,6,0.80,0.00,0.00,0.50,melody,Melody ( BB )--BBOK
PLAYED_TWICE.MID,1,0.00,1.00,0.00,0.89,bass,Bass ( BB ) 
PLAYED_TWICE.MID,3,0.00,0.00,1.00,0.74,accomp,Piano ( BB )
PLAYED_TWICE.MID,6,0.90,0.00,0.10,0.55,melody,Melody ( BB )--BBOK
acoustic_alchemy_playing_for_time.mid,5,0.00,0.00,1.00,0.65,accomp,Rhythm Guitar
acoustic_alchemy_playing_for_time.mid,6,0.00,1.00,0.00,0.87,bass,Bass
acoustic_alchemy_playing_for_time.mid,7,0.00,0.00,1.00,0.63,accomp,Lead Guitar
acoustic_alchemy_playing_for_time.mid,8,0.00,0.00,1.00,0.63,melody,Steel Guitar
acoustic_alchemy_playing_for_time.mid,9,0.00,0.00,1.00,0.80,accomp,Strings
acoustic_alchemy_playing_for_time.mid,10,0.30,0.00,0.80,0.35,accomp,Piano
acoustic_alchemy_playing_for_time.mid,11,0.80,0.00,0.30,0.93,melody,Dr. Solo
acoustic_alchemy_playing_for_time.mid,12,0.40,0.00,1.00,0.31,melody,Voice
acoustic_alchemy_playing_for_time.mid,14,0.10,0.00,0.90,0.29,accomp,Reverse Cymbal
acoustic_alchemy_playing_for_time.mid,15,0.70,0.00,0.20,0.80,melody,Under Steel Guitar
acoustic_alchemy_playing_for_time.mid,16,0.00,1.00,0.00,0.87,bass,Bass
acoustic_alchemy_playing_for_time.mid,17,0.80,0.00,0.30,0.93,melody,Pan Flute
The_Surrey_With_The_Fring.MID,1,0.00,1.00,0.00,0.97,bass,Bass ( BB ) 
The_Surrey_With_The_Fring.MID,3,0.00,0.10,0.90,0.74,accomp,Piano ( BB )
The_Surrey_With_The_Fring.MID,4,0.00,0.00,1.00,0.47,accomp,Guitar ( BB ) 
The_Surrey_With_The_Fring.MID,5,0.20,0.00,0.90,0.60,accomp,Strings ( BB ) 
The_Surrey_With_The_Fring.MID,6,1.00,0.00,0.00,0.80,melody,Melody ( BB )--BBOK
RECADO_BOSSA_NOVA.MID,1,0.00,1.00,0.00,0.87,bass,Bass ( BB ) 
RECADO_BOSSA_NOVA.MID,3,0.00,0.00,1.00,0.74,accomp,Piano ( BB )
RECADO_BOSSA_NOVA.MID,4,0.00,0.00,1.00,0.93,accomp,Guitar ( BB ) 
RECADO_BOSSA_NOVA.MID,5,0.10,0.00,1.00,0.53,accomp,Strings ( BB ) 
RECADO_BOSSA_NOVA.MID,6,1.00,0.00,0.00,0.90,melody,Melody ( BB )--BBOK
HONEYSUCKLE_ROSE.MID,1,0.00,1.00,0.00,0.94,bass,Bass ( BB ) 
HONEYSUCKLE_ROSE.MID,3,0.00,0.00,1.00,0.96,accomp,Piano ( BB )
HONEYSUCKLE_ROSE.MID,4,0.00,0.00,1.00,0.62,accomp,Guitar ( BB ) 
HONEYSUCKLE_ROSE.MID,5,0.00,0.00,1.00,0.51,accomp,Strings ( BB ) 
HONEYSUCKLE_ROSE.MID,6,1.00,0.00,0.10,0.74,melody,Melody ( BB )--BBOK
SWEET_DREAMS.MID,1,0.00,1.00,0.00,0.82,bass,Bass ( BB ) 
SWEET_DREAMS.MID,3,0.00,0.00,1.00,0.83,accomp,Piano ( BB )
SWEET_DREAMS.MID,4,0.00,0.00,1.00,0.28,accomp,Guitar ( BB ) 
SWEET_DREAMS.MID,5,0.00,0.00,1.00,0.52,accomp,Strings ( BB ) 
SWEET_DREAMS.MID,6,0.70,0.00,0.30,0.92,melody,Melody ( BB )--BBOK
wild_west_jazzy_bossa_nova_baby.mid,1,0.00,1.00,0.00,0.93,bass,A Wild West Original
wild_west_jazzy_bossa_nova_baby.mid,3,0.10,0.00,1.00,0.43,accomp,Visit Wild West's Music Hotel
wild_west_jazzy_bossa_nova_baby.mid,4,0.00,0.00,0.90,0.66,accomp,http://musichotel.cjb.net
wild_west_jazzy_bossa_nova_baby.mid,5,0.00,0.00,1.00,0.84,accomp,wild-west@worldnet.att.net
wild_west_jazzy_bossa_nova_baby.mid,6,1.00,0.00,0.00,0.76,melody,Please do not remix without permission
wild_west_jazzy_bossa_nova_baby.mid,7,0.70,0.00,0.20,0.65,melody,Comments & feedback welcome! :o)
wild_west_jazzy_bossa_nova_baby.mid,8,0.10,0.00,1.00,0.43,accomp,
POLKA_DOTS_AND_MOONBEAMS_B.MID,1,0.00,1.00,0.00,0.80,bass,Bass ( BB ) 
POLKA_DOTS_AND_MOONBEAMS_B.MID,3,0.00,0.00,1.00,0.28,accomp,Piano ( BB )
POLKA_DOTS_AND_MOONBEAMS_B.MID,6,1.00,0.00,0.00,0.91,melody,Melody ( BB )--BBOK
Recado.MID,1,0.10,0.80,0.00,0.86,bass,Bass ( BB ) 
Recado.MID,3,0.00,0.00,1.00,0.65,accomp,Piano ( BB )
Recado.MID,4,0.00,0.00,1.00,0.69,accomp,Guitar ( BB ) 
Recado.MID,5,0.00,0.10,1.00,0.56,accomp,Strings ( BB ) 
Recado.MID,8,0.60,0.00,0.20,0.54,melody,Voice 1 ( Melody )--BBOK
Recado.MID,9,0.40,0.00,0.80,0.98,accomp,Voice 2 ( Harmony )
Recado.MID,10,0.30,0.00,0.90,0.98,accomp,Voice 3 ( Harmony ) 
Recado.MID,11,0.10,0.10,0.90,0.54,melody, Melody Doubled #1--BBOK
Recado.MID,14,0.60,0.00,0.30,0.54,accomp,Voice 1 (Soloist)
Recado.MID,15,0.70,0.00,0.30,0.53,accomp,Soloist Doubled #1 
E.S.P..MID,1,0.00,1.00,0.00,0.88,bass,Bass ( BB ) 
E.S.P..MID,3,0.00,0.00,1.00,0.66,accomp,Piano ( BB )
E.S.P..MID,6,1.00,0.00,0.10,0.89,melody,Melody ( BB )--BBOK
THE_DOLPHIN.MID,1,0.00,1.00,0.00,0.87,bass,Bass ( BB ) 
THE_DOLPHIN.MID,3,0.00,0.00,1.00,0.76,accomp,Piano ( BB )
THE_DOLPHIN.MID,4,0.00,0.00,1.00,0.87,accomp,Guitar ( BB ) 
THE_DOLPHIN.MID,5,0.00,0.00,1.00,0.99,accomp,Strings ( BB ) 
THE_DOLPHIN.MID,6,1.00,0.00,0.00,0.92,melody,Melody ( BB )--BBOK
CANT_BUY_ME_LOVE.MID,1,0.00,1.00,0.00,0.51,bass,Bass ( BB ) 
CANT_BUY_ME_LOVE.MID,3,0.00,0.00,0.90,0.85,accomp,Piano ( BB )
CANT_BUY_ME_LOVE.MID,4,0.00,0.00,1.00,0.32,accomp,Guitar ( BB ) 
CANT_BUY_ME_LOVE.MID,5,0.10,0.00,1.00,0.44,accomp,Strings ( BB ) 
CANT_BUY_ME_LOVE.MID,6,0.80,0.00,0.20,0.66,melody,Melody ( BB )--BBOK
halfzware_shag.mid,2,0.90,0.00,0.20,0.42,melody,soprano
halfzware_shag.mid,3,0.80,0.00,0.10,0.69,melody,flute
halfzware_shag.mid,4,0.00,0.00,1.00,0.65,accomp,p
halfzware_shag.mid,5,0.00,0.00,1.00,0.12,accomp,trb
halfzware_shag.mid,6,0.00,1.00,0.10,0.92,bass,b
halfzware_shag.mid,7,0.30,0.00,0.70,0.20,accomp,trp
halfzware_shag.mid,10,0.30,0.00,0.90,0.17,melody,flute 2
Alonetog.mid,1,0.00,1.00,0.00,0.75,bass,bass                                
Alonetog.mid,2,0.70,0.00,0.30,0.55,melody,ts(theme)                           
Alonetog.mid,3,0.80,0.00,0.20,0.79,melody,ts(solo)                            
Alonetog.mid,4,0.00,0.00,0.90,0.77,accomp,guitar                              
GET_ME_TO_THE_CHURCH.MID,1,0.00,1.00,0.00,0.90,bass,Bass ( BB ) 
GET_ME_TO_THE_CHURCH.MID,3,0.00,0.00,1.00,0.77,accomp,Piano ( BB )
GET_ME_TO_THE_CHURCH.MID,6,1.00,0.00,0.00,0.75,melody,Melody ( BB )--BBOK
ISNT_IT_ROMANTIC.MID,1,0.00,1.00,0.00,0.93,bass,Bass ( BB ) 
ISNT_IT_ROMANTIC.MID,3,0.00,0.00,1.00,0.78,accomp,Piano ( BB )
ISNT_IT_ROMANTIC.MID,6,1.00,0.00,0.00,0.58,melody,Melody ( BB )--BBOK
Les_Paul.MID,1,0.00,1.00,0.00,0.92,bass,Bass ( BB ) 
Les_Paul.MID,3,0.00,0.00,1.00,0.92,accomp,Piano ( BB )
Les_Paul.MID,4,0.00,0.00,1.00,0.17,accomp,Guitar ( BB ) 
Les_Paul.MID,5,0.00,0.00,0.90,0.46,accomp,Strings ( BB ) 
Les_Paul.MID,6,0.30,0.10,0.40,0.67,melody,Melody ( BB )--BBOK
THE_GODFATHER.MID,1,0.00,1.00,0.00,0.72,bass,Bass ( BB ) 
THE_GODFATHER.MID,3,0.00,0.00,1.00,0.90,accomp,Piano ( BB )
THE_GODFATHER.MID,4,0.00,0.00,1.00,0.88,accomp,Guitar ( BB ) 
THE_GODFATHER.MID,5,0.00,0.00,1.00,0.52,accomp,Strings ( BB ) 
THE_GODFATHER.MID,6,1.00,0.00,0.02,0.93,melody,Melody ( BB )--BBOK
DARN_THAT_DREAM_Jimmy_van.MID,1,0.00,1.00,0.00,0.93,bass,Bass ( BB ) 
DARN_THAT_DREAM_Jimmy_van.MID,3,0.00,0.00,1.00,0.95,accomp,Piano ( BB )
DARN_THAT_DREAM_Jimmy_van.MID,4,0.00,0.00,1.00,0.68,accomp,Guitar ( BB ) 
DARN_THAT_DREAM_Jimmy_van.MID,5,0.00,0.00,1.00,0.61,accomp,Strings ( BB ) 
DARN_THAT_DREAM_Jimmy_van.MID,6,1.00,0.00,0.00,0.87,melody,Melody ( BB )--BBOK
Youve_Got_A_Friend.MID,1,0.00,1.00,0.00,0.91,bass,Bass ( BB ) 
Youve_Got_A_Friend.MID,3,0.00,0.10,1.00,0.91,accomp,Piano ( BB )
Youve_Got_A_Friend.MID,4,0.00,0.00,1.00,0.96,accomp,Guitar ( BB ) 
Youve_Got_A_Friend.MID,5,0.10,0.00,0.90,0.98,accomp,Strings ( BB ) 
Youve_Got_A_Friend.MID,6,0.40,0.00,0.50,0.50,melody,Melody ( BB )--BBOK
flyaway.mid,1,0.10,0.00,1.00,0.91,accomp,Syn. Strings1
flyaway.mid,2,0.30,0.00,0.70,0.31,accomp,E.Piano 1
flyaway.mid,3,0.10,0.00,0.90,0.14,accomp,Piano 2
flyaway.mid,4,0.00,0.00,0.70,0.20,accomp,Piano 1
flyaway.mid,5,0.40,0.00,0.30,0.80,melody,Overdrive Gtr
flyaway.mid,6,0.00,1.00,0.00,0.43,bass,Fingered Bass
Have_You_Met_Miss_Jones.MID,1,0.00,1.00,0.00,0.89,bass,Bass ( BB ) 
Have_You_Met_Miss_Jones.MID,3,0.00,0.00,1.00,0.82,accomp,Piano ( BB )
Have_You_Met_Miss_Jones.MID,6,1.00,0.00,0.10,0.68,melody,Melody ( BB )--BBOK
ANYTHING_FOR_YOU.MID,1,0.00,1.00,0.00,0.78,bass,Bass ( BB ) 
ANYTHING_FOR_YOU.MID,3,0.00,0.00,1.00,0.92,accomp,Piano ( BB )
ANYTHING_FOR_YOU.MID,4,0.00,0.00,1.00,0.89,accomp,Guitar ( BB ) 
ANYTHING_FOR_YOU.MID,5,0.00,0.00,1.00,0.68,accomp,Strings ( BB ) 
ANYTHING_FOR_YOU.MID,6,1.00,0.00,0.10,0.76,melody,Melody ( BB )--BBOK
CHATTENOOGA_CHOO_CHOO.MID,1,0.00,1.00,0.00,0.91,bass,Bass ( BB ) 
CHATTENOOGA_CHOO_CHOO.MID,3,0.00,0.00,1.00,0.76,accomp,Piano ( BB )
CHATTENOOGA_CHOO_CHOO.MID,6,1.00,0.00,0.00,0.72,melody,Melody ( BB )--BBOK
STARDUST_with_Verse.MID,1,0.00,1.00,0.00,0.94,bass,Bass ( BB ) 
STARDUST_with_Verse.MID,3,0.00,0.00,1.00,0.74,accomp,Piano ( BB )
STARDUST_with_Verse.MID,6,1.00,0.00,0.00,0.90,melody,Melody ( BB )--BBOK
itsallright.mid,1,0.00,1.00,0.00,0.86,bass,b
itsallright.mid,4,0.40,0.00,0.50,0.46,accomp,org
itsallright.mid,5,0.30,0.00,0.40,0.36,melody,
Waar_de_blanke_top.MID,1,0.00,1.00,0.00,0.70,bass,Bass ( BB ) 
Waar_de_blanke_top.MID,3,0.18,0.00,0.50,0.82,accomp,Piano ( BB )
Waar_de_blanke_top.MID,4,0.00,0.00,1.00,0.53,accomp,Guitar ( BB ) 
Waar_de_blanke_top.MID,5,0.00,0.00,0.40,0.73,accomp,Strings ( BB ) 
Waar_de_blanke_top.MID,6,1.00,0.00,0.00,0.70,melody,Melody ( BB )--BBOK
DESAFINADO.MID,1,0.00,1.00,0.00,0.88,bass,Bass ( BB ) 
DESAFINADO.MID,3,0.00,0.00,1.00,0.78,accomp,Piano ( BB )
DESAFINADO.MID,4,0.00,0.00,1.00,0.88,accomp,Guitar ( BB ) 
DESAFINADO.MID,5,0.10,0.00,1.00,0.59,accomp,Strings ( BB ) 
DESAFINADO.MID,6,1.00,0.00,0.10,0.71,melody,Melody ( BB )--BBOK
ON_A_SLOW_BOAT_TO_CHINA.MID,1,0.00,1.00,0.00,0.90,bass,Bass ( BB ) 
ON_A_SLOW_BOAT_TO_CHINA.MID,3,0.00,0.00,1.00,0.83,accomp,Piano ( BB )
ON_A_SLOW_BOAT_TO_CHINA.MID,4,0.00,0.00,1.00,0.64,accomp,Guitar ( BB ) 
ON_A_SLOW_BOAT_TO_CHINA.MID,5,0.00,0.00,1.00,0.51,accomp,Strings ( BB ) 
ON_A_SLOW_BOAT_TO_CHINA.MID,6,1.00,0.00,0.00,0.72,melody,Melody ( BB )--BBOK
sedih.MID,1,0.00,1.00,0.00,0.92,bass,Bass ( BB ) 
sedih.MID,3,0.00,0.00,1.00,0.77,accomp,Piano ( BB )
sedih.MID,6,0.60,0.00,0.50,0.84,melody,Melody ( BB )--BBOK
sedih.MID,7,0.60,0.00,0.40,0.30,accomp,Soloist ( BB )
copacabana.mid,3,0.00,1.00,0.00,0.69,bass,Bass Gtr
copacabana.mid,4,0.00,0.00,1.00,0.79,accomp,Ac.Piano
copacabana.mid,5,0.30,0.00,0.90,0.04,accomp,El.Piano
copacabana.mid,6,0.20,0.00,0.60,0.67,accomp,Strings 
copacabana.mid,7,0.10,0.00,1.00,0.19,accomp,Brass   
copacabana.mid,8,0.30,0.00,0.40,0.05,accomp,Flute   
copacabana.mid,9,0.20,0.00,0.80,0.55,accomp,Vox Grp 
copacabana.mid,10,0.40,0.10,0.50,0.56,melody,Vox Cue1
AINT_MISBEHAVIN.MID,1,0.00,1.00,0.00,0.92,bass,Bass ( BB ) 
AINT_MISBEHAVIN.MID,3,0.00,0.00,1.00,0.77,accomp,Piano ( BB )
AINT_MISBEHAVIN.MID,6,1.00,0.00,0.00,0.79,melody,Melody ( BB )--BBOK
davis_eighty_one.mid,6,0.00,1.00,0.00,0.91,bass,Bass / Acoustic bass
davis_eighty_one.mid,7,0.00,0.00,1.00,0.45,accomp,Piano / Acoustic piano
davis_eighty_one.mid,8,0.20,0.00,0.40,0.37,melody,Melody / Acoustic piano
davis_eighty_one.mid,9,0.70,0.00,0.10,0.43,melody,Solo / Benson jazz guitar
davis_eighty_one.mid,10,0.00,0.00,1.00,0.43,accomp,Guitar / Nylon string
LBirdland.mid,1,0.10,0.00,1.00,0.74,accomp,
LBirdland.mid,2,0.00,1.00,0.00,0.88,bass,
LBirdland.mid,3,0.90,0.00,0.30,0.57,melody,
LBirdland.mid,4,0.50,0.00,0.50,0.42,melody,
LBirdland.mid,5,0.50,0.00,0.60,0.51,melody,
LONG_AGO_AND_FAR_AWAY.MID,1,0.00,1.00,0.00,0.93,bass,Bass ( BB ) 
LONG_AGO_AND_FAR_AWAY.MID,3,0.00,0.00,1.00,0.77,accomp,Piano ( BB )
LONG_AGO_AND_FAR_AWAY.MID,6,1.00,0.00,0.00,0.95,melody,Melody ( BB )--BBOK
ICWABook.mid,1,0.00,0.00,1.00,0.80,accomp,
ICWABook.mid,2,0.00,1.00,0.00,0.86,bass,
ICWABook.mid,3,0.90,0.00,0.10,0.56,melody,
My_Melancholy_Baby.MID,1,0.00,1.00,0.00,0.82,bass,Bass ( BB ) 
My_Melancholy_Baby.MID,3,0.00,0.00,1.00,0.32,accomp,Piano ( BB )
My_Melancholy_Baby.MID,6,1.00,0.00,0.00,0.85,melody,Melody ( BB )--BBOK
jobim_desafinado_2.mid,1,0.10,0.00,0.90,0.79,accomp,Electric Piano
jobim_desafinado_2.mid,2,0.00,1.00,0.00,0.86,bass,Bass
jobim_desafinado_2.mid,3,0.20,0.00,0.90,0.59,accomp,Nylon Guitar
jobim_desafinado_2.mid,4,0.10,0.00,0.70,0.61,accomp,Strings
jobim_desafinado_2.mid,5,1.00,0.00,0.10,0.80,melody,Melody
SOLITUDE.MID,1,0.00,1.00,0.00,0.92,bass,Bass ( BB ) 
SOLITUDE.MID,3,0.00,0.00,1.00,0.77,accomp,Piano ( BB )
SOLITUDE.MID,6,1.00,0.00,0.00,0.90,melody,Melody ( BB )--BBOK
Breezin_.mid,1,0.00,0.00,0.90,0.89,accomp,ELECTRIC PIANO      
Breezin_.mid,2,0.00,0.00,0.80,0.58,accomp,STRINGS             
Breezin_.mid,3,0.00,1.00,0.00,0.60,bass,BASS                
Breezin_.mid,4,0.10,0.00,0.90,0.26,melody,HORNS               
Breezin_.mid,5,0.90,0.00,0.30,0.61,melody,ACOUSTIC GUITAR     
somewhere_over_the_rainbow2.mid,2,0.00,0.00,0.90,0.81,accomp,Nylon Stringed Guitar
somewhere_over_the_rainbow2.mid,3,0.40,0.00,0.40,0.33,accomp,Halo 3
somewhere_over_the_rainbow2.mid,4,0.00,0.00,1.00,0.81,accomp,Electric Piano 1
somewhere_over_the_rainbow2.mid,5,0.00,1.00,0.10,0.73,bass,Slap Bass 1
somewhere_over_the_rainbow2.mid,6,0.90,0.00,0.10,0.33,accomp,Halo 1
somewhere_over_the_rainbow2.mid,7,0.60,0.00,0.40,0.33,accomp,Halo 2
somewhere_over_the_rainbow2.mid,10,1.00,0.00,0.10,0.65,melody,Vibraphone
Look_for_the_silver_lining.MID,1,0.00,1.00,0.00,0.88,bass,Bass ( BB ) 
Look_for_the_silver_lining.MID,3,0.00,0.00,1.00,0.80,accomp,Piano ( BB )
Look_for_the_silver_lining.MID,4,0.00,0.00,1.00,0.81,accomp,Guitar ( BB ) 
Look_for_the_silver_lining.MID,5,0.10,0.00,0.90,0.51,accomp,Strings ( BB ) 
Look_for_the_silver_lining.MID,6,0.80,0.00,0.10,1.00,melody,Melody ( BB )--BBOK
The_Best_Things_In_Life_A.MID,1,0.00,1.00,0.00,0.90,bass,Bass ( BB ) 
The_Best_Things_In_Life_A.MID,3,0.00,0.00,1.00,0.79,accomp,Piano ( BB )
The_Best_Things_In_Life_A.MID,4,0.00,0.00,1.00,0.32,accomp,Guitar ( BB ) 
The_Best_Things_In_Life_A.MID,6,0.80,0.00,0.00,0.96,melody,Melody ( BB )--BBOK
BREEZIN.MID,1,0.00,1.00,0.00,0.76,bass,Bass ( BB ) 
BREEZIN.MID,3,0.00,0.00,1.00,0.73,accomp,Piano ( BB )
BREEZIN.MID,4,0.00,0.00,1.00,0.62,accomp,Guitar ( BB ) 
BREEZIN.MID,5,0.00,0.00,0.80,0.80,accomp,Strings ( BB ) 
BREEZIN.MID,6,0.70,0.00,0.30,0.67,melody,Melody ( BB )--BBOK
BEMSHA_SWING.MID,1,0.00,1.00,0.00,0.89,bass,Bass ( BB ) 
BEMSHA_SWING.MID,3,0.00,0.00,1.00,0.85,accomp,Piano ( BB )
BEMSHA_SWING.MID,6,1.00,0.00,0.00,0.60,melody,Melody ( BB )--BBOK
yellow_jackets_mile_high.mid,1,0.50,0.00,0.30,0.51,accomp,synth 1
yellow_jackets_mile_high.mid,2,0.00,1.00,0.00,0.76,bass,basse
yellow_jackets_mile_high.mid,3,0.10,0.10,1.00,0.96,accomp,piano
yellow_jackets_mile_high.mid,4,0.20,0.00,0.70,0.22,accomp,piano 2
yellow_jackets_mile_high.mid,6,1.00,0.00,0.10,0.60,melody,soprano
yellow_jackets_mile_high.mid,7,0.40,0.00,0.20,0.40,melody,syn brass
yellow_jackets_mile_high.mid,8,0.10,0.00,0.90,0.88,accomp,nappes
yellow_jackets_mile_high.mid,9,0.20,0.00,0.60,0.22,accomp,bells
yellow_jackets_mile_high.mid,10,0.00,1.00,0.00,0.76,bass,basse syn
wild_west_classy_lady_xg.mid,1,0.00,1.00,0.00,0.94,bass,02:xg:Acoustic Bass          
wild_west_classy_lady_xg.mid,3,0.00,0.00,0.90,0.38,accomp,03:xg:Grand Piano            
wild_west_classy_lady_xg.mid,4,0.00,0.00,0.90,0.61,accomp,07:xg:Nylon Guitar           
wild_west_classy_lady_xg.mid,5,0.10,0.00,0.90,0.96,accomp,06:xg:Stereo Strings         
wild_west_classy_lady_xg.mid,6,0.70,0.00,0.20,0.51,melody,04:xg:Vibraphone KSP         
wild_west_classy_lady_xg.mid,7,0.70,0.00,0.20,0.63,melody,08:xg:Breathy Tenor Sax      
JORDU.MID,1,0.00,1.00,0.00,0.90,bass,Bass ( BB ) 
JORDU.MID,3,0.00,0.00,1.00,0.76,accomp,Piano ( BB )
JORDU.MID,6,1.00,0.00,0.00,0.85,melody,Melody ( BB )--BBOK
Heat.mid,1,0.90,0.00,0.10,0.51,melody,soprano
Heat.mid,2,0.00,1.00,0.00,0.43,bass,slap bass
Heat.mid,3,0.00,0.00,1.00,0.78,accomp,pads
Heat.mid,4,0.80,0.00,0.60,0.32,accomp,poly synth
Heat.mid,5,0.30,0.00,0.70,0.05,accomp,bells
Heat.mid,6,0.90,0.00,0.10,0.52,accomp,jazz gtr
Heat.mid,7,0.10,0.10,0.80,0.32,accomp,mutes
NOW_IS_THE_HOUR.MID,1,0.00,1.00,0.00,0.94,bass,Bass ( BB ) 
NOW_IS_THE_HOUR.MID,3,0.00,0.00,1.00,0.80,accomp,Piano ( BB )
NOW_IS_THE_HOUR.MID,4,0.00,0.00,1.00,0.76,accomp,Guitar ( BB ) 
NOW_IS_THE_HOUR.MID,5,0.00,0.00,0.90,1.00,accomp,Strings ( BB ) 
NOW_IS_THE_HOUR.MID,6,0.60,0.00,0.10,0.94,melody,Melody ( BB )--BBOK
ONCE_I_LOVED.MID,1,0.00,1.00,0.00,0.87,bass,Bass ( BB ) 
ONCE_I_LOVED.MID,3,0.00,0.00,1.00,0.77,accomp,Piano ( BB )
ONCE_I_LOVED.MID,4,0.00,0.00,1.00,0.88,accomp,Guitar ( BB ) 
ONCE_I_LOVED.MID,5,0.00,0.00,1.00,0.68,accomp,Strings ( BB ) 
ONCE_I_LOVED.MID,6,1.00,0.00,0.00,0.90,melody,Melody ( BB )--BBOK
volkov_a_acoustic_childhood_xg.mid,1,0.10,0.00,0.90,0.44,accomp,"Acoustic childhood"
volkov_a_acoustic_childhood_xg.mid,2,0.10,0.00,1.00,0.68,accomp,
volkov_a_acoustic_childhood_xg.mid,3,0.10,0.00,1.00,0.31,accomp,A. Volkov
volkov_a_acoustic_childhood_xg.mid,4,0.20,0.00,0.90,0.21,accomp,Vilnius
volkov_a_acoustic_childhood_xg.mid,6,0.00,0.00,1.00,0.63,accomp,
volkov_a_acoustic_childhood_xg.mid,7,0.80,0.00,0.30,0.52,melody,vav@post.5ci.lt
volkov_a_acoustic_childhood_xg.mid,8,0.00,1.00,0.00,0.72,bass,vav@janco.lt
volkov_a_acoustic_childhood_xg.mid,10,0.20,0.00,1.00,0.16,accomp,
All_Blues.MID,1,0.10,0.90,0.00,0.96,bass,Bass ( BB ) 
All_Blues.MID,3,0.00,0.00,1.00,0.76,accomp,Piano ( BB )
All_Blues.MID,4,0.00,0.00,1.00,0.54,accomp,Guitar ( BB ) 
All_Blues.MID,6,0.30,0.00,0.40,0.89,melody,Melody ( BB )--BBOK
Theres_A_Tear_In_My_Beer.MID,1,0.00,1.00,0.00,0.93,bass,Bass ( BB ) 
Theres_A_Tear_In_My_Beer.MID,3,0.00,0.00,1.00,0.61,accomp,Piano ( BB )
Theres_A_Tear_In_My_Beer.MID,6,1.00,0.00,0.00,0.81,melody,Melody ( BB )--BBOK
pep.mid,2,0.00,0.00,0.90,0.22,accomp,Piano               
pep.mid,3,0.00,0.90,0.00,0.68,bass,Bass                
pep.mid,4,0.50,0.10,0.60,0.44,melody,Alto Sax            
pep.mid,5,0.10,0.00,1.00,0.30,melody,Tenor Sax           
pep.mid,6,0.20,0.10,0.40,0.41,accomp,Baritone Sax        
pep.mid,7,0.70,0.00,0.50,0.54,accomp,Trumpet             
pep.mid,8,0.20,0.00,0.80,0.23,accomp,Trombone            
pep.mid,9,0.00,0.10,0.40,0.70,accomp,Lead 2 (swtht)      
A_CHANCE_TO_TRY_AGAIN.MID,1,0.00,1.00,0.00,0.91,bass,Bass ( BB ) 
A_CHANCE_TO_TRY_AGAIN.MID,3,0.00,0.00,1.00,0.92,accomp,Piano ( BB )
A_CHANCE_TO_TRY_AGAIN.MID,4,0.00,0.00,1.00,0.61,accomp,Guitar ( BB ) 
A_CHANCE_TO_TRY_AGAIN.MID,5,0.00,0.00,0.90,0.19,accomp,Strings ( BB ) 
A_CHANCE_TO_TRY_AGAIN.MID,6,0.90,0.00,0.00,0.97,melody,Melody ( BB )--BBOK
koz_dave_you_make_me_smile.mid,1,0.10,0.00,0.80,0.75,accomp,YOU MAKE ME SMILE
koz_dave_you_make_me_smile.mid,2,0.20,0.00,0.90,0.38,accomp,**** by Dave Koz ****
koz_dave_you_make_me_smile.mid,3,1.00,0.00,0.20,0.52,melody,sequenced by
koz_dave_you_make_me_smile.mid,4,0.00,1.00,0.00,0.56,bass,Devian Zikri
koz_dave_you_make_me_smile.mid,5,0.10,0.00,0.90,0.21,accomp,Purwanto Nugroho
koz_dave_you_make_me_smile.mid,6,0.10,0.00,1.00,0.10,accomp,Iman Tjahjono
koz_dave_you_make_me_smile.mid,7,0.00,0.00,0.90,0.17,accomp,
koz_dave_you_make_me_smile.mid,8,1.00,0.00,0.10,0.44,melody,
Power_Choralerna.MID,1,0.00,1.00,0.00,0.83,bass,Bass ( BB ) 
Power_Choralerna.MID,3,0.00,0.00,1.00,0.84,accomp,Piano ( BB )
Power_Choralerna.MID,4,0.00,0.00,1.00,0.85,accomp,Guitar ( BB ) 
Power_Choralerna.MID,6,0.60,0.00,0.40,0.64,melody,Melody ( BB )--BBOK
Power_Choralerna.MID,7,0.90,0.00,0.30,0.66,accomp,Soloist ( BB )
stern_55dive.mid,2,0.00,1.00,0.20,0.72,bass,Baixo
stern_55dive.mid,3,1.00,0.00,0.20,0.72,melody,Sax
stern_55dive.mid,4,0.50,0.00,0.10,0.68,melody,Rhodes
whispernot.mid,1,0.00,0.00,1.00,0.54,accomp,Piano                               
whispernot.mid,2,0.00,1.00,0.00,0.67,bass,Bass                                
whispernot.mid,3,0.80,0.00,0.30,0.53,melody,Mute.Tpet                           
whispernot.mid,4,0.40,0.00,0.40,0.54,melody,T.Sax                               
whispernot.mid,5,0.80,0.00,0.10,0.64,melody,S.Sax                               
BluesForTrane.mid,1,0.70,0.00,0.10,0.44,melody,Trumpet
BluesForTrane.mid,2,0.50,0.00,0.40,0.48,accomp,Tenor
BluesForTrane.mid,3,0.20,0.00,0.70,0.53,accomp,Piano     
BluesForTrane.mid,4,0.00,0.90,0.20,0.95,bass,Bass      
BluesForTrane.mid,7,0.70,0.00,0.10,0.44,melody,
BluesForTrane.mid,8,0.50,0.00,0.40,0.48,accomp,
BluesForTrane.mid,9,0.20,0.00,0.70,0.53,accomp,
