"Nombre_fichero",N_Pistas,melody,bass,piano_rh,piano_lh,mixdown,accomp
Love_For_Sale.MID,7,6,1,,,,3
Love_is_Blue_A._Popp_P.MID,7,6,1,,,,3 4
LOVE_LETTERS_IN_THE_SAND.MID,7,6,1,,,,3 4 5
LOVE_WILL_KEEP_US_TOGETHER.MID,7,6,1,,,,3 4 5
LoveMachine.mid,5,4,2,,,,1 3
LOVER_MAN.MID,7,6,1,,,,3
Lovewalkedin.mid,3,3,1,,,,
ltblv_xg.mid,17,4,2,,,,1 3 5 6
LUCKY_SOUTHERN.MID,7,6,1,,,,3 4 5
lullaby.mid,17,8 11,2,,,,1 3 4 5 6 7 10
LULLABY_OF_BIRDLAND.MID,7,6,1,,,,3 4 5
LULUS_BACK_IN_TOWN.MID,7,6,1,,,,3
Lush_Life.MID,7,6,1,,,,3 4 5
Ma_Cherry_Amoure.MID,7,6,1,,,,3 4 5
Mack.mid,12,2 7 8,10,,,,1 3 4 5 6 9 11
Mad_About_The_Boy.MID,7,6,1,,,,3 4 5
MAIDEN_VOYAGE.MID,7,6,1,,,,3 4 5
maisquenada.mid,7,2 3 5,4,,,,1 6
MAJOONG.MID,7,6,1,,,,3 4 5
Make_Someone_Happy.MID,7,6,1,,,,3 4 5
MAME.MID,7,6,1,,,,3
MANANA.MID,7,6,1,,,,3 4 5
Mandy.MID,9,6,1,,,,3 4 5 9
MARYS_BOYCHILD.MID,7,6,1,,,,3 4
MASQUERADE_THIS.MID,7,6,1,,,,3 4 5
MAXINE_4_bar_intro.MID,7,6,1,,,,3 4 5
Memories_of_Tomorrow.MID,7,6,1,,,,3 4 5
MEMORIES_OF_YOU.MID,7,6,1,,,,3
MEMPHIS.MID,7,6,1,,,,3 4 5
mendes_sergio_brasil66_mas_que_nada_xg.mid,10,1 6,2,,,,3 4 5 7 10
menilmuche.mid,13,4 5,2,,,,1 3
mercy_mercy_mercy.MID,7,6,1,,,,3 4 5 7
MERRILYNNE.MID,7,6,1,,,,3 4 5
metheny_every_summer_night.mid,17,1 5 6,3,,,,2 4 7 8 11 12
mezzoforte_egblues.mid,11,3 4 6,2,,,,1 5 7 8 9
mezzoforte_garden_party.mid,13,10 11 13,1 5,,,,2 4 6 7 12
mezzoforte_gazing_at_the_cloud.mid,7,4 6,2,,,,1 3 5
mezzoforte_later_on.mid,8,8,1,,,,3 4 5 6 7
MICHELLE.MID,7,6,1,,,,3 4 5
MIDNIGHT_BLUE.MID,7,6,1,,,,3 4
MIDNIGHT_SUN.MID,7,6,1,,,,3
Milenberg_Joys.MID,7,6,,,,,3
milesion.mid,16,2 13,3 15,,,,1 4 14
MILESTONES.MID,7,6,1,,,,3 4
miller_marcus_snakes.mid,11,1,2 3,,,,4 5 6 7 8 9 11
minorsw.mid,3,1,3,,,,2
mintzer_bob_papa_lip.mid,16,3 4 5 6,1,,,,2 7 8
MISSOURI_UNCOMPROMISED.MID,7,6,1,,,,3
MISTY.MID,7,6,1,,,,3
MIYAKO.MID,7,6,1,,,,3 4
Mnksmd.mid,6,2,3,,,,1 4 6
MOCKIN_BIRD_HILL.MID,7,6,1,,,,3 4 5
Mojave.MID,7,6,1,,,,3 4 5 7
Moment_notice.MID,7,6,1,,,,3
MONKS_MOOD.MID,7,6,1,,,,3
MOON_LOVE.MID,7,6,1,,,,3 4
MOON_RIVER.MID,7,6,1,,,,3 4 5
MOONGLOW.MID,7,6,1,,,,3
MOONLIGHT_AND_ROSES.MID,7,6,1,,,,3 4
Moonlight_Cocktails.MID,7,6,1,,,,3
MOONLIGHT_IN_VERMONT.MID,7,6,1,,,,3 4 5
Moonlight_On_The_Ganges.MID,7,6,1,,,,3 4 5
Moonlight_Serenade.MID,7,6,1,,,,3 4 5
MORE.MID,7,6,1,,,,3 4 5
More_I_See_You_The.MID,7,6,1,,,,3
More_Today_Than_Yesterday.MID,7,6,1,,,,3 4 5
MOST_EVRY_MORNING.MID,7,6,1,,,,3 4 5
move.mid,5,2,3,,,,1
MR._P.C..MID,7,6,1,,,,3
mwv_blues.mid,11,3,5,,,,1 2 4
MY_BLUE_HEAVEN.MID,7,6,1,,,,3 4 5
MY_FAVOURITE_THINGS.MID,7,6,1,,,,3 4
My_Foolish_Heart.MID,7,6,1,,,,3
My_funny_Valentine.MID,7,6,1,,,,3
MY_HEART_BELONGS_TO_DADDY.MID,7,6,1,,,,3
My_Heart_Sings.MID,7,6 7,1,,,,3
My_Melancholy_Baby.MID,7,6,1,,,,3
MY_OLD_FLAME.MID,7,6,1,,,,3 4 5
MY_ONE_AND_ONLY_LOVE.MID,7,6,1,,,,3 4 5
MY_SHIP.MID,7,6,1,,,,3
My_son_calls_an_other_man_d.MID,7,6,1,,,,3 4 5
MY_SWEET_LORD.MID,7,6,1,,,,3 4 5
myfoolheart.mid,5,1 4,3,,,,2
NAIMA.MID,7,6,1,,,,3
naima95.mid,27,7,2,,,,4 5 6
Nancy.MID,7,6,1,,,,3 4 5
Nardis.MID,7,6,1,,,,3
Nardisg.mid,5,4 5,1,,,,
nat_king_cole_unforgatable_2.mid,9,4,2,,,,3 5 6 7
NEARNESS_OF_YOU_THE.MID,7,6,1,,,,3 4 5
NEFERTITI.MID,7,6,1,,,,3
NEVER_ON_A_SUNDAY.MID,7,6,1,,,,3 4 5
nguyen_le_zanzibar.mid,10,2 3 9,4,,,,1 8
NICAS_DREAM.MID,7,6,1,,,,3 4 5
Nice_Work_if_you_Can_get_it.MID,7,6,1,,,,3
Night_and_Day.MID,7,6,1,,,,3
NIGHT_DREAMER.MID,7,6,1,,,,3 4
Night_Has_A_THousand_Eyes.MID,7,6,1,,,,3
Night_of_white_satin.MID,7,6 7,1,,,,3 4 5
Nikita.MID,7,6,1,,,,3 7
NO_MOON_AT_ALL.MID,7,6,1,,,,3
Nobodys_sweetheart.MID,7,6,1,,,,3 4
NoMoreBlues.mid,20,7 8,2,,,,3 4 5 6 9 10 11
Not_Ethiopia.MID,7,6,1,,,,3 4
NOT_TO_WORRY.MID,7,6,1,,,,3
NOW_IS_THE_HOUR.MID,7,6,1,,,,3 4 5
nowsthet.mid,17,4 5 6,2,,,,3
obses_2.mid,6,1,5,,,,2 3 4
OFF_MINOR.MID,7,6,1,,,,3
OH_WHAT_A_BEAUTIFUL_MORNIN.MID,7,6,1,,,,3 4
OH_YES.MID,7,6,1,,,,3 4 5
OH_YOU_BEUTIFUL_DOLL.MID,7,6,1,,,,3
Old_Father_Thames.MID,7,6,1,,,,3 4
ON_A_CLEAR_DAY.MID,7,6,1,,,,3
ON_A_SLOW_BOAT_TO_CHINA.MID,7,6,1,,,,3 4 5
ON_BROADWAY.MID,7,6,1,,,,3 4
ON_THE_STREET_WHERE_YOU_LIV.MID,7,6,1,,,,3
ONCE_I_LOVED.MID,7,6,1,,,,3 4 5
ONCE_UPON_A_SUMMERTIME.MID,7,6,1,,,,3 4
one4hellen.mid,17,4,1,,,,2 3
ONE_NOTE_SAMBA.MID,7,6,1,,,,3 4 5
One_Of_Us_Joan_Osborne.MID,7,7,1,,,,3 4 5
One_Song_Morey_Churchill.MID,7,6,1,,,,3
OPEN_THE_SHOW.MID,7,6,1,,,,3 4 5
OpFunk.mid,17,1 2 5,4,,,,3
OPUS_ONE.MID,7,6,1,,,,3
ORNITHOLOGY.MID,7,6,1,,,,3
OTTAWA_EXHIBITION_64.MID,7,6,1,,,,3 4 5
Our_Love_is_Here_to_Stay.MID,7,6,1,,,,3
OurLove_x.mid,4,,2,,,,4
OUT_OF_NOWHERE.MID,7,6,1,,,,3 4 5
palco.mid,13,4 5 6 10,1,,,,2 3 7 8
PALLADIUM_Try_a_SYNTH_pat.MID,7,6,1,,,,3 4
PANNONICA.MID,7,6,1,,,,3
PAPER_MOON_ITS_ONLY_A.MID,7,6,1,,,,3
pastorius_chicken.mid,7,2 3 5,1,,,,4
PEACE.MID,7,6,1,,,,3
Pee_Wee_Tony_Williams.MID,7,6,1,,,,3
Peel_Me_A_Grape.MID,7,6,1,,,,3 4 5
PENNY_LANE.MID,7,6,1,,,,3 4 5
pep.mid,14,4 5,3,,,,2 6 7 8 9
Pepe.MID,7,6,1,,,,3 4 5 7
PERDIDO.MID,7,6,1,,,,3 4 5
Perfidia.MID,11,7 9 10 11,1,,,,3 6
perissc.mid,17,3,1,,,,2 5
PERPETUAL_MOTION_Good_chop.MID,7,6,1,,,,3 4 5
peterson_you_look_good_to_me.mid,7,1,4,,,,2 3
PICK_YOURSELF_UP.MID,7,6,1,,,,3
PLAYED_TWICE.MID,7,6,1,,,,3
POINCIANA.MID,7,6,1,,,,3 4
POLKA_DOTS_AND_MOONBEAMS.MID,7,6,1,,,,3
POLKA_DOTS_AND_MOONBEAMS_B.MID,7,6,1,,,,3
Poor_Butterfly.MID,7,6,1,,,,3 4
porter_begin_the_begin_2.mid,18,7 9,5,,,,6 8 10 11
Power_Choralerna.MID,7,6,1,,,,3 4 7
Prelude.MID,7,6,1,,,,3 4 5
PRELUDE_TO_A_KISS.MID,7,6,1,,,,3
prism_SE.MID,7,6,1,,,,3 4 5
PROUD_MARY.MID,7,6,1,,,,3 4
PUT_ON_A_HAPPY_FACE.MID,7,6,1,,,,3
QUI_ES_TU.MID,7,6,1,,,,3 4 5
quick.mid,8,1 3 4,5,,,,6 7
Radar_Love_Golden_Earrin.MID,7,6,1,,,,3 4
Recado.MID,15,6 8 11,1,,,,3 4 5 9 10 14 15
RECADO_BOSSA_NOVA.MID,7,6,1,,,,3 4 5
Red_roses_for_a_blue_lady.MID,7,6,1,,,,3 4
RED_TOP.MID,7,6,1,,,,3
RHYTHM_A_NING.MID,7,6,1,,,,3
Riders_On_The_Storm_The_Do.MID,7,6,1,,,,3 4
rippingtons_the_aspen.mid,37,12 17 20 22,11,,,,10 13 14 15 16 18 19 21 23
rippingtons_the_hide_away.mid,36,11 12 13 14 19,10,16,17,,9 15 16 17 18
ritenour_lee_early_am_attitude.mid,5,4,3,,,,2
ritenour_lee_sugar_loaf_express.mid,26,3 7,1,,,,2 4 5 6
RIVERBOAT.MID,7,6,1,,,,3 4 5
rndmngt.mid,19,4 5,1,,,,2 3
ROCKIN_ROBIN.MID,7,6,1,,,,3 4
RockMeBaby.mid,7,2 5 7,4,,,,1 3
RODGERS_HART_COLLAGE_Om.MID,7,6,1,,,,3 4
rodgers_hart_my_funny_valentine_2.mid,12,7 8,5,,,,6
rodgers_i_didnt_know_what_time_it_was.mid,3,3,1,,,,
Rose_Room.MID,7,6,1,,,,3 4
ROSETTA.MID,7,6,1,,,,3
ROUND_MIDNIGHT.MID,7,6,1,,,,3 4 5
route66.mid,16,7 8 9,5,,,,6
ROUTE_66.MID,7,6,1,,,,3
Sack_of_Woe.MID,7,6,1,,,,3
sade_by_your_side.mid,13,5,3,,,,4 6 7 8 9 10 12 13
sade_smooth_operator_xg.mid,18,1 4,2,,,,3 5 6 7 8 10
SAMBA_BEAT.MID,7,6,1,,,,3 4
sanborn_maputo.mid,10,10,2,,,,1 3 4 5 6 7 8
santana_samba_pa_ti_xg.mid,19,4,5,,,,6 7
Satin_Doll.MID,7,6,1,,,,3 4 5
Saving_All_my_Love_for_You.MID,7,6,1,,,,3 4 5
SCARBOROUGH_FAIR.MID,7,6,1,,,,3 4 5
scars_xstatic_slippery_floor_xg.mid,17,1,3,,,,2 4 5 6 7 11 12 13 14 15 16
scofield_paul_you_are_under_arrest.mid,6,1 2,4,,,,3
SCRAPPLE_FROM_THE_APPLE.MID,7,6,1,,,,3
Sebastian.MID,7,6,1,,,,3 4 5 7
SECOND_HAND_ROSE.MID,7,6,1,,,,3
sedih.MID,7,6,1,,,,3 7
September_in_the_Rain.MID,7,6,1,,,,3
SEPTEMBER_SONG.MID,7,6,1,,,,3
seven.mid,7,4,3,,,,2
shakatak_easier_said.mid,8,2,1,,,,3 4 5
shakatak_nightbirds.mid,11,2 5 10 11,1,,,,3 4 6 7 8
SHE_LOVES_YOU.MID,7,6,1,,,,3 4 5
Shes_Funny_That_Way.MID,7,6,1,,,,3 4 5
shorter_wayne_footprints.mid,6,3,1,,,,4 6
SIDE_BY_SIDE.MID,7,6,1,,,,3
SINCE_I_FELL_FOR_YOU.MID,7,6,1,,,,3 4 5
sinceIfell.mid,9,7,9,,,,3 4 5 6 8
SINCERLY.MID,7,6,1,,,,3
singleton_snyder_kaempfert_moon_over_naples.mid,28,4 6 9 10,2,,,,3 5 7 8 11 12 13 14 15
Slow_Hot_Wind.MID,7,6,1,,,,3 4 5
SMALL_HOTEL_THERES_A.MID,7,6,1,,,,3
SMOKE_GETS_IN_YOUR_EYES.MID,7,6,1,,,,3
SOFTLY_AS_IN_A_MORNING_SUNR.MID,7,6,1,,,,3 4
SOLAR.MID,7,6,1,,,,3
SOLITUDE.MID,7,6,1,,,,3
Some_Day_My_Prince_Will_Com.MID,7,6,1,,,,3 4 5
someday.mid,7,6,2,,,,1
someday2.mid,17,4 5,2,,,,1
Someday_my_prince_will_come.MID,7,6,1,,,,3 4
SOMEDAY_YOULL_BE_SORRY.MID,7,6,1,,,,3
SOMETIMES_WHEN_WE_TOUCH.MID,7,6,1,,,,3 4 5
Somewhere_over_the_rainbow.MID,7,6,1,,,,3 4 5
somewhere_over_the_rainbow2.mid,10,10,5,,,,2 3 4 6 7
sonata4vc.mid,6,5,3,,,,1 6
sonny_rollins_airegin_2.mid,19,7 8 9 10 11 12,5,,,,6
soon.mid,8,6,7,,,,1 8
SOPHISTICATED_LADY.MID,7,6,1,,,,3
SOUL_EYES.MID,7,6,1,,,,3 4 5
SPEAK_LOW.MID,7,6,1,,,,3
SPEAK_NO_EVIL.MID,7,6,1,,,,3
speaklo3.mid,7,,1 6,,,,2
special_efx_santa_barbara_beach.mid,8,5 6 7,2,,,,1 3 8
SpLACh.mid,10,1 3 4 8,6,,,,2 5 9
Splanky.MID,20,6 8 9 10 11 12 15 16 17 18 19 20,1,,,,3
SPOSIN.MID,7,6,1,,,,3
SPRING_IS_HERE.MID,7,6,1,,,,3
spyro_gyra_little_linda.mid,21,9 13,10,,,,7 8 11 12
St._Louis_Blues_W.C.Han.MID,7,6,1,,,,3
STABLEMATES.MID,7,6,1,,,,3
Stairway_to_Heaven_Led_Zep.MID,7,6,1,,,,3 4 5
STAR_CROSSED_LOVERS.MID,7,6,1,,,,3
STAR_EYES.MID,7,6,1,,,,3
STARDUST_with_Verse.MID,7,6,1,,,,3
stern_55dive.mid,4,3 4,2,,,,
stern_chromazone2.mid,15,2 3,9,,,,4 5 7 8
Steves_sauce.MID,7,6,1,,,,3
STOLEN_MOMENTS.MID,7,6,1,,,,3
STOMPIN_AT_THE_SAVOY.MID,7,6,1,,,,3
STORMY_WEATHER.MID,7,6,1,,,,3
STRANGE.MID,7,6,1,,,,3 4
STRANGERS_IN_THE_NIGHT.MID,7,6,1,,,,3 4
Sugar.MID,12,7 9 12,1,,,,3 10 11
SUMMERTIME.MID,7,6,1,,,,3 4 5
Sunrise_Serenade.MID,7,6,1,,,,3 4 5
SUNSET_MOOD.MID,7,6,1,,,,3 4 5
suzanne_vega_toms_diner_1.mid,20,8,6,,,,7 9
sweet_and_lovely.mid,5,,2,,,,1
SWEET_DREAMS.MID,7,6,1,,,,3 4 5
Sweet_Georgie_Fame.MID,7,6,1,,,,3 4
Sweet_Lorraine.MID,7,6,1,,,,3 4 5
Sweet_Transvestite.MID,7,6,1,,,,3 4 5
Swing42.mid,15,3 4 5 6,8,,,,7 10
SWINGIN_SHEPHERD_BLUES.MID,7,6,1,,,,3
Swinging_Shepherd_Blues.MID,7,6,1,,,,3
Take_Five.MID,7,6,1,,,,3
TakinAC.mid,3,,1,,,,2
tassara_george_double_gemini.mid,13,3 4 5,1 2,,,,
Tears_in_Heaven.MID,7,6,1,,,,3 4 7
Teentown.mid,8,4 5 6,1,,,,2 3 7
TENDERLY.MID,7,6,1,,,,3 4
THATS_FOR_YOU.MID,7,6,1,,,,3 4 5
Thats_Life.MID,7,6,1,,,,3 4 5
THE_ANGELS.MID,7,6,1,,,,3 4 5
THE_BEE_Copyrite_1997_by.MID,7,6,1,,,,3 4 5
The_Best_Is_Yet_To_Come.MID,7,6,1,,,,3
The_Best_Is_Yet_To_Come_B.MID,7,6,1,,,,3 4 5
The_Best_Things_In_Life_A.MID,7,6,1,,,,3 4
THE_DOLPHIN.MID,7,6,1,,,,3 4 5
THE_DUKE.MID,7,6,1,,,,3
The_End_Of_The_World.MID,7,6,1,,,,3 5
The_Entertainer_Rag_Joplin.MID,7,6,1,,,,3 4 5
The_Flintstones_Guy_Lebui.MID,7,6,1,,,,3
THE_GODFATHER.MID,7,6,1,,,,3 4 5
The_Good_Life.MID,7,6,1,,,,3 4 5
The_Gypsy.MID,7,6,1,,,,3 4 5
THE_HORIZON_OF_MY_DREAM.MID,7,6,1,,,,3 4 5
The_Letter_Boxtops_Joe.MID,7,6,1,,,,3 4 5
THE_NEARNESS_OF_YOU.MID,7,6,1,,,,3
The_Night_Has_A_Thousand_Ey.MID,7,6,1,,,,3 4
THE_PARTYS_OVER.MID,7,6,1,,,,3
THE_RISING_WALTZ.MID,7,6,1,,,,3 4 5
the_road_untravelled.mid,10,8 9,7,,,,5 6
The_Rose.MID,7,6,1,,,,3 4 5
The_Shadow_of_Your_Smile.MID,7,6,1,,,,3 4 5
THE_SHEIK_OF_ARABY.MID,7,6,1,,,,3
The_Surrey_With_The_Fring.MID,7,6,1,,,,3 4 5
The_Way_Fastball.MID,10,7 9 10,1,,,,3 4 5 6
The_Way_You_Look_Tonight.MID,7,6,1,,,,3
THE_WIND.MID,7,6,1,,,,3 4 5
THERE_IS_NO_GREATER_LOVE.MID,7,6,1,,,,3 4 5
Theres_A_Tear_In_My_Beer.MID,7,6,1,,,,3
THEY_ALL_LAUGHED.MID,7,6,1,,,,3
They_Cant_Take_That_Away_F.MID,7,6,1,,,,3
thielemans_bluesette_2.mid,7,4,3,,,,2
thielmans_autumn_in_new_york_xg.MID,17,3 4 5,1,,,,2 6 7
THINK_OF_ONE.MID,7,6,1,,,,3
THOUGHTS_OF_YOU.MID,7,6,1,,,,3 4 5
Time_Remembered.MID,7,6,1,,,,3 4 5
tito_puentes_cherry_pink.mid,21,7 8 9 10 11 12 21,5,,,,6
tito_puentes_especial.mid,16,1 6 7,15,,,,2 3 4 5 8 9 10 11 12 13 14
TOO_LATE_BABY_ITS.MID,7,6,1,,,,3 4 5
TOTAL_ECLIPSE_OF_THE_HEART.MID,7,6,1,,,,3 4 5
TOUCH_OF_YOUR_LIPS.MID,7,6,1,,,,3
Triste.MID,9,6 9,1,,,,3
Triste2.mid,11,3,4,,,,5 6 7 8
tristeza.mid,17,3,2,,,,1 4 5 6 7 8
TRUE_LOVE.MID,7,6,1,,,,3 4
Tune_Up.MID,7,6,1,,,,3
Two_sleepy_people.MID,7,6,1,,,,3 4 5
UGETSU.MID,7,6,1,,,,3
Undecided.MID,7,6,1,,,,3 4 5
UNDER_THE_BOARDWALK.MID,7,6,1,,,,3 4 5
Unforgettable.MID,7,6,1,,,,3 4
UNITY_VILLAGE_Excercise_#6.MID,7,6,1,,,,3 4 5
Untitled.MID,7,6,1,,,,3
Up_Jumped_Spring.MID,7,6,1,,,,3 4
uzeb_cool_it.mid,12,9 10 11 12,2 3 4,,,,5 6 7 8
VAYA_CON_DIOS.MID,7,6,1,,,,3 4 5
Vegaswk.mid,16,6 7 8,2,,,,3 4 5
Venutian_Rhythm.MID,7,6,1,,,,3
veryearly.mid,11,1,3,,,,2
volkov_a_acoustic_childhood_xg.mid,12,7,8,,,,1 2 3 4 6 10
Waar_de_blanke_top.MID,7,6,1,,,,3 4 5
Walk_on_by.MID,7,6,1,,,,3 4 5
WALKIN_AFTER_MIDNIGHT.MID,7,6,1,,,,3 4 5
warfield_tom_you_got_what_you_wanted_xg.mid,21,4 5,1,,,,2 3 6 7 8 9 11 12
warren_chattanooga_choo_choo_2.mid,16,7 9 10 11,5,,,,6 8 12
WAVE.MID,7,6,1,,,,3 7
Wave3.mid,9,3 7,4,,,,5 6
WE_ARE_THE_PEOPLE.MID,7,6,1,,,,3 4
weasel.mid,15,3 6 7 8 9,2,,,,1 4 5
WERE_GOING_ON_A_TOUR.MID,7,6,1,,,,3 4
What_A_Diffrence_A_Day_M.MID,7,6,1,,,,3 4 5
WHAT_AM_I_DOIN_HERE_TO_NIG.MID,7,6,1,,,,3 4 5
What_Kind_Of_Fool_Am_I.MID,7,6,1,,,,3 4 5
When_its_sleepy_time_down.MID,7,6,1,,,,3 4 5
WHEN_SUNNY_GETS_BLUE.MID,7,6,1,,,,3
WHEN_YOU_LOOK_AT_ME.MID,7,6,1,,,,3 4 5
When_your_lover_has_gone.MID,7,6,1,,,,3 4 5
When_Youre_Smilin.MID,7,6,1,,,,3 4 5
WHEN_YOURE_SMILING.MID,7,6,1,,,,3
whispernot.mid,17,3 4 5,2,,,,1
WHO_ARE_YOU.MID,7,6,1,,,,3 4 5
WHO_WHAT_WHY.MID,7,6,1,,,,3 4 5
WHY_DID_HAVE_TO_FIND_ROMANC.MID,7,6,1,,,,3 4 5
wild_west_classy_lady_xg.mid,17,6 7,1,,,,3 4 5
wild_west_jazzy_bossa_nova_baby.mid,8,6 7,1,,,,3 4 5 8
Wind_Beneath_My_Wings.MID,7,6,1,,,,3 4 5
WINTERLUDE.MID,7,6,1,,,,3 4 5
Witchcraft.MID,7,6,1,,,,3 4 5
Without_You_Maria_Carey.MID,11,7 9,1,,,,3 4 5 10 11
Woods1G.MID,20,16 17,,,,,18 19
world.mid,30,16,2,,,,3 4 5 6 7 8 9 10 11 12 13 14 15
Wrap_your_trubbels_in_dream.MID,7,6,1,,,,3
WRY_ON_THE_ROCKS.MID,7,6,1,,,,3 4
WWHappens.mid,30,16,2,,,,3 4 5 6 7 8 9 10 11 12 13 14 15
xmas.mid,6,2,5,,,,1 3
yellow_jackets_mile_high.mid,18,6 7,2 10,,,,1 3 4 8 9
YESTERDAY_IS_GONE.MID,7,6,1,,,,3 4 5
YESTERDAYS.MID,7,6,1,,,,3 4 5
Yesterdays_Kern.MID,7,6,1,,,,3 4 5
YOU_ARE_TOO_BEAUTIFUL.MID,7,6,1,,,,3
You_brought_a_new_kind_of_l.MID,7,6,1,,,,3 4
YOU_DONT_KNOW_WHAT_LOVE_IS.MID,7,6,1,,,,3
YOU_GOT_US.MID,7,6,1,,,,3 4
YOU_SEND_ME.MID,7,6,1,,,,3 4 5
you_stepped_out_of_a_dream.mid,3,,2,,,,1
YOU_TOOK_ADVANTAGE_OF_ME.MID,7,6,1,,,,3
You_Win_Again.MID,7,6,1,,,,3
YOUNGER_THAN_I.MID,7,6,1,,,,3 4 5
Your_Cheatin_Heart.MID,7,6,1,,,,3 4
YOUR_MAMA_DONT_DANCE.MID,7,6,1,,,,3 4
YOURE_BREAKING_MY_HEART.MID,7,6,1,,,,3 4 5
Youre_The_Cream_In_My_Co.MID,7,6,1,,,,3 4 5
youstep.mid,3,,2,,,,1
YOUVE_CHANGED.MID,7,6,1,,,,3
Youve_Got_A_Friend.MID,7,6,1,,,,3 4 5
yuarrest.mid,6,1 2,4,,,,3
