"Nombre_fichero",N_Pistas,melody,bass,piano_rh,piano_lh,mixdown,accomp
hendersom_dixon_bye_bye_blackbird.mid,30,4 5 6 9,2,,,,3 7 8 10 11 12 13 14 15 16
henderson_joe_black_narcissius.mid,7,1 2,4,,,,3
henken_sascha_beyond_the_skies_xg.mid,9,,,,,9,9
herbie_hancock_watermelon_man_xg.mid,14,5 6 9,1 2,,,,3 4 7 8 11
Here.mid,11,5,6,,,,1 3 4
HERE_COMES_THE_SUN.MID,7,6,1,,,,3 4
HERE_THERE_AND_EVERYWHERE.MID,7,6,1,,,,3 4 5
HERES_THAT_RAINY_DAY.MID,7,6,1,,,,3
HERES_TO_YOU.MID,7,6,1,,,,3 4 5
HES_GOT_THE_WHOLE_WORLD_IN.MID,7,6,1,,,,3 4 5
HEY_JUDE.MID,7,6,1,,,,3 4
HEY_MISTER.MID,7,6,1,,,,3 4
HEY_THERE.MID,7,6,1,,,,3
High_Society_Steele_Melros.MID,7,6,1,,,,3 4 5
Hommage_a_Enelram_Astening.MID,7,6,1,,,,3 4 5
honey.MID,6,,3,,,,2
HONEYSUCKLE_ROSE.MID,7,6,1,,,,3 4 5
hornfunk.mid,19,1 3 5,4 15,,,,2 6 7 8 9 13 14 16
Hou_vol.MID,7,6,1,,,,3 4 5 7
HOUSE_OF_JADE.MID,7,6,1,,,,3
HOW.mid,9,5,3,,,,2 4
HOW_ABOUT_YOU.MID,7,6,1,,,,3
HOW_ABOUT_YOUJimmy_van_H.MID,7,6,1,,,,3 4 5
How_deep_is_the_ocean.MID,7,6,1,,,,3 4 5
HOW_DEEP_IS_YOUR_LOVE.MID,7,6,1,,,,3 4 5
HOW_HIGH_THE_MOON.MID,7,6,1,,,,3 4 5
HOW_INSENSITIVE.MID,7,6,1,,,,3 4 5
HOW_LONG_HAS_THIS_BEEN_GOIN.MID,7,6,1,,,,3
HOW_SWEET_IT_IS_TO_BE_LOVED.MID,7,6,1,,,,3 4 5
HowIns.mid,17,2 3 10,4,,,,5 6 7 8 9
I_cant_believe_that_youre.MID,7,6,1,,,,3 4 5
I_Cant_Get_Started.MID,7,6,1,,,,3
I_CANT_GIVE_YOU_ANYTHING_B.MID,7,6,1,,,,3 4 5
I_CANT_HELP_FALLING_IN_LOV.MID,7,6,1,,,,3 4 5
I_COULD_HAVE_DANCED_ALL_NIG.MID,7,6,1,,,,3 4
I_Could_Write_a_Book.MID,7,6,1,,,,3 4
I_COVER_THE_WATERFRONT.MID,7,6,1,,,,3
I_CRIED_FOR_YOU.MID,7,6,1,,,,3 4 5
I_DONT_KNOW_WHY.MID,7,6,1,,,,3
I_DONT_WANT_TO_SAY_GOOD_BY.MID,7,6,1,,,,3 4 5
I_FALL_TO_PIECES.MID,7,6,1,,,,3 4 5
I_Got_It_Bad.MID,7,6,1,,,,3 4 5
I_GOT_RHYTHM.MID,7,6,1,,,,3
I_HEAR_A_RHAPSODY.MID,7,6,1,,,,3
I_JUST_CALLED_TO_SAY_I_LOVE.MID,7,6,1,,,,3 4 5
I_Left_My_Heart_In_San_Fr.MID,7,6,1,,,,3 4
I_LEFT_MY_HEART_IN_SAN_FRAN.MID,7,6,1,,,,3
I_LET_A_SONG_GO_OUT_OF_MY.MID,7,6,1,,,,3
I_Love_You.MID,7,6,1,,,,3 4 5
I_love_you_just_the_way_you.MID,7,6,1,,,,3
I_Need_A_Saviour_Kenny_Mar.MID,7,6,1,,,,3
I_REMEMBER_CLIFFORD.MID,7,6,1,,,,3
I_REMEMBER_YOU.MID,7,6,1,,,,3
I_SAW_HER_STANDING_THERE.MID,7,6,1,,,,3 4 5
I_SHALL_PASS_THIS_WAY_BUT_O.MID,7,6,1,,,,3 4 5
I_SHOULD_CARE.MID,7,6,1,,,,3 4 5
I_SURRENDER_DEAR.MID,7,6,1,,,,3
I_THOUGHT_ABOUT_YOU.MID,7,6,1,,,,3
I_THOUGHT_ABOUT_YOU_JvH.MID,7,6,1,,,,3 4 5
I_Want_a_Little_Girl.MID,7,6,1,,,,3
I_WANT_TO_HOLD_YOUR_HAND.MID,7,6,1,,,,3 4
I_WILL_WAIT_FOR_YOU.MID,7,6,1,,,,3 4 5
I_WISH_YOU_LOVE.MID,7,6,1,,,,3 4 5
I_WONT_DANCE.MID,7,6,1,,,,3
I_WRITE_THE_SONGS.MID,7,6,1,,,,3 4 5
IALikeBeingInLove.mid,3,,2,,,,1
ICARUS.MID,7,6,1,,,,3 4 5
Ice_Cream_King_Mole_Johnso.MID,7,6,1,,,,3 4 5
ICWABook.mid,4,3,2,,,,1
Idkwhtime.mid,3,3,1,,,,
IF_I_FELL.MID,7,6,1,,,,3 4
If_I_had_you.MID,7,6,1,,,,3 4 5
IF_lyrics_expanded.MID,7,6,1,,,,3 4 5
IF_YOU_COULD_SEE_ME_NOW.MID,7,6,1,,,,3
IF_YOU_NEVER_COME_TO_ME.MID,7,6,1,,,,3 4 5
IGrownAcc2HF.mid,3,,2,,,,1
Ik_zoek_je.MID,7,6,1,,,,3 4 5
ILL_BE_AROUND.MID,7,6,1,,,,3
ILL_BE_SEEING_YOU.MID,7,6,1,,,,3 4 5
ILL_GET_BY.MID,7,6,1,,,,3
Ill_Get_By_As_Long_As_I.MID,7,6,1,,,,3 4 5
Ill_Never_Smile_Again.MID,7,6,1,,,,3 4 5
ILL_REMEMBER_APRIL.MID,7,6,1,,,,3 4 5
IM_A_FOOL_TO_WANT_YOU.MID,7,6,1,,,,3
IM_ALL_SMILES.MID,7,6,1,,,,3 4
IM_BEGINNING_TO_SEE_THE_LI.MID,7,6,1,,,,3 4 5
Im_Confessin_That_I_Lov.MID,7,6,1,,,,3 4 5
Im_Glad_There_Is_You.MID,7,6,1,,,,3 4 5
IM_IN_THE_MOOD_FOR_LOVE.MID,7,6,1,,,,3
Im_in_the_mood_for_swing.MID,7,6,1,,,,3
IM_STUCK_WITH_YOU.MID,7,6,1,,,,3 4
IM_WALKIN.MID,7,6,1,,,,3 4
IMAGINATION.MID,7,6,1,,,,3
IMAGINATION_J.van_Heusen.MID,7,6,1,,,,3
IMPRESSIONS.MID,7,6,1,,,,3
Impressions2.mid,4,4,1,,,,3
In_A_Mellow_Tone.MID,7,6,1,,,,3 4
IN_A_MELLOWTONE.MID,7,6,1,,,,3
in_love_with_night.mid,8,2 6 8,3,,,,5
In_the_Kingdom_Whitecross.MID,7,6,1,,,,3
IN_THE_STILL_OF_THE_NIGHT.MID,7,6,1,,,,3 4 5
IN_WALKED_BUD.MID,7,6,1,,,,3
In_Your_Own_Sweet_Way.MID,7,6,1,,,,3
IN_YOUR_OWN_SWEET_WAY_w_8.MID,7,6,1,,,,3
incognito_after_the_fall.mid,7,1 2,3,,,,4 5 6
incognito_deep_waters.mid,14,2 3 7 9,11,,,,4 5 6 8 10
incognito_dont_you_worry_about_a_thing.mid,12,4,2,,,,1 3 5 6 7 8 10 11 12
incognito_still_a_friend_of_mine.mid,11,,3,,,,2 4 5 6 7 8 9
INDIANA_BACK_HOME_AGAIN_IN.MID,7,6,1,,,,3
ineverknew.mid,3,,2,,,,1
INNER_URGE.MID,7,6,1,,,,3 4
Interplay.MID,7,6,1,,,,3 7
INVITATION.MID,7,6,1,,,,3
IPANEMA_THE_GIRL_FROM.MID,7,6,1,,,,3 4 5
ISaidItbefore.mid,11,,1,,,,3
ISNT_IT_ROMANTIC.MID,7,6,1,,,,3
ISNT_SHE_LOVELY.MID,7,6,1,,,,3 4 5
ISOTOPE.MID,7,6,1,,,,3
ISRAEL.MID,7,6,1,,,,3
IT_COULD_HAPPEN_TO_YOU.MID,7,6,1,,,,3
It_had_to_be_you.MID,7,6,1,,,,3 4 5
It_hurts_me_to.MID,7,6,1,,,,3
It_Might_As_Will_Be_Sprin.MID,7,6,1,,,,3 4 5
It_Only_Hurts_For_A_Little.MID,7,6,1,,,,3 4
ITS_IMPOSSIBLE.MID,7,6,1,,,,3 4 5
ITS_MY_BIRTHDAY.MID,7,6,1,,,,3 4 5
Its_Not_For_Me_To_Say.MID,7,6,1,,,,3 4 5
ITS_NOW_OR_NEVER.MID,7,6,1,,,,3 4 5
Its_Only_a_Paper_Moon.MID,7,6,1,,,,3
ITS_YOU_OR_NO_ONE.MID,7,6,1,,,,3
itsallright.mid,5,5,1,,,,4
Ive_Heard_That_Song_Befo.MID,7,6,1,,,,3 4 5
JACKIE_ING.MID,7,6,1,,,,3
jackson_joe_the_steppin_out.mid,14,6 7,1,,,,2 3 4 5
JAMAICA_FAREWELL.MID,7,6,1,,,,3 4 5
jamiroquai_canned_heat.mid,8,1,7,,,,2 3 4 5
jazz_angels_xg.mid,18,8,2,,,,1 3 4 5 6 7 10
JE_VOUS_AIME_BEACOUP_DARLI.MID,7,6,1,,,,3 4 5
JEAN.MID,7,6,1,,,,3 4 5
jenkins_gordon_goodbye.mid,9,4 5 7,2,,,,3 6 9
jim_croce_bad_bad_leroy.mid,10,7,2 6,,,,1 3 4 5
JINRIKSHA.MID,7,6,1,,,,3 4
jobim_a_felicidade.mid,7,6 7,1,,,,3 4 5
jobim_amor_em_paz.MID,7,4,2,,,,1 3 5 6
jobim_corcovado.mid,16,5 6 7 8,2,,,,1 3 4 9 11 12 13 14 15 16
jobim_desafinado2.mid,6,4 5,1,,,,3
jobim_desafinado_2.mid,12,5,2,,,,1 3 4
jobim_desafinado_4.mid,10,4 5 8 9,1,,,,2 3 6
jobim_girl_from_ipanema_1.mid,7,1,2,,,,3 4
jobim_girl_from_ipanema_2.MID,16,4 6 7,2,,,,1 3 5 8
JOHNNY_B._GOODE.MID,7,6,1,,,,3 4 5
Johnny_One_Note.MID,7,6,1,,,,3 4 5
johnston_arthur_pennies_from_heaven.mid,15,1 4,2,,,,3 5 6 10 11
johny_lee_hooker_boom_boom.mid,9,3 4 8,2,,,,1 5 6 7
jones_cropper_green_onions.mid,15,8 9 10,5,,,,6 7 14 15
jones_thad_big_dipper.mid,31,19 20 21 24,17,,,,18 22 23 25 26 27 28 29 30 31
jones_thad_little_pixie_II.mid,28,16 17 18 19 21 22 23 24,14,,,,15 20 25 26 27 28
JORDU.MID,7,6,1,,,,3
JOSIE.MID,7,6,1,,,,3 4 5
JOY_SPRING.MID,7,6,1,,,,3
JOY_TO_THE_WORLD.MID,7,6,1,,,,3 4 5
joyed.mid,14,3 6 7,1 14,,,,2 4 5 8 10 11 12 13
JoySpring.mid,3,,2,,,,1
JU_JU.MID,7,6,1,,,,3 4
Jump_Monk.MID,7,6,1,,,,3
JUMPIN_JACK_FLASH.MID,7,6,1,,,,3 4
Just_A_Few_by_Shorty_Rogers.MID,7,6,1,,,,3
JUST_FRIENDS.MID,7,6,1,,,,3 4 5
Just_In_Time.MID,7,6,1,,,,3 4 5
JUST_THE_WAY_YOU_ARE.MID,7,6,1,,,,3 4 5
JUST_THE_WAY_YOU_LOOK_TONIG.MID,7,6,1,,,,3
Justfren.mid,15,7 8 9 10 11,5,,,,6
Justjazz.mid,16,3 4 5,2,,,,6 7 8 9 10
JustOneG.MID,30,4 6 9 10,2,,,,3 5 7 8 11 12 13 14 15 16
KANSAS_CITY.MID,7,6,1,,,,3 4 5
kaper_invitation.mid,5,4,3,,,,2
KathysWaltz.mid,9,8 9,1,,,,7
KEEP_A_KNOCKIN.MID,7,6,1,,,,3 4
kelly_d_chillie.mid,15,1 5,4,,,,2 3 8 9 10 11 12
kenny_g_songbird.mid,14,11 12,3,,,,4 5 6 7 8 9 10
kern_all_the_things_you_are.mid,6,4 5,1,,,,3
kicker2.mid,10,1 10,2 8,,,,7
Killer_Joe.MID,7,6,1,,,,3 4
Killer_Queen.MID,7,6,1,,,,3 4 5
killerjoe.mid,18,4 5 6 7 8 10,2,,,,3 9
KILLING_ME_SOFTLY.MID,7,6,1,,,,3 4 5
KING_OF_THE_ROAD.MID,7,6,1,,,,3 4 5
Knock_Three_Times_Medley.MID,7,6,1,,,,3 4
kool_the_gang_too_hot.mid,23,3,2,,,,1 4 5 6 7
kosma_mercer_those_autumn_leaves_1.mid,10,,4,,,,3 6
koz_dave_you_make_me_smile.mid,15,3 8,4,,,,1 2 5 6 7
kwasnik_john_trouble_in_mind.mid,9,,,,,,1 2
La_Champagne.MID,7,6,1,,,,3 4 5
LADY_BE_GOOD.MID,7,6,1,,,,3
LADY_BIRD.MID,7,6,1,,,,3
LADY_IS_A_TRAMP.MID,7,6,1,,,,3
Lament.MID,7,6,1,,,,3 4 5 7
LAND_OF_DREAMS.MID,7,6,1,,,,3 4 5
LAURA.MID,7,6,1,,,,3 4 5
LauraG.mid,6,1 2,6,,,,3 4 5
LAZYBIRD.MID,7,6,1,,,,3 4
LBirdland.mid,6,3 4 5,2,,,,1
LE_SIROP_DERABLE.MID,7,6,1,,,,3 4 5
Les_Paul.MID,7,6,1,,,,3 4 5
Let_It_Be_The_Beatles.MID,7,6,1,,,,3
Let_It_Grow_Eric_Clapton.MID,7,6,1,,,,3 4 5
LET_THE_FOUR_WINDS_BLOW.MID,7,6,1,,,,3 4
Let_There_Be_Love.MID,7,6,1,,,,3 4 5
Lets_Call_The_Whole_Thing.MID,7,6,1,,,,3 4 5
LETS_COOL_ONE.MID,7,6,1,,,,3
LETS_DO_LUNCH_SOMETIME.MID,7,6,1,,,,3 4 5
Lets_Fall_In_Love.MID,7,6,1,,,,3 4 5
LETS_FORM_A_COMMITTE.MID,7,6,1,,,,3 4 5
level_42_children_say.mid,28,7 14,1,,,,2 3 4 5 6 8 9 10 11 12 13
lewis_how_high_the_moon.mid,15,7 8 9 10 11,5,,,,6
LibertyCity.mid,12,2 3 4 5 9,1 12,,,,6 7 8 11
LIGHT_MY_FIRE.MID,7,6,1,,,,3 4 5
Light_My_Fire_The_Doors.MID,7,6,1,,,,3 4
Lightly_in_the_Basie_style.MID,7,6,1,,,,3 4 5 7
LIKE_A_LOVER.MID,7,6,1,,,,3 4 5
LIKE_SOMEONE_IN_LOVE.MID,7,6,1,,,,3
LIKE_SOMEONE_IN_LOVE_JvH.MID,7,6,1,,,,3 4 5
LilDarlin.MID,12,3 4 11,1,,,,2 5 6 7 9 10 12
LIMEHOUSE_BLUES.MID,7,6,1,,,,3
LINDA_POLKA.MID,7,6,1,,,,3 4
LITTLE_GIRLS.MID,7,6,1,,,,3 4 5
LITTLE_ROTTIE_TOOTIE.MID,7,6,1,,,,3
LITTLE_TOWN_NAMED_PARIS.MID,7,6,1,,,,3 4 5
Little_Waltz.MID,7,6,1,,,,3 4 5
LittlePixieG.MID,29,4 5 9 10 11 12,2,,,,3 6 7 8 13 14 15 16
LJ.MID,7,6,1,,,,3 4 5
loesser_if_i_were_a_bell.mid,4,,2,,,,1
loesser_luck_be_a_lady.mid,15,4,2,,,,1 3 5 6 7 8 9 11 12 13 14 15
LONG_AGO_AND_FAR_AWAY.MID,7,6,1,,,,3
LONG_AND_WINDING_ROAD_THE.MID,7,6,1,,,,3 4 5
Look_for_the_silver_lining.MID,7,6,1,,,,3 4 5
LOOK_TO_THE_SKY.MID,7,6,1,,,,3 4 5
lorber_jeff_black_ice.mid,16,3 4,1,,,,2 5
lorber_jeff_grasshopper.mid,10,4,2 3 8,,,,1 5 6 7 9
lorber_jeff_night_love.mid,8,4,2,,,,1 3 5 6 7
LOST_ONE.MID,7,6,1,,,,3 4 5
Love_For_Sale.MID,7,6,1,,,,3
LOVE_IN_THE_NICK_OF_TIME.MID,7,6,1,,,,3 4 5
Love_is_Blue_A._Popp_P.MID,7,6,1,,,,3 4
LOVE_LETTERS_IN_THE_SAND.MID,7,6,1,,,,3 4 5
LOVE_ME_TENDER.MID,7,6,1,,,,3 4 5
LOVE_WILL_KEEP_US_TOGETHER.MID,7,6,1,,,,3 4 5
Lovehere.mid,17,3 4 8,2,,,,1 5 6 7 9 11
LoveMachine.mid,5,4,2,,,,1 3
LOVER_MAN.MID,7,6,1,,,,3
Lovewalkedin.mid,3,3,1,,,,
ltblv_xg.mid,17,4,2,,,,1 3 5 6
LUCKY_SOUTHERN.MID,7,6,1,,,,3 4 5
lues_borgan_bens_blues.mid,4,,3,,,,2
lullaby.mid,17,8 11,2,,,,1 3 4 5 6 7 10
LULLABY_OF_BIRDLAND.MID,7,6,1,,,,3 4 5
Lullaby_of_the_leaves.MID,7,6,1,,,,3 4 5
LULUS_BACK_IN_TOWN.MID,7,6,1,,,,3
Lush_Life.MID,7,6,1,,,,3 4 5
Ma_Cherry_Amoure.MID,7,6,1,,,,3 4 5
Mack.mid,12,2 7 8,10,,,,1 3 4 5 6 9 11
maclellan_andy_munjiz_xg.mid,16,,2 11,,,,1 3 4 5 6 7 8 9 12 13 14 15 16
Mad_About_The_Boy.MID,7,6,1,,,,3 4 5
maffris_david_hot_salsa.mid,14,1 12,3 14,,,,2 4 5 6 7 13
MAIDEN_VOYAGE.MID,7,6,1,,,,3 4 5
maisquenada.mid,7,2 3 5,4,,,,1 6
MAJOONG.MID,7,6,1,,,,3 4 5
make_me_a_memory_grover_w.MID,7,6,1,,,,3 4 5
Make_Someone_Happy.MID,7,6,1,,,,3 4 5
MAME.MID,7,6,1,,,,3
MANANA.MID,7,6,1,,,,3 4 5
mancini_days_of_wine_and_roses.mid,3,,1,,,,3
Mandy.MID,9,6,1,,,,3 4 5 9
Mannix.mid,30,4 6 9 12,2,,,,3 5 7 8 10 11 13 14 15 16
Manteca.MID,7,6 7,1,,,,3 4 5
Maputo_see_memo.MID,7,6,1,,,,3 4 5
MARGIE.MID,7,6,1,,,,3
MARYS_BOYCHILD.MID,7,6,1,,,,3 4
MASQUERADE_THIS.MID,7,6,1,,,,3 4 5
MAXINE_4_bar_intro.MID,7,6,1,,,,3 4 5
mckenzie_i_thought_about_you.mid,5,,2,,,,1
MEAN_TO_ME.MID,7,6,1,,,,3
medit.mid,2,1,,,,,2
MEDITATION.MID,7,6,1,,,,3 4 5
Memories_of_Tomorrow.MID,7,6,1,,,,3 4 5
MEMORIES_OF_YOU.MID,7,6,1,,,,3
MEMPHIS.MID,7,6,1,,,,3 4 5
mendes_sergio_brasil66_mas_que_nada_xg.mid,10,1 6,2,,,,3 4 5 7 10
menilmuche.mid,13,4 5,2,,,,1 3
mercy_mercy_mercy.MID,7,6,1,,,,3 4 5 7
MERRILYNNE.MID,7,6,1,,,,3 4 5
metheny_better_days_ahead.mid,15,3 4 5 6,1,,,,2
metheny_every_summer_night.mid,17,1 5 6,3,,,,2 4 7 8 11 12
mezzoforte_egblues.mid,11,3 4 6,2,,,,1 5 7 8 9
mezzoforte_garden_party.mid,13,10 11 13,1 5,,,,2 4 6 7 12
mezzoforte_gazing_at_the_cloud.mid,7,4 6,2,,,,1 3 5
mezzoforte_later_on.mid,8,8,1,,,,3 4 5 6 7
michael_george_father_figure.mid,12,7,4,,,,1 2 3 5 6 8 9 11
MICHELLE.MID,7,6,1,,,,3 4 5
MIDNIGHT_BLUE.MID,7,6,1,,,,3 4
MIDNIGHT_SUN.MID,7,6,1,,,,3
Milenberg_Joys.MID,7,6,,,,,3
miles_davis_joshua.mid,6,3 4,1,,,,2
milesion.mid,16,2 13,3 15,,,,1 4 14
MILESTONES.MID,7,6,1,,,,3 4
miller_marcus_snakes.mid,11,1,2 3,,,,4 5 6 7 8 9 11
miller_phinnessee_theme_from_frasier.mid,30,18 20 23,15,,,,16 17 19 21 22 24 25 26 27 28 29 30
minorsw.mid,3,1,3,,,,2
mintzer_bob_papa_lip.mid,16,3 4 5 6,1,,,,2 7 8
MISSOURI_UNCOMPROMISED.MID,7,6,1,,,,3
MISTY.MID,7,6,1,,,,3
MIYAKO.MID,7,6,1,,,,3 4
Mnksmd.mid,6,2,3,,,,1 4 6
MOCKIN_BIRD_HILL.MID,7,6,1,,,,3 4 5
Mojave.MID,7,6,1,,,,3 4 5 7
Moment_notice.MID,7,6,1,,,,3
MOMENTS_NOTICE.MID,7,6,1,,,,3
MONKS_MOOD.MID,7,6,1,,,,3
montgomery_west_4_on_6.mid,16,,2,,,,3
MOOD_INDIGO.MID,7,6,1,,,,3
MOON_LOVE.MID,7,6,1,,,,3 4
MOON_RIVER.MID,7,6,1,,,,3 4 5
MOONGLOW.MID,7,6,1,,,,3
MOONLIGHT_AND_ROSES.MID,7,6,1,,,,3 4
MOONLIGHT_COCKTAIL.MID,7,6,1,,,,3
Moonlight_Cocktails.MID,7,6,1,,,,3
MOONLIGHT_IN_VERMONT.MID,7,6,1,,,,3 4 5
Moonlight_On_The_Ganges.MID,7,6,1,,,,3 4 5
Moonlight_Serenade.MID,7,6,1,,,,3 4 5
MOOSE_THE_MOOCHE.MID,7,6,1,,,,3
MORE.MID,7,6,1,,,,3 4 5
More_I_See_You_The.MID,7,6,1,,,,3
MORE_THAN_YOU_KNOW.MID,7,6,1,,,,3
More_Today_Than_Yesterday.MID,7,6,1,,,,3 4 5
MOST_EVRY_MORNING.MID,7,6,1,,,,3 4 5
move.mid,5,2,3,,,,1
MR._P.C..MID,7,6,1,,,,3
mwv_blues.mid,11,3,5,,,,1 2 4
MY_BLUE_HEAVEN.MID,7,6,1,,,,3 4 5
MY_FAVOURITE_THINGS.MID,7,6,1,,,,3 4
My_Foolish_Heart.MID,7,6,1,,,,3
My_funny_Valentine.MID,7,6,1,,,,3
MY_HEART_BELONGS_TO_DADDY.MID,7,6,1,,,,3
My_Heart_Sings.MID,7,6 7,1,,,,3
MY_LITTLE_SUEDE_SHOES.MID,7,6,1,,,,3
My_Melancholy_Baby.MID,7,6,1,,,,3
MY_OLD_FLAME.MID,7,6,1,,,,3 4 5
MY_ONE_AND_ONLY_LOVE.MID,7,6,1,,,,3 4 5
MY_ROMANCE.MID,7,6,1,,,,3
MY_SHINING_HOUR.MID,7,6,1,,,,3
MY_SHIP.MID,7,6,1,,,,3
My_son_calls_an_other_man_d.MID,7,6,1,,,,3 4 5
MY_SWEET_LORD.MID,7,6,1,,,,3 4 5
myfoolheart.mid,5,1 4,3,,,,2
MYSTERIOSO.MID,7,6,1,,,,3
NAIMA.MID,7,6,1,,,,3
naima95.mid,27,7,2,,,,4 5 6
Nancy.MID,7,6,1,,,,3 4 5
Nardis.MID,7,6,1,,,,3
Nardisg.mid,5,4 5,1,,,,
nat_king_cole_unforgatable.mid,7,6 7,1,,,,3 4 5
nat_king_cole_unforgatable_2.mid,9,4,2,,,,3 5 6 7
NATURE_BOY.MID,7,6,1,,,,3 4 5
NEARNESS_OF_YOU_THE.MID,7,6,1,,,,3 4 5
NEFERTITI.MID,7,6,1,,,,3
nestico_freckle_face.mid,30,18 23 24,16,,,,17 19 20 21 22 25 26 27 28 29 30
nestico_the_queen_bee.mid,29,17 19 22 23,15,,,,16 18 20 21 24 25 26 27 28 29
netbop.mid,4,,3,,,,2
NEVER_ON_A_SUNDAY.MID,7,6,1,,,,3 4 5
new_york_new_york.mid,10,1,2,,,,3 4 5 6 7 8
nguyen_le_zanzibar.mid,10,2 3 9,4,,,,1 8
NICAS_DREAM.MID,7,6,1,,,,3 4 5
Nice_Work_if_you_Can_get_it.MID,7,6,1,,,,3
Night_and_Day.MID,7,6,1,,,,3
NIGHT_DREAMER.MID,7,6,1,,,,3 4
Night_Has_A_THousand_Eyes.MID,7,6,1,,,,3
Night_of_white_satin.MID,7,6 7,1,,,,3 4 5
Nikita.MID,7,6,1,,,,3 7
No_fumes_mas.MID,7,6,1,,,,4 5
NO_MOON_AT_ALL.MID,7,6,1,,,,3
Nobodys_sweetheart.MID,7,6,1,,,,3 4
NoMoreBlues.mid,20,7 8,2,,,,3 4 5 6 9 10 11
NORWEGIAN_WOOD.MID,7,6,1,,,,3 4
Not_Ethiopia.MID,7,6,1,,,,3 4
NOT_TO_WORRY.MID,7,6,1,,,,3
NothinG.MID,30,4 5 9 10,2,,,,3 6 7 8 11 12 13 14 15 16
NOW_IS_THE_HOUR.MID,7,6,1,,,,3 4 5
nowsthet.mid,17,4 5 6,2,,,,3
OB_LA_DI_OB_LA.MID,7,6,1,,,,3 4 5
Ob_La_Di_Ob_La_Di_The_Beat.MID,7,6,1,,,,3 4
obses_2.mid,6,1,5,,,,2 3 4
OFF_MINOR.MID,7,6,1,,,,3
OH_WHAT_A_BEAUTIFUL_MORNIN.MID,7,6,1,,,,3 4
OH_YES.MID,7,6,1,,,,3 4 5
OH_YOU_BEUTIFUL_DOLL.MID,7,6,1,,,,3
Ol_man_river_Kern.MID,7,6,1,,,,3 4 5
Old_Fashioned_way.MID,7,6,1,,,,3 4
Old_Father_Thames.MID,7,6,1,,,,3 4
OLEO.MID,7,6,1,,,,3 4 5
ON_A_CLEAR_DAY.MID,7,6,1,,,,3
ON_A_SLOW_BOAT_TO_CHINA.MID,7,6,1,,,,3 4 5
ON_BROADWAY.MID,7,6,1,,,,3 4
ON_THE_STREET_WHERE_YOU_LIV.MID,7,6,1,,,,3
On_the_sunny_Side_of_the_St.MID,7,6,1,,,,3
on_the_sunny_side_of_the_street.mid,15,7 8 9 10 11,5,,,,6
ONCE_I_LOVED.MID,7,6,1,,,,3 4 5
ONCE_IN_A_WHILE.MID,7,6,1,,,,3
ONCE_UPON_A_SUMMERTIME.MID,7,6,1,,,,3 4
one4hellen.mid,17,4,1,,,,2 3
ONE_BY_ONE.MID,7,6,1,,,,3
ONE_NOTE_SAMBA.MID,7,6,1,,,,3 4 5
One_Of_Us_Joan_Osborne.MID,7,7,1,,,,3 4 5
One_Song_Morey_Churchill.MID,7,6,1,,,,3
onenote.mid,9,4 5 6 7,3,,,,1 2 8
OPEN_THE_SHOW.MID,7,6,1,,,,3 4 5
OPEN_YOUR_EYES_YOU_CAN_FLY.MID,7,6,1,,,,3 4 5
OpFunk.mid,17,1 2 5,4,,,,3
OPUS_ONE.MID,7,6,1,,,,3
ORNITHOLOGY.MID,7,6,1,,,,3
OTTAWA_EXHIBITION_64.MID,7,6,1,,,,3 4 5
Our_Love_is_Here_to_Stay.MID,7,6,1,,,,3
OurLove_x.mid,4,,2,,,,4
OUT_OF_NOWHERE.MID,7,6,1,,,,3 4 5
paladium.mid,18,3 6 7 8,1,,,,2 4 5
palco.mid,13,4 5 6 10,1,,,,2 3 7 8
PALLADIUM_Try_a_SYNTH_pat.MID,7,6,1,,,,3 4
PANNONICA.MID,7,6,1,,,,3
PAPER_MOON_ITS_ONLY_A.MID,7,6,1,,,,3
parker_ornithology.mid,11,7 8 9,5,,,,6
PAS_DE_TRISTESSE_POUR_MOI.MID,7,6,1,,,,3 4 5
pastorius_chicken.mid,7,2 3 5,1,,,,4
pastorius_teentown.mid,23,5 6,1,,,,2 3 4 7 8
PEACE.MID,7,6,1,,,,3
Pee_Wee_Tony_Williams.MID,7,6,1,,,,3
Peel_Me_A_Grape.MID,7,6,1,,,,3 4 5
PENNIES_FROM_HEAVEN.MID,7,6,1,,,,3
PENNY_LANE.MID,7,6,1,,,,3 4 5
PENSATIVA.MID,7,6,1,,,,3 4 5
pep.mid,14,4 5,3,,,,2 6 7 8 9
Pepe.MID,7,6,1,,,,3 4 5 7
PERDIDO.MID,7,6,1,,,,3 4 5
Perfidia.MID,11,7 9 10 11,1,,,,3 6
PERIS_SCOPE.MID,7,6,1,,,,3
perissc.mid,17,3,1,,,,2 5
PERPETUAL_MOTION_Good_chop.MID,7,6,1,,,,3 4 5
peterson_you_look_good_to_me.mid,7,1,4,,,,2 3
petite_fleur.mid,11,10,1 6,,,,3 5 7 8
PICK_YOURSELF_UP.MID,7,6,1,,,,3
pinebark.mid,17,4 5 7,3,,,,2 6 8 9 10
pink_panther_theme.mid,14,7 9 10,4,,,,2 3 6 8 12 13 14
pink_panther_theme_xg.mid,17,6 8 9,3,,,,1 2 5 7 11 12 13
PLAYED_TWICE.MID,7,6,1,,,,3
POINCIANA.MID,7,6,1,,,,3 4
poinciana2.mid,17,3 4 5,2,,,,1
