Nombre_fichero,N_Pistas,melody,bass,piano_rh,piano_lh,mixdown
El_duo_dinamico_Si_no_fuera_por_ti.kar,15,,4,,,
Ella_Baila_Sola_C_mo_repartimos_los_amigos_4.kar,11,,4,,,
Elsa_A_la_meme_heure_dans_2_ans.kar,11,,4,,,
EltonJohn_Nikita_1.kar,12,,5,,,
Elton_John_Believe.kar,17,,4,,,
Elton_John_Believe_4.kar,17,,4,,,
Elton_John_Blessed.kar,18,,5,,,
Elton_John_Blessed_4.kar,18,,5,,,
Elton_John_Dont_Go_Breaking_My_Heart.kar,9,,4,,,
Elton_John_Dont_go_breaking_my_heart.kar,9,,4,,,
Elton_John_Goodbye_yellow_brick_road_1.kar,16,,3,,,
Elton_John_I_guess_thats_why_they_calI_it_the_blues.kar,11,,5,,,
Elton_John_I_guess_thats_why_they_calI_it_the_blues_1.kar,11,,5,,,
Elton_John_Island_Girl_1.kar,15,,5,,,
Elton_John_Rocket_man.kar,11,,4,,,
Elton_John_Yellow_Brick_Road.kar,12,,4,,,
Elvis_Presley_Heartbreak_Hotel9.kar,8,,5,,,
Elvis_Presley_Suspicious_Minds.kar,11,,5,,,
Emilie_Jolie_Chanson_dEmilie_et_du_grand_oiseau.kar,14,,5,,,
Enfants_Ah_Vous_dirais_je_maman.kar,9,,5,,,
Enfants_Teletubbies.kar,10,,6,,,
Engelbert_Humperdinck_Cuando_calienta_el_sol_4.kar,17,,5,,,
Enrico_Macias_Enfants_de_tous_pays.kar,11,,4,,,
Enrico_Macias_Mon_coeur_dattache.kar,14,,4,,,
Enrico_Macias_Toi_Paris_tu_mas_pris_dans_tes_bras.kar,14,,3,,,
Enzo_Enzo_Juste_quelquun_de_bien.kar,13,,8,,,
Erasure_Breath_of_life.kar,16,,4,,,
Erasure_Chains.kar,23,,5 6,,,
Erasure_Respect.kar,19,,15,,,
Eric_Clapton_After_Midnight.kar,14,,10 12,,,
Eric_Clapton_After_midnight_13.kar,14,,10 12,,,
Eric_Clapton_Bad_Love.kar,12,,6,,,
Eric_Clapton_Bad_love_4.kar,12,,6,,,
Eric_Clapton_Change_the_world.kar,14,,7,,,
Eric_Clapton_Change_the_world_6.kar,14,,7,,,
Eric_Clapton_Cocaine.kar,9,,7,,,
Eric_Lapointe_2_fois_la_meme_histoire.kar,10,,4 7,,,
Eric_Lapointe_Dlamour_Jen_Veux_Plus.kar,9,,4,,,
Eric_Lapointe_Terre_promise.kar,17,,5,,,
Eric_Morena_Oh_mon_bateau.kar,12,,4,,,
Eros_Ramazzotti_Cosas_de_la_vida.kar,12,,4,,,
Eros_Ramazzotti_Cose_della_Vita_4.kar,12,,4,,,
Etienne_Daho_Le_premier_jour.kar,19,,4,,,
Eurithmics_Sweetdreams_4.kar,16,,5,,,
Eurythmics_Sweet_Dreams.kar,16,,5,,,
Everly_Brothers_All_I_Have_To_Do_Is_Dream.kar,11,,4,,,
Everytm.kar,18,,5,,,
FILM_MAMBO_KING_Bella_Maria_de_Mi_Corazon.kar,11,,4,,,
Fabrizio_De_Andre_Amore_che_Vieni_Amore_che_Vai.kar,8,,3,,,
Faith_Hill_It_matters_to_me.kar,10,,3,,,
Faith_Hill_The_way_you_love_me.kar,12,,11,,,
Falco_a_meta_Gianluca_Grignani.kar,12,,3,,,
Fantasy.kar,17,,6,,,
Faudel_Tellement_je_taime.kar,13,,4,,,
Felix_Grey_A_toutes_les_filles_que_jai_aimees.kar,16,,5,,,
Felix_Leclerc_Le_tour_de_lile.kar,8,,3,,,
Fifth_Dimension_Age_Of_Aquarius.kar,24,,9,,,
Fleetwood_Mac_Angel.kar,10,,5,,,
Fleetwood_Mac_Angel_1.kar,10,,5,,,
Fleetwood_Mac_Gold_dust_woman.kar,11,,5,,,
Fleetwood_Mac_Landslide.kar,8,,,,,
Fleetwood_Mac_Landslide_2.kar,8,,,,,
Fleetwood_Mac_Rhiannon_2.kar,13,,5,,,
Florent_Pagny_Caruso.kar,12,,4,,,
Florent_Pagny_Chanter.kar,18,,5,,,
Florent_Pagny_Dors.kar,11,,2,,,
Florent_Pagny_Est_ce_que_tu_me_suis.kar,14,,5,,,
Florent_Pagny_Et_un_jour_une_femme.kar,17,,3,,,
Florent_Pagny_Mourir_les_yeux_ouvert.kar,9,,2,,,
Florent_Pagny_Savoir_aimer.kar,17,,5,,,
Florent_Pagny_Si_tu_veux_messayer.kar,10,,3,,,
Fm.kar,12,,5,,,
Foreigner_Everytime_you_go_away.kar,18,,5,,,
Foreigner_Head_game.kar,21,,5,,,
Foreigner_That_was_yesterday.kar,18,,3,,,
Four_Seasons_Big_Girls_Dont_Cry.kar,10,,8,,,
Four_Seasons_Cmon_Marianne.kar,12,,3,,,
Four_Seasons_December_1963_Oh_What_A_Night.kar,13,,9,,,
Four_Seasons_Will_you_still_love_me_tomorrow.kar,28,,3,,,
France_Damour_Mon_frere.kar,11,,4,,,
France_Gall_Babacar.kar,15,,5 12,,,
France_Gall_Bonsoir_John_John.kar,14,,4,,,
France_Gall_Laisse_tomber_les_filles.kar,15,,3,,,
France_Gall_Mademoiselle_Chang.kar,13,,5,,,
France_Gall_Resiste.kar,25,,,,,
France_Gall_Sacre_Charlemagne.kar,8,,4,,,
France_Gall_Samba_mambo.kar,11,,4,,,
Francis_Cabrel_Elle_ecoute_pousser_de_fleurs.kar,8,,,,,
Francis_Cabrel_Encore_et_encore_1.kar,9,,7,,,
Francis_Cabrel_Il_faudra_leur_dire.kar,12,,4,,,
Francis_Cabrel_La_cabane_du_pecheur.kar,7,,,,,
Francis_Cabrel_La_cabane_du_pecheur_1.kar,10,,9,,,
Francis_Cabrel_La_corrida.kar,9,,,,,
Francis_Cabrel_Le_pas_des_ballerines.kar,10,,4,,,
Francis_Cabrel_Les_chemins_de_traverse.kar,10,,4 9,,,
Francis_Cabrel_Les_chevaliers_cathares.kar,18,,4,,,
Francis_Cabrel_Quelquun_de_linterieur.kar,9,,8,,,
Francis_Cabrel_Sarbacane.kar,10,,4,,,
Francis_Cabrel_Tout_le_monde_y_pense.kar,13,,9,,,
Francis_Cabrel_Vite_croisee.kar,5,,,,,
Francis_Lalanne_On_se_retrouvera.kar,12,,10,,,
Francisco_Latino.kar,13,,3,,,
Francois_Deguelt_Le_ciel_le_soleil_et_la_mer.kar,11,,4,,,
Francoise_Hardy_Message_personnel.kar,11,,5,,,
Frank_Alamo_Biche_oh_ma_biche.kar,10,,4,,,
Frank_Sinatra_A_mi_manera2.kar,10,,4,,,
Frank_Sinatra_All_or_nothing_a_tall.kar,18,,5,,,
Frank_Sinatra_Besame_mucho.kar,14,,3,,,
Frank_Sinatra_It_was_a_very_good_year.kar,23,,15,,,
Frank_Sinatra_Love_and_mariage.kar,16,,7,,,
Frank_Sinatra_My_Way.kar,7,,3,,,
Frank_Sinatra_Nicen_easy.kar,40,,12,,,
Frank_Sinatra_The_way_you_look_tonight.kar,10,,9,,,
Frank_Sinatra_Who_can_i_turn_to.kar,17,,5,,,
Frank_Sinatra_Young_at_heart.kar,14,,5,,,
Frankie_Goes_To_Hollywood_Relax.kar,17,,3,,,
Frankie_Valli_My_eyes_adored_you.kar,15,,3,,,
Frankie_Valli_My_eyes_adored_you_14.kar,15,,3,,,
Frederic_Francois_Chiquita.kar,10,,2,,,
Frederic_Lerner_Si_tu_mentends.kar,14,,3,,,
From_FILM_MAMBO_KING_Bella_Maria_de_Mi_Corazon.kar,11,,4,,,
GLORIA_ESTEFAN_CON_LOS_A_OS_QUE_ME_QUEDAN.kar,10,,4,,,
G_Squad_Bebe.kar,13,,2,,,
G_Squad_Sans_toi.kar,10,,2,,,
Garbage_Stupid_Girl.kar,28,,5,,,
Garth_Brooks_Beaches_of_cheyenne.kar,32,,5,,,
Garth_Brooks_Honky_tonk_bar_association.kar,24,,8 9,,,
Garth_Brooks_Longneck_bottle.kar,13,,3,,,
Garth_Brooks_The_thunder_rolls.kar,42,,3,,,
Gene_Vincent_Be_Bop_A_Lula.kar,11,,3,,,
Genesis_I_Cant_Dance.kar,13,,,,,
Genesis_I_cant_dance_4.kar,13,,,,,
Genesis_Invisible_touch_4.kar,14,,5,,,
Genesis_Jesus_He_Knows_Me.kar,48,,4,,,
Genesis_Jesus_He_knows_me_7.kar,48,,4,,,
Genesis_Trick_of_the_Trail.kar,39,,5,3,4,
George_Jones_He_stopped_loving_her_today.kar,12,,3,,,
George_Jones_The_wind_owupa_bove.kar,12,,3,,,
George_Michael_One_More_Try.kar,7,,6,,,
George_Moustaki_Il_est_trop_tard.kar,7,,2,,,
George_Strait_Stay_out_of_my_arms.kar,17,,4,,,
George_Strait_Were_all_y_shouldnt_be_doing_this.kar,13,,12,,,
George_Strait_You_look_so_good_in_love.kar,12,,3,,,
George_m_cohan_A_ring_to_the_name_of_rose.kar,5,,,4,5,
Georges_Brassens_A_mon_frere_revenant_dItalie.kar,20,,5,,,
Georges_Brassens_Entre_la_rue_Didot_et_la_rue_de_Vanves.kar,7,,6,,,
Georges_Brassens_Il_suffit_de_passer_le_pont.kar,6,,4,,,
Georges_Brassens_Je_me_suis_fait_tout_petit.kar,7,,1,,,
Georges_Brassens_Je_rejoindrai_ma_belle.kar,5,,5,,,
Georges_Brassens_La_princesse_et_le_croque_notes.kar,10,,3,,,
Georges_Brassens_Le_mauvais_sujet_repenti.kar,5,,5,,,
Georges_Brassens_Le_mouton_de_Panurge.kar,5,,5,,,
Georges_Brassens_Le_temps_ne_fait_rien_a_laffaire.kar,8,,1,,,
Georges_Brassens_Le_verger_du_roi_Louis.kar,5,,5,,,
Georges_Brassens_Le_vieux_normand.kar,6,,5,,,
Georges_Brassens_Les_sabots_dHelene.kar,7,,5,,,
Georges_Brassens_Mourir_pour_des_idees.kar,7,,5,,,
Georges_Brassens_Sauf_le_respect_que_je_vous_dois.kar,7,,1,,,
Georges_Brassens_Supplique_pour_etre_enterre_a_la_plage_de_Sete.kar,10,,4,,,
Georges_Hamel_Je_bois_pour_oublier.kar,11,,4 5,,,
Georges_Hamel_Sur_ma_table_un_verre_vide.kar,12,,1 12,,,
Georges_Hamel_Une_fleur_a_la_boutonniere.kar,6,,2,,,
Georges_Harisson_Here_Comes_The_Sun.kar,12,,7,,,
Georges_Harisson_The_inner_light.kar,15,,,,,
Georgius_La_plus_bath_des_javas.kar,7,,,,,
Geraldine_Bouge_ton_attitude.kar,16,,3,,,
Gerard_Danyel_Il_pleut_dans_ma_maison.kar,9,,5,,,
Gerard_Lenorman_Il_parle_aux_oiseaux.kar,8,,2,,,
Gerard_Lenorman_La_Ballade_des_gens_heureux.kar,13,,5,,,
Gerry_Boulet_Un_beau_grand_bateau.kar,17,,4,,,
Gilbert_Becaud_Le_jour_ou_la_pluie_viendra.kar,16,,3,,,
Gilbert_Becaud_Les_marches_de_Provence.kar,13,,,,,
Gilbert_Becaud_Les_petites_madmoiselles.kar,16,,3,,,
Gilbert_Becaud_Lindifference.kar,15,,4,,,
Gilbert_Becaud_Quand_Jules_est_au_violon.kar,10,,3,,,
Gilbert_Montagne_Elle_vit_la_salsa.kar,10,,2,,,
Gilbert_Montagne_Les_sunlights_des_tropiques.kar,13,,4,,,
Gildor_Roy_Une_autre_chambre_dhotel.kar,12,,10,,,
Glenn_Cambell_By_the_time_i_get_to_phoenix.kar,12,,9,,,
Gloria_Estefan_Cant_Stay_Away_from_You.kar,12,,3,,,
Gloria_Estefan_Con_Los_Anos_Que_Me_Quedan.kar,10,,4,,,
Gloria_Estefan_Dulce_amor_4.kar,13,,4,,,
Gloria_Estefan_Get_on_your_feet_4.kar,12,,3,,,
Gloria_Estefan_Get_on_your_feet_by.kar,12,,3,,,
Gloria_Estefan_No_pretendo_9.kar,12,,4,,,
Gloria_Estefan_OYE_MI_CANTO.kar,11,,4,,,
Gloria_Estefan_Oye_mi_canto_1.kar,11,,4,,,
Gordon_Lightfoot_Canadian_Railroad_Trilogy.kar,14,,3,,,
Gordon_Lightfoot_Minstrel_Of_The_Dawn.kar,13,,3,,,
Gordon_Lightfoot_Summer_Side_Of_Life.kar,16,,3,,,
Gozar_la_vida.mid.kar,15,,15,,,
Greame_Allwright_Jolie_bouteille_sacree_bouteille.kar,11,,4,,,
Guitarma.kar,10,,4,,,
Guns_n_Roses_Since_I_dont_have_you.kar,12,,4,,,
Gunsn_Roses_Anithing_goes_tonight.kar,7,,4,,,
Guy_Beart_Leau_vive.kar,7,,1,,,
Guy_Beart_Vive_la_rose.kar,8,,2,,,
Guy_Marchand_Destinee.kar,11,,5 9,,,
Guy_Marchand_Hey_Crooner.kar,17,,4,,,
Guy_Mardel_Navoue_jamais.kar,12,,4,,,
Harry_Belafonte_Banana_boat_song.kar,13,,11,,,
Hart_Rogers_Young_at_heart.kar,14,,5,,,
Heatwave_Always_and_Forever.kar,23,,4,,,
Helene_Segara_Bohemienne.kar,16,,2,,,
Helene_Segara_Elle_tu_laimes.kar,33,,2,,,
Helene_Segara_Il_y_a_trop_de_gens_qui_taiment.kar,14,,4,,,
Helene_Segara_Les_vallees_dIrlande.kar,14,,4,,,
Helene_Segara_Tu_vas_me_quitter.kar,13,,2,,,
Henri_Salvador_Adieu_madras_adieu_foulards.kar,17,,8,,,
Henri_Salvador_Elle_est_toujours_derriere.kar,7,,2,,,
Henri_Salvador_Il_pleut_bergere.kar,3,,,,,
Henri_Salvador_Jardin_dhiver_2.kar,9,,3,,,
Henri_Salvador_Une_chanson_douce.kar,7,,5,,,
Hermans_Hermits_Kind_Of_Hush.kar,11,,3,,,
Herve_Cristiani_Il_est_libre_Max.kar,15,,3,,,
Herve_Vilard_Un_monde_fait_pour_nous.kar,20,,6,,,
Ho_voglia_di_innamorarmi_F_Baccini.kar,16,,4,,,
Hubert_Felix_Thiefaine_Animal_en_quarantaine.kar,12,,4,,,
Hubert_Felix_Thiefaine_Lorelei_Sebasto_Cha.kar,14,,2 8,,,
Hubert_Felix_Thiefaine_Scorbut.kar,13,,4,,,
Huey_Lewis_News_Hip_To_Be_Square.kar,17,,4 5 ,,,
Huey_Lewis_News_Power_Of_Love.kar,12,,3,,,
Hugues_Aufray_Le_rossignol_anglais.kar,12,,4,,,
Hugues_Aufray_Les_crayons_de_couleur.kar,10,,4,,,
I_Watussi_Edoardo_Vianello.kar,18,,4,,,
If.kar,9,,4,,,
Image_Les_demons_de_minuit.kar,16,,4,,,
In_questo_mondo_di_ladri_Antonello_Venditti.kar,15,,4,,,
Indochine_Laventurier.kar,18,,4,,,
Indochine_Le_troisieme_sexe.kar,10,,3,,,
Infantiles_La_abeja_Maya.kar,14,,4,,,
Ini_Camoze_Here_comes_the_hotstepper_4.kar,13,,3,,,
Irene_Cara_Fame_1.kar,17,,4,,,
Irene_Cara_Fame_BSO_1.kar,17,,4,,,
Iron_Maiden_Wasting_Love.kar,19,,3,,,
Iron_Maiden_Wasting_Love1.kar,19,,3,,,
Iron_Maiden_Wasting_Love_5.kar,19,,3,,,
Irving_Berlin_A_pretty_girl_is_like_a_melody.kar,5,,,,,
Isabel_Pantoja_Veneno.kar,15,,4,,,
Isabelle_Adjani_Pull_Marine.kar,11,,5,,,
Isabelle_Boulay_Parle_moi.kar,19,,7,,,
Isabelle_Boulay_Quand_vos_coeurs_sappellent.kar,10,,2,,,
JOAQUIN_SABINA_19_dias_y_500_noches.kar,9,,4,,,
JOHN_PAUL_YOUNG_Love_is_the_air.kar,9,,8,,,
JOSE_EL_FRANCES_Ya_no_quiero_tu_querer.kar,11,,4,,,
JOSE_MANUEL_SOTO_D_JATE_QUERER.kar,8,,3 6,,,
Jackson_M._Thriller.kar,16,,5,,,
Jacques_Brel_Quand_on_a_que_lamour.kar,11,,5,,,
Jacques_Dutronc_Et_moi_et_moi_et_moi.kar,8,,6,,,
Jacques_Dutronc_Gentleman_cambrioleur.kar,14,,4,,,
Jacques_Dutronc_Il_est_5_heures_Paris_seveille.kar,7,,3,,,
Jacques_Dutronc_Lhotesse_de_lair.kar,13,,4,,,
James_Taylor_Shower_The_People.kar,11,,3,,,
Jean_Ferrat_On_ne_voit_pas_le_temps_passer.kar,9,,3,,,
Jean_Ferrat_Que_la_montagne_est_belle.kar,13,,8,,,
Jean_Jacques_Goldman_Changer_la_vie.kar,13,,4,,,
Jean_Jacques_Goldman_Confidentiel.kar,5,,,,,
Jean_Jacques_Goldman_Elle_a_fait_un_bebe_toute_seule.kar,9,,4,,,
Jean_Jacques_Goldman_Il_changeait_la_vie.kar,12,,4,,,
Jean_Jacques_Goldman_Je_marche_seul.kar,14,,5,,,
Jean_Jacques_Goldman_Le_coureur.kar,11,,2,,,
Jean_Jacques_Goldman_Sache_que_je.kar,15,,5,,,
Jean_Jacques_Goldman_Tu_manques.kar,13,,4,,,
Jean_Jacques_Goldman_Vivre_cent_vies.kar,13,,4 11,,,
Jean_Jacques_Lafont_Le_geant_de_papier.kar,13,,4,,,
Jean_Louis_Aubert_Temps_a_nouveau.kar,13,,4,,,
Jean_Luc_Lahaye_Femme_femme.kar,13,,3,,,
Jean_Patrick_Capdeveille_Quand_tes_dans_le_desert.kar,10,,5,,,
Jean_Pierre_Francois_Il_a_neige_sur_les_lacs.kar,15,,3,,,
Jean_Pierre_Francois_Nuit_sans_soleil.kar,18,,11,,,
Jean_Schulthe_Confidence_pour_confidence.kar,13,,4,,,
Jeanne_Moreau_Jai_la_memoire_qui_flanche.kar,18,,4,,,
Jennifer_Lopez_My_love_dont_cost_a_thing.kar,16,,2,,,
Jerry_Lewis_Great_balls_of_fire_7.kar,10,,5,,,
Jesus_Christ_Superstar_I_Dont_Know_How_To_Love_Him.kar,11,,3,,,
Jim_Croce_Ill_Have_To_Say_I_Love_You_In_A_Song.kar,10,,3,,,
Jimi_Hendrix_Hey_Joe_4.kar,12,,4,,,
Jimmy_Buffet_Son_Of_A_Son_Of_A_Sailor.kar,15,,4,,,
Jimmy_Soul_If_You_Wanna_Be_Happy.kar,10,,8,,,
Joan_Baez_Where_have_all_the_Flowers_gone.kar,8,,3,,,
Joan_Jett_and_The_Blackhart_I_hate_myself_for_loving_you.kar,10,,4,,,
Joaquin_Sabina_Nos_sobran_los_motivos.kar,8,,4,,,
Joe_Cocker_Dont_let_me_be_missunderstood.kar,13,,3,,,
Joe_Cocker_You_can_leave_you_hat_on.kar,7,,3,,,
Joe_Dassin_Aux_Champs_Elysees_1.kar,11,,4,,,
Joe_Dassin_Il_etait_une_fois_nous_deux.kar,18,,9,,,
Joe_Dassin_Le_chemin_de_papa_2.kar,13,,5,,,
Joe_Dassin_Le_petit_pain_au_chocolat.kar,13,,4,,,
Joe_Dassin_On_sest_aime_comme_on_se_quitte_2.kar,15,,8,,,
Joe_Dassin_Salut_les_amoureux_2.kar,16,,1,,,
John_Denvers_Take_me_home_country_roads.kar,16,,3,,,
John_Lennon_Ballad_Of_John_And_Yoko.kar,10,,7,,,
John_Lennon_Imagine_2.kar,7,,7,,,
John_Lennon_John_Lennon_Jealous_Guy.kar,10,,3,,,
John_Lennon_Power_to_the_people.kar,15,,5,,,
John_Lennon_Strawberry_fiels_forever.kar,16,,4,,,
John_Michael_Montgomery_Be_my_baby_tonignt.kar,20,,3,,,
Johnny_Halliday_Aussi_dur_que_du_bois.kar,17,,3,,,
Johnny_Halliday_Cartes_postales_dAlabama.kar,11,,3,,,
Johnny_Halliday_Emilie_et_le_grand_oiseau.kar,14,,5,,,
Johnny_Halliday_Excuse_moi_partenaire.kar,17,,5,,,
Johnny_Halliday_Fils_de_personne.kar,8,,5,,,
Johnny_Halliday_Il_faut_boire_a_la_source.kar,11,,1,,,
Johnny_Halliday_Je_veux_te_graver_dans_ma_vie.kar,9,,7,,,
Johnny_Halliday_Jla_croise_tous_les_matins.kar,11,,5,,,
Johnny_Halliday_Le_bon_vieux_temps_du_Rock.kar,13,,4,,,
Johnny_Halliday_Le_bon_vieux_temps_du_rock_and_roll.kar,13,,4,,,
Johnny_Halliday_Memphis_Tennesse.kar,14,,4,,,
Johnny_Halliday_On_me_recherche.kar,12,,1,,,
Johnny_Halliday_Quand_le_masque_tombe.kar,11,,3,,,
Johnny_Halliday_Quand_revient_la_nuit.kar,12,,4,,,
Johnny_Halliday_Sang_pour_sang.kar,14,,4,,,
Johnny_Halliday_Si_jetais_un_charpentier.kar,4,,,,,
Johnny_Halliday_Un_jour_viendra_2.kar,12,,4,,,
Johnny_Rivers_Memphis_Tennesee.kar,14,,4,,,
Johnny_Rivers_Secret_agent_man.kar,8,,3,,,
Johny_Hates_Jazz_Shattered_Dreams.kar,14,,5,,,
JosT_Feliciano_Cenizas.kar,12,,4,,,
JosT_VTlez_Bailemos_un_vals.kar,14,,5,,,
JosT_VTlez_Bailemos_un_vals_4.kar,14,,5,,,
Jose_Manuel_Soto_Dejate_Querer.kar,8,,3 6,,,
Jose_Manuel_soto_La_pared.kar,12,,4,,,
Jose_Velez_Bailemos_un_vals.kar,14,,5,,,
Juan_Gabriel_Te_sigo_amando_11.kar,13,,4,,,
Juan_Luis_Guerra_Woman_del_Callao.kar,13,,3,,,
Juan_Luis_Guerra_Woman_del_Callao_16.kar,13,,3,,,
Julie_Daraiche_Dans_ma_belle_petite_maison_Karaqeb.ifran.kar,7,,3 7,,,
Julio_Iglesias_Gozar_la_vida.mid.kar,15,,15,,,
KING_AFRICA_Comadre_compadre.kar,8,,2,,,
Karaoked_by_Jetas_Music_Cyrus_Company_Flor_de_Liz_Djavan.kar,16,,5 6,,,
Karen_Young_Nobodys_Child.kar,12,,5,,,
Kate_Bush_Babooshka.kar,15,,14,,,
Kelly_Family_Roses_Of_Red.kar,10,,4,,,
Kenny_Chesney_She_thinks_my_tractor_s_sexy.kar,14,,13,,,
Kenny_Loggins_Footloose.kar,12,,3,,,
Khaled_Aicha.kar,18,,5,,,
Kool_and_the_Gang_Celebration_4.kar,12,,7,,,
Ku_Minerva_Estoy_llorando_por_tf_4.kar,17,,4,,,
LAULTIM2.kar,12,,4,,,
LA_UNION_LOBO_HOMBRE_EN_PARIS.kar,15,,4,,,
LORCA_Besame_en_la_boca.kar,10,,4,,,
LOS_HERMANOS_ROSARIO_MORENA_VEN_KAR_BY_ANX.kar,10,,3,,,
LOS_MISMOS_Voy_a_pintar_las_paredes_con_tu_nombre.kar,15,,4,,,
LaBamba_RitchieValens.kar,6,,3,,,
LaCopaDeLaVida_RickyMartin.kar,14,,4,,,
La_Chicane_Tu_mmanques.kar,10,,7,,,
La_Compagnie_Creole_Ba_moin_en_tibo.kar,10,,3,,,
La_Compagnie_Creole_Ca_fait_rire_les_oiseaux.kar,12,,5,,,
La_Compagnie_Creole_Cest_bon_pour_le_moral.kar,12,,6,,,
La_Compagnie_Creole_Premiere_biguine_partie.kar,9,,2,,,
La_DTcada_Prodigiosa_Cien_mil_kil_metros_1.kar,20,,4,,,
La_Oreja_de_Van_Gogh_La_estrella_y_la_luna.kar,13,,4,,,
La_Oreja_de_Van_Gogh_Parfs_4.kar,13,,4,,,
La_Oreja_de_Van_Gogh_Soledad.kar,11,,3,,,
La_Orquesta_Mondrag_n_Chocolate_y_ron_4.kar,10,,4,,,
La_Union_Hombre_Lobo_En_Paris.kar,15,,4,,,
La_cabane_du_pecheur.kar,7,,,,,
Laam_Jamais_loin_de_toi.kar,12,,3,,,
Laam_Les_enfants_de_lAn_2000.kar,17,,5,,,
Lara_Fabian_Alleluia.kar,16,,2,,,
Lara_Fabian_Humana.kar,14,,5,,,
Lara_Fabian_Tout.kar,13,,2,,,
Lara_Fabian_Urgent_desir.kar,12,,2,,,
Lasoled.kar,16,,9,,,
Laura.kar,9,,5,,,
Laura_Pausini_Gente.kar,14,,3,,,
Laura_Pausini_Gente_4.kar,14,,3,,,
Laura_Pausini_La_soledad.kar,16,,9,,,
Laura_Pausini_Porque_no_volveran.kar,10,,3,,,
Laura_Paussini_La_soledad_4.kar,16,,9,,,
Laurence_Jalbert_Bella.kar,18,,4,,,
Le_ragazze_Neri_per_caso.kar,14,,3,,,
Leann_Rimes_One_way_ticket.kar,15,,3,,,
Led_Zeppelin_Immigrant_Song.kar,7,,5,,,
Led_Zeppelin_Since_Ive_been_Loving_You.kar,8,,5,,,
Led_Zeppelin_Stairway_To_Heaven.kar,17,,5,,,
Led_Zeppelin_Stairway_to_heaven_1.kar,17,,5,,,
Lenny_Kravitz_Are_you_gonna_go_my_way_4.kar,7,,4,,,
Leo_Ferrer_Ho_he_hein_bon.kar,9,,5 8,,,
Leo_Ferrer_Le_sud.kar,18,,5,,,
Leo_Ferrer_Les_cornichons.kar,10,,1,,,
Les_Baronets_Cest_fou_mais_cest_tout.kar,10,,,,,
Les_Chats_Sauvages_Cest_pas_serieux.kar,11,,6,,,
Les_Chats_Sauvages_Derniers_baisers.kar,11,,3,,,
Les_Chats_Sauvages_Viens_danser_le_twist.kar,14,,4,,,
Les_Compagnons_de_la_chanson_Tom_Dooley.kar,10,,9,,,
Les_Gendarmes_Dans_tes_bras.kar,13,,4,,,
Les_Gendarmes_Oh_Carole.kar,12,,6,,,
Les_Sultans_La_poupee_qui_fait_non.kar,7,,4,,,
Letsgroo.kar,13,,6,,,
Levis_Bouliane_Vole_ma_colombe.kar,13,,1 5,,,
Liane_Foly_Il_est_mort_le_soleil.kar,15,,4,,,
Liane_Foly_La_vie_ne_mapprends_rien.kar,15,,5,,,
Libre2.kar,15,,4,,,
Lina_Margy_Ah_le_petit_vin_blanc.kar,8,,4,,,
Linda_Ronstadt_Thatll_Be_The_Day.kar,14,,4,,,
Lionel_Richie_Hello.kar,13,,5,,,
Lionel_Richie_Say_you_say_me_4.kar,17,,5,,,
Lipps_Inc_Funky_town.kar,20,,5,,,
Lola_Flores_Ay_pena_penita_pena.kar,14,,4,,,
Loona_Baila_mi_ritmo.kar,15,,5,,,
Los_Angeles_Momentos.kar,8,,,,,
Los_Brincos_Flamenco.kar,14,,3,,,
Los_Brincos_Flamenco_4.kar,14,,3,,,
Los_Caracoles_Fenomeno.kar,10,,4,,,
Los_Centellas_ElToroYlaLuna.kar,11,,7,,,
Los_Centellas_El_toro_y_la_luna_16.kar,11,,7,,,
Los_Cucas_La_ultima_carta.kar,12,,4,,,
Los_Cucas_La_vida_es_un_carnaval_4.kar,16,,4,,,
Los_Del_Rio_Macarena.kar,13,,5,,,
Los_Manolos_Amigos_para_Siempre.kar,14,,4,,,
Los_Mismos_Tres_cosas.kar,13,,4,,,
Los_Panchos_Algo_contigo.kar,17,,5,,,
Los_Panchos_Boleros_Mix2.kar,18,,12,,,
Los_Panchos_Caminemos2.kar,19,,4,,,
Los_Panchos_Cuando_calienta_el_sol_4.kar,17,,5,,,
Los_Panchos_Mix1.kar,19,,18,,,
Los_Panchos_Mix2.kar,18,,12,,,
Los_Peritas_Hay_otra1.kar,23,,17,,,
Los_Sirex_ESTREMECETE.kar,9,,3,,,
Los_del_Rfo_Macarena_Mix.kar,13,,5,,,
Los_del_Rio_Macarena.kar,13,,5,,,
Los_enanitos_verdes_Igual_que_ayer.kar,11,,4,,,
Los_enanitos_verdes_luz_de_dia.kar,16,,3,,,
Los_sirex_EstremTcete_4.kar,9,,3,,,
Lostwith.kar,9,,4,,,
Louis_Armstrong_What_A_Wonderful_World.kar,13,,6,,,
Luc_Plamondon_En_ville.kar,13,,4 5,,,
Lucho_Gatica_Mil_noches.kar,18,,17,,,
Lucho_Gatica_Si_me_comprendieras.kar,19,,19,,,
Lucho_Gatica_Son_golpes_que_da_la_vida.kar,19,,19,,,
Lucienne_Boyer_Parlez_moi_damour.kar,9,,,,,
Luis_Lucena_Hermano.kar,13,,4,,,
Luis_Mariano_Granada.kar,15,,2 5,,,
Luis_Miguel_Ahora_te_puedes_marchar.kar,22,,4,,,
Luis_Miguel_C_mo.kar,13,,4,,,
Luis_Miguel_Cuando_Calienta_El_Sol.kar,17,,5,,,
